dataset,image_id,filepath,source_split,partition,source_group_id
coco-rem,000000029909,/home/felix/fiftyone/coco-2017/train/data/000000029909.jpg,train,mllm_selection,000000029909
coco-rem,000000275929,/home/felix/fiftyone/coco-2017/train/data/000000275929.jpg,train,mllm_selection,000000275929
coco-rem,000000564503,/home/felix/fiftyone/coco-2017/train/data/000000564503.jpg,train,mllm_selection,000000564503
coco-rem,000000517945,/home/felix/fiftyone/coco-2017/train/data/000000517945.jpg,train,mllm_selection,000000517945
coco-rem,000000430345,/home/felix/fiftyone/coco-2017/train/data/000000430345.jpg,train,mllm_selection,000000430345
coco-rem,000000151934,/home/felix/fiftyone/coco-2017/train/data/000000151934.jpg,train,mllm_selection,000000151934
coco-rem,000000553862,/home/felix/fiftyone/coco-2017/train/data/000000553862.jpg,train,mllm_selection,000000553862
coco-rem,000000023875,/home/felix/fiftyone/coco-2017/train/data/000000023875.jpg,train,mllm_selection,000000023875
coco-rem,000000377427,/home/felix/fiftyone/coco-2017/train/data/000000377427.jpg,train,mllm_selection,000000377427
coco-rem,000000495797,/home/felix/fiftyone/coco-2017/train/data/000000495797.jpg,train,mllm_selection,000000495797
coco-rem,000000399512,/home/felix/fiftyone/coco-2017/train/data/000000399512.jpg,train,mllm_selection,000000399512
coco-rem,000000404981,/home/felix/fiftyone/coco-2017/train/data/000000404981.jpg,train,mllm_selection,000000404981
coco-rem,000000360555,/home/felix/fiftyone/coco-2017/train/data/000000360555.jpg,train,mllm_selection,000000360555
coco-rem,000000380932,/home/felix/fiftyone/coco-2017/train/data/000000380932.jpg,train,mllm_selection,000000380932
coco-rem,000000226691,/home/felix/fiftyone/coco-2017/train/data/000000226691.jpg,train,mllm_selection,000000226691
coco-rem,000000303986,/home/felix/fiftyone/coco-2017/train/data/000000303986.jpg,train,mllm_selection,000000303986
coco-rem,000000460005,/home/felix/fiftyone/coco-2017/train/data/000000460005.jpg,train,mllm_selection,000000460005
coco-rem,000000144027,/home/felix/fiftyone/coco-2017/train/data/000000144027.jpg,train,mllm_selection,000000144027
coco-rem,000000204683,/home/felix/fiftyone/coco-2017/train/data/000000204683.jpg,train,mllm_selection,000000204683
coco-rem,000000061072,/home/felix/fiftyone/coco-2017/train/data/000000061072.jpg,train,mllm_selection,000000061072
coco-rem,000000260363,/home/felix/fiftyone/coco-2017/train/data/000000260363.jpg,train,mllm_selection,000000260363
coco-rem,000000047837,/home/felix/fiftyone/coco-2017/train/data/000000047837.jpg,train,mllm_selection,000000047837
coco-rem,000000363126,/home/felix/fiftyone/coco-2017/train/data/000000363126.jpg,train,mllm_selection,000000363126
coco-rem,000000342592,/home/felix/fiftyone/coco-2017/train/data/000000342592.jpg,train,mllm_selection,000000342592
coco-rem,000000378183,/home/felix/fiftyone/coco-2017/train/data/000000378183.jpg,train,mllm_selection,000000378183
coco-rem,000000549508,/home/felix/fiftyone/coco-2017/train/data/000000549508.jpg,train,mllm_selection,000000549508
coco-rem,000000034810,/home/felix/fiftyone/coco-2017/train/data/000000034810.jpg,train,mllm_selection,000000034810
coco-rem,000000457791,/home/felix/fiftyone/coco-2017/train/data/000000457791.jpg,train,mllm_selection,000000457791
coco-rem,000000503283,/home/felix/fiftyone/coco-2017/train/data/000000503283.jpg,train,mllm_selection,000000503283
coco-rem,000000505633,/home/felix/fiftyone/coco-2017/train/data/000000505633.jpg,train,mllm_selection,000000505633
coco-rem,000000571219,/home/felix/fiftyone/coco-2017/train/data/000000571219.jpg,train,mllm_selection,000000571219
coco-rem,000000211201,/home/felix/fiftyone/coco-2017/train/data/000000211201.jpg,train,mllm_selection,000000211201
coco-rem,000000119750,/home/felix/fiftyone/coco-2017/train/data/000000119750.jpg,train,mllm_selection,000000119750
coco-rem,000000503164,/home/felix/fiftyone/coco-2017/train/data/000000503164.jpg,train,mllm_selection,000000503164
coco-rem,000000570601,/home/felix/fiftyone/coco-2017/train/data/000000570601.jpg,train,mllm_selection,000000570601
coco-rem,000000096679,/home/felix/fiftyone/coco-2017/train/data/000000096679.jpg,train,mllm_selection,000000096679
coco-rem,000000574215,/home/felix/fiftyone/coco-2017/train/data/000000574215.jpg,train,mllm_selection,000000574215
coco-rem,000000378048,/home/felix/fiftyone/coco-2017/train/data/000000378048.jpg,train,mllm_selection,000000378048
coco-rem,000000352241,/home/felix/fiftyone/coco-2017/train/data/000000352241.jpg,train,mllm_selection,000000352241
coco-rem,000000376479,/home/felix/fiftyone/coco-2017/train/data/000000376479.jpg,train,mllm_selection,000000376479
coco-rem,000000490509,/home/felix/fiftyone/coco-2017/train/data/000000490509.jpg,train,mllm_selection,000000490509
coco-rem,000000043753,/home/felix/fiftyone/coco-2017/train/data/000000043753.jpg,train,mllm_selection,000000043753
coco-rem,000000440110,/home/felix/fiftyone/coco-2017/train/data/000000440110.jpg,train,mllm_selection,000000440110
coco-rem,000000196244,/home/felix/fiftyone/coco-2017/train/data/000000196244.jpg,train,mllm_selection,000000196244
coco-rem,000000556073,/home/felix/fiftyone/coco-2017/train/data/000000556073.jpg,train,mllm_selection,000000556073
coco-rem,000000021475,/home/felix/fiftyone/coco-2017/train/data/000000021475.jpg,train,mllm_selection,000000021475
coco-rem,000000118683,/home/felix/fiftyone/coco-2017/train/data/000000118683.jpg,train,mllm_selection,000000118683
coco-rem,000000177809,/home/felix/fiftyone/coco-2017/train/data/000000177809.jpg,train,mllm_selection,000000177809
coco-rem,000000009968,/home/felix/fiftyone/coco-2017/train/data/000000009968.jpg,train,mllm_selection,000000009968
coco-rem,000000355092,/home/felix/fiftyone/coco-2017/train/data/000000355092.jpg,train,mllm_selection,000000355092
coco-rem,000000058841,/home/felix/fiftyone/coco-2017/train/data/000000058841.jpg,train,mllm_selection,000000058841
coco-rem,000000165147,/home/felix/fiftyone/coco-2017/train/data/000000165147.jpg,train,mllm_selection,000000165147
coco-rem,000000237363,/home/felix/fiftyone/coco-2017/train/data/000000237363.jpg,train,mllm_selection,000000237363
coco-rem,000000330868,/home/felix/fiftyone/coco-2017/train/data/000000330868.jpg,train,mllm_selection,000000330868
coco-rem,000000127573,/home/felix/fiftyone/coco-2017/train/data/000000127573.jpg,train,mllm_selection,000000127573
coco-rem,000000215012,/home/felix/fiftyone/coco-2017/train/data/000000215012.jpg,train,mllm_selection,000000215012
coco-rem,000000272391,/home/felix/fiftyone/coco-2017/train/data/000000272391.jpg,train,mllm_selection,000000272391
coco-rem,000000477887,/home/felix/fiftyone/coco-2017/train/data/000000477887.jpg,train,mllm_selection,000000477887
coco-rem,000000466681,/home/felix/fiftyone/coco-2017/train/data/000000466681.jpg,train,mllm_selection,000000466681
coco-rem,000000366353,/home/felix/fiftyone/coco-2017/train/data/000000366353.jpg,train,mllm_selection,000000366353
coco-rem,000000301484,/home/felix/fiftyone/coco-2017/train/data/000000301484.jpg,train,mllm_selection,000000301484
coco-rem,000000308806,/home/felix/fiftyone/coco-2017/train/data/000000308806.jpg,train,mllm_selection,000000308806
coco-rem,000000196977,/home/felix/fiftyone/coco-2017/train/data/000000196977.jpg,train,mllm_selection,000000196977
coco-rem,000000438073,/home/felix/fiftyone/coco-2017/train/data/000000438073.jpg,train,mllm_selection,000000438073
coco-rem,000000069968,/home/felix/fiftyone/coco-2017/train/data/000000069968.jpg,train,mllm_selection,000000069968
coco-rem,000000392229,/home/felix/fiftyone/coco-2017/train/data/000000392229.jpg,train,mllm_selection,000000392229
coco-rem,000000027030,/home/felix/fiftyone/coco-2017/train/data/000000027030.jpg,train,mllm_selection,000000027030
coco-rem,000000501578,/home/felix/fiftyone/coco-2017/train/data/000000501578.jpg,train,mllm_selection,000000501578
coco-rem,000000295006,/home/felix/fiftyone/coco-2017/train/data/000000295006.jpg,train,mllm_selection,000000295006
coco-rem,000000484214,/home/felix/fiftyone/coco-2017/train/data/000000484214.jpg,train,mllm_selection,000000484214
coco-rem,000000044358,/home/felix/fiftyone/coco-2017/train/data/000000044358.jpg,train,mllm_selection,000000044358
coco-rem,000000083586,/home/felix/fiftyone/coco-2017/train/data/000000083586.jpg,train,mllm_selection,000000083586
coco-rem,000000275741,/home/felix/fiftyone/coco-2017/train/data/000000275741.jpg,train,mllm_selection,000000275741
coco-rem,000000330136,/home/felix/fiftyone/coco-2017/train/data/000000330136.jpg,train,mllm_selection,000000330136
coco-rem,000000089174,/home/felix/fiftyone/coco-2017/train/data/000000089174.jpg,train,mllm_selection,000000089174
coco-rem,000000315812,/home/felix/fiftyone/coco-2017/train/data/000000315812.jpg,train,mllm_selection,000000315812
coco-rem,000000477470,/home/felix/fiftyone/coco-2017/train/data/000000477470.jpg,train,mllm_selection,000000477470
coco-rem,000000530047,/home/felix/fiftyone/coco-2017/train/data/000000530047.jpg,train,mllm_selection,000000530047
coco-rem,000000407291,/home/felix/fiftyone/coco-2017/train/data/000000407291.jpg,train,mllm_selection,000000407291
coco-rem,000000010822,/home/felix/fiftyone/coco-2017/train/data/000000010822.jpg,train,mllm_selection,000000010822
coco-rem,000000243027,/home/felix/fiftyone/coco-2017/train/data/000000243027.jpg,train,mllm_selection,000000243027
coco-rem,000000262752,/home/felix/fiftyone/coco-2017/train/data/000000262752.jpg,train,mllm_selection,000000262752
coco-rem,000000197458,/home/felix/fiftyone/coco-2017/train/data/000000197458.jpg,train,mllm_selection,000000197458
coco-rem,000000422810,/home/felix/fiftyone/coco-2017/train/data/000000422810.jpg,train,mllm_selection,000000422810
coco-rem,000000474434,/home/felix/fiftyone/coco-2017/train/data/000000474434.jpg,train,mllm_selection,000000474434
coco-rem,000000550093,/home/felix/fiftyone/coco-2017/train/data/000000550093.jpg,train,mllm_selection,000000550093
coco-rem,000000099025,/home/felix/fiftyone/coco-2017/train/data/000000099025.jpg,train,mllm_selection,000000099025
coco-rem,000000421995,/home/felix/fiftyone/coco-2017/train/data/000000421995.jpg,train,mllm_selection,000000421995
coco-rem,000000377756,/home/felix/fiftyone/coco-2017/train/data/000000377756.jpg,train,mllm_selection,000000377756
coco-rem,000000568240,/home/felix/fiftyone/coco-2017/train/data/000000568240.jpg,train,mllm_selection,000000568240
coco-rem,000000492321,/home/felix/fiftyone/coco-2017/train/data/000000492321.jpg,train,mllm_selection,000000492321
coco-rem,000000342085,/home/felix/fiftyone/coco-2017/train/data/000000342085.jpg,train,mllm_selection,000000342085
coco-rem,000000114352,/home/felix/fiftyone/coco-2017/train/data/000000114352.jpg,train,mllm_selection,000000114352
coco-rem,000000243207,/home/felix/fiftyone/coco-2017/train/data/000000243207.jpg,train,mllm_selection,000000243207
coco-rem,000000181861,/home/felix/fiftyone/coco-2017/train/data/000000181861.jpg,train,mllm_selection,000000181861
coco-rem,000000072895,/home/felix/fiftyone/coco-2017/train/data/000000072895.jpg,train,mllm_selection,000000072895
coco-rem,000000458175,/home/felix/fiftyone/coco-2017/train/data/000000458175.jpg,train,mllm_selection,000000458175
coco-rem,000000106151,/home/felix/fiftyone/coco-2017/train/data/000000106151.jpg,train,mllm_selection,000000106151
coco-rem,000000074429,/home/felix/fiftyone/coco-2017/train/data/000000074429.jpg,train,mllm_selection,000000074429
coco-rem,000000101348,/home/felix/fiftyone/coco-2017/train/data/000000101348.jpg,train,mllm_selection,000000101348
coco-rem,000000561097,/home/felix/fiftyone/coco-2017/train/data/000000561097.jpg,train,mllm_selection,000000561097
coco-rem,000000326113,/home/felix/fiftyone/coco-2017/train/data/000000326113.jpg,train,mllm_selection,000000326113
coco-rem,000000260399,/home/felix/fiftyone/coco-2017/train/data/000000260399.jpg,train,mllm_selection,000000260399
coco-rem,000000273188,/home/felix/fiftyone/coco-2017/train/data/000000273188.jpg,train,mllm_selection,000000273188
coco-rem,000000067414,/home/felix/fiftyone/coco-2017/train/data/000000067414.jpg,train,mllm_selection,000000067414
coco-rem,000000227840,/home/felix/fiftyone/coco-2017/train/data/000000227840.jpg,train,mllm_selection,000000227840
coco-rem,000000146591,/home/felix/fiftyone/coco-2017/train/data/000000146591.jpg,train,mllm_selection,000000146591
coco-rem,000000025421,/home/felix/fiftyone/coco-2017/train/data/000000025421.jpg,train,mllm_selection,000000025421
coco-rem,000000115749,/home/felix/fiftyone/coco-2017/train/data/000000115749.jpg,train,mllm_selection,000000115749
coco-rem,000000156192,/home/felix/fiftyone/coco-2017/train/data/000000156192.jpg,train,mllm_selection,000000156192
coco-rem,000000306940,/home/felix/fiftyone/coco-2017/train/data/000000306940.jpg,train,mllm_selection,000000306940
coco-rem,000000328101,/home/felix/fiftyone/coco-2017/train/data/000000328101.jpg,train,mllm_selection,000000328101
coco-rem,000000017761,/home/felix/fiftyone/coco-2017/train/data/000000017761.jpg,train,mllm_selection,000000017761
coco-rem,000000446881,/home/felix/fiftyone/coco-2017/train/data/000000446881.jpg,train,mllm_selection,000000446881
coco-rem,000000093089,/home/felix/fiftyone/coco-2017/train/data/000000093089.jpg,train,mllm_selection,000000093089
coco-rem,000000378098,/home/felix/fiftyone/coco-2017/train/data/000000378098.jpg,train,mllm_selection,000000378098
coco-rem,000000349144,/home/felix/fiftyone/coco-2017/train/data/000000349144.jpg,train,mllm_selection,000000349144
coco-rem,000000257955,/home/felix/fiftyone/coco-2017/train/data/000000257955.jpg,train,mllm_selection,000000257955
coco-rem,000000306931,/home/felix/fiftyone/coco-2017/train/data/000000306931.jpg,train,mllm_selection,000000306931
coco-rem,000000313228,/home/felix/fiftyone/coco-2017/train/data/000000313228.jpg,train,mllm_selection,000000313228
coco-rem,000000461506,/home/felix/fiftyone/coco-2017/train/data/000000461506.jpg,train,mllm_selection,000000461506
coco-rem,000000441655,/home/felix/fiftyone/coco-2017/train/data/000000441655.jpg,train,mllm_selection,000000441655
coco-rem,000000204375,/home/felix/fiftyone/coco-2017/train/data/000000204375.jpg,train,mllm_selection,000000204375
coco-rem,000000401518,/home/felix/fiftyone/coco-2017/train/data/000000401518.jpg,train,mllm_selection,000000401518
coco-rem,000000548861,/home/felix/fiftyone/coco-2017/train/data/000000548861.jpg,train,mllm_selection,000000548861
coco-rem,000000243446,/home/felix/fiftyone/coco-2017/train/data/000000243446.jpg,train,mllm_selection,000000243446
coco-rem,000000454858,/home/felix/fiftyone/coco-2017/train/data/000000454858.jpg,train,mllm_selection,000000454858
coco-rem,000000439881,/home/felix/fiftyone/coco-2017/train/data/000000439881.jpg,train,mllm_selection,000000439881
coco-rem,000000433402,/home/felix/fiftyone/coco-2017/train/data/000000433402.jpg,train,mllm_selection,000000433402
coco-rem,000000388696,/home/felix/fiftyone/coco-2017/train/data/000000388696.jpg,train,mllm_selection,000000388696
coco-rem,000000213649,/home/felix/fiftyone/coco-2017/train/data/000000213649.jpg,train,mllm_selection,000000213649
coco-rem,000000142637,/home/felix/fiftyone/coco-2017/train/data/000000142637.jpg,train,mllm_selection,000000142637
coco-rem,000000121453,/home/felix/fiftyone/coco-2017/train/data/000000121453.jpg,train,mllm_selection,000000121453
coco-rem,000000388853,/home/felix/fiftyone/coco-2017/train/data/000000388853.jpg,train,mllm_selection,000000388853
coco-rem,000000007596,/home/felix/fiftyone/coco-2017/train/data/000000007596.jpg,train,mllm_selection,000000007596
coco-rem,000000068637,/home/felix/fiftyone/coco-2017/train/data/000000068637.jpg,train,mllm_selection,000000068637
coco-rem,000000532408,/home/felix/fiftyone/coco-2017/train/data/000000532408.jpg,train,mllm_selection,000000532408
coco-rem,000000151576,/home/felix/fiftyone/coco-2017/train/data/000000151576.jpg,train,mllm_selection,000000151576
coco-rem,000000448868,/home/felix/fiftyone/coco-2017/train/data/000000448868.jpg,train,mllm_selection,000000448868
coco-rem,000000263734,/home/felix/fiftyone/coco-2017/train/data/000000263734.jpg,train,mllm_selection,000000263734
coco-rem,000000442818,/home/felix/fiftyone/coco-2017/train/data/000000442818.jpg,train,mllm_selection,000000442818
coco-rem,000000108898,/home/felix/fiftyone/coco-2017/train/data/000000108898.jpg,train,mllm_selection,000000108898
coco-rem,000000229478,/home/felix/fiftyone/coco-2017/train/data/000000229478.jpg,train,mllm_selection,000000229478
coco-rem,000000458481,/home/felix/fiftyone/coco-2017/train/data/000000458481.jpg,train,mllm_selection,000000458481
coco-rem,000000338515,/home/felix/fiftyone/coco-2017/train/data/000000338515.jpg,train,mllm_selection,000000338515
coco-rem,000000380524,/home/felix/fiftyone/coco-2017/train/data/000000380524.jpg,train,mllm_selection,000000380524
coco-rem,000000139049,/home/felix/fiftyone/coco-2017/train/data/000000139049.jpg,train,mllm_selection,000000139049
coco-rem,000000166993,/home/felix/fiftyone/coco-2017/train/data/000000166993.jpg,train,mllm_selection,000000166993
coco-rem,000000394159,/home/felix/fiftyone/coco-2017/train/data/000000394159.jpg,train,mllm_selection,000000394159
coco-rem,000000267540,/home/felix/fiftyone/coco-2017/train/data/000000267540.jpg,train,mllm_selection,000000267540
coco-rem,000000395290,/home/felix/fiftyone/coco-2017/train/data/000000395290.jpg,train,mllm_selection,000000395290
coco-rem,000000224522,/home/felix/fiftyone/coco-2017/train/data/000000224522.jpg,train,mllm_selection,000000224522
coco-rem,000000231337,/home/felix/fiftyone/coco-2017/train/data/000000231337.jpg,train,mllm_selection,000000231337
coco-rem,000000262118,/home/felix/fiftyone/coco-2017/train/data/000000262118.jpg,train,mllm_selection,000000262118
coco-rem,000000016773,/home/felix/fiftyone/coco-2017/train/data/000000016773.jpg,train,mllm_selection,000000016773
coco-rem,000000459827,/home/felix/fiftyone/coco-2017/train/data/000000459827.jpg,train,mllm_selection,000000459827
coco-rem,000000360129,/home/felix/fiftyone/coco-2017/train/data/000000360129.jpg,train,mllm_selection,000000360129
coco-rem,000000529632,/home/felix/fiftyone/coco-2017/train/data/000000529632.jpg,train,mllm_selection,000000529632
coco-rem,000000253217,/home/felix/fiftyone/coco-2017/train/data/000000253217.jpg,train,mllm_selection,000000253217
coco-rem,000000139930,/home/felix/fiftyone/coco-2017/train/data/000000139930.jpg,train,mllm_selection,000000139930
coco-rem,000000515249,/home/felix/fiftyone/coco-2017/train/data/000000515249.jpg,train,mllm_selection,000000515249
coco-rem,000000395978,/home/felix/fiftyone/coco-2017/train/data/000000395978.jpg,train,mllm_selection,000000395978
coco-rem,000000265208,/home/felix/fiftyone/coco-2017/train/data/000000265208.jpg,train,mllm_selection,000000265208
coco-rem,000000527720,/home/felix/fiftyone/coco-2017/train/data/000000527720.jpg,train,mllm_selection,000000527720
coco-rem,000000165919,/home/felix/fiftyone/coco-2017/train/data/000000165919.jpg,train,mllm_selection,000000165919
coco-rem,000000441900,/home/felix/fiftyone/coco-2017/train/data/000000441900.jpg,train,mllm_selection,000000441900
coco-rem,000000535981,/home/felix/fiftyone/coco-2017/train/data/000000535981.jpg,train,mllm_selection,000000535981
coco-rem,000000501758,/home/felix/fiftyone/coco-2017/train/data/000000501758.jpg,train,mllm_selection,000000501758
coco-rem,000000571747,/home/felix/fiftyone/coco-2017/train/data/000000571747.jpg,train,mllm_selection,000000571747
coco-rem,000000434502,/home/felix/fiftyone/coco-2017/train/data/000000434502.jpg,train,mllm_selection,000000434502
coco-rem,000000332096,/home/felix/fiftyone/coco-2017/train/data/000000332096.jpg,train,mllm_selection,000000332096
coco-rem,000000275969,/home/felix/fiftyone/coco-2017/train/data/000000275969.jpg,train,mllm_selection,000000275969
coco-rem,000000484100,/home/felix/fiftyone/coco-2017/train/data/000000484100.jpg,train,mllm_selection,000000484100
coco-rem,000000106641,/home/felix/fiftyone/coco-2017/train/data/000000106641.jpg,train,mllm_selection,000000106641
coco-rem,000000404933,/home/felix/fiftyone/coco-2017/train/data/000000404933.jpg,train,mllm_selection,000000404933
coco-rem,000000540978,/home/felix/fiftyone/coco-2017/train/data/000000540978.jpg,train,mllm_selection,000000540978
coco-rem,000000566427,/home/felix/fiftyone/coco-2017/train/data/000000566427.jpg,train,mllm_selection,000000566427
coco-rem,000000479035,/home/felix/fiftyone/coco-2017/train/data/000000479035.jpg,train,mllm_selection,000000479035
coco-rem,000000083872,/home/felix/fiftyone/coco-2017/train/data/000000083872.jpg,train,mllm_selection,000000083872
coco-rem,000000516633,/home/felix/fiftyone/coco-2017/train/data/000000516633.jpg,train,mllm_selection,000000516633
coco-rem,000000389384,/home/felix/fiftyone/coco-2017/train/data/000000389384.jpg,train,mllm_selection,000000389384
coco-rem,000000449676,/home/felix/fiftyone/coco-2017/train/data/000000449676.jpg,train,mllm_selection,000000449676
coco-rem,000000360896,/home/felix/fiftyone/coco-2017/train/data/000000360896.jpg,train,mllm_selection,000000360896
coco-rem,000000438220,/home/felix/fiftyone/coco-2017/train/data/000000438220.jpg,train,mllm_selection,000000438220
coco-rem,000000040055,/home/felix/fiftyone/coco-2017/train/data/000000040055.jpg,train,mllm_selection,000000040055
coco-rem,000000225571,/home/felix/fiftyone/coco-2017/train/data/000000225571.jpg,train,mllm_selection,000000225571
coco-rem,000000575664,/home/felix/fiftyone/coco-2017/train/data/000000575664.jpg,train,mllm_selection,000000575664
coco-rem,000000089268,/home/felix/fiftyone/coco-2017/train/data/000000089268.jpg,train,mllm_selection,000000089268
coco-rem,000000038186,/home/felix/fiftyone/coco-2017/train/data/000000038186.jpg,train,mllm_selection,000000038186
coco-rem,000000318184,/home/felix/fiftyone/coco-2017/train/data/000000318184.jpg,train,mllm_selection,000000318184
coco-rem,000000537041,/home/felix/fiftyone/coco-2017/train/data/000000537041.jpg,train,mllm_selection,000000537041
coco-rem,000000229569,/home/felix/fiftyone/coco-2017/train/data/000000229569.jpg,train,mllm_selection,000000229569
coco-rem,000000043771,/home/felix/fiftyone/coco-2017/train/data/000000043771.jpg,train,mllm_selection,000000043771
coco-rem,000000148099,/home/felix/fiftyone/coco-2017/train/data/000000148099.jpg,train,mllm_selection,000000148099
coco-rem,000000395203,/home/felix/fiftyone/coco-2017/train/data/000000395203.jpg,train,mllm_selection,000000395203
coco-rem,000000261942,/home/felix/fiftyone/coco-2017/train/data/000000261942.jpg,train,mllm_selection,000000261942
coco-rem,000000427864,/home/felix/fiftyone/coco-2017/train/data/000000427864.jpg,train,mllm_selection,000000427864
coco-rem,000000300867,/home/felix/fiftyone/coco-2017/train/data/000000300867.jpg,train,mllm_selection,000000300867
coco-rem,000000004032,/home/felix/fiftyone/coco-2017/train/data/000000004032.jpg,train,mllm_selection,000000004032
coco-rem,000000484563,/home/felix/fiftyone/coco-2017/train/data/000000484563.jpg,train,mllm_selection,000000484563
coco-rem,000000507535,/home/felix/fiftyone/coco-2017/train/data/000000507535.jpg,train,mllm_selection,000000507535
coco-rem,000000480243,/home/felix/fiftyone/coco-2017/train/data/000000480243.jpg,train,mllm_selection,000000480243
coco-rem,000000341592,/home/felix/fiftyone/coco-2017/train/data/000000341592.jpg,train,mllm_selection,000000341592
coco-rem,000000186608,/home/felix/fiftyone/coco-2017/train/data/000000186608.jpg,train,mllm_selection,000000186608
coco-rem,000000100159,/home/felix/fiftyone/coco-2017/train/data/000000100159.jpg,train,mllm_selection,000000100159
coco-rem,000000289329,/home/felix/fiftyone/coco-2017/train/data/000000289329.jpg,train,mllm_selection,000000289329
coco-rem,000000374453,/home/felix/fiftyone/coco-2017/train/data/000000374453.jpg,train,mllm_selection,000000374453
coco-rem,000000445338,/home/felix/fiftyone/coco-2017/train/data/000000445338.jpg,train,mllm_selection,000000445338
coco-rem,000000150158,/home/felix/fiftyone/coco-2017/train/data/000000150158.jpg,train,mllm_selection,000000150158
coco-rem,000000468393,/home/felix/fiftyone/coco-2017/train/data/000000468393.jpg,train,mllm_selection,000000468393
coco-rem,000000516339,/home/felix/fiftyone/coco-2017/train/data/000000516339.jpg,train,mllm_selection,000000516339
coco-rem,000000443319,/home/felix/fiftyone/coco-2017/train/data/000000443319.jpg,train,mllm_selection,000000443319
coco-rem,000000574951,/home/felix/fiftyone/coco-2017/train/data/000000574951.jpg,train,mllm_selection,000000574951
coco-rem,000000173196,/home/felix/fiftyone/coco-2017/train/data/000000173196.jpg,train,mllm_selection,000000173196
coco-rem,000000421531,/home/felix/fiftyone/coco-2017/train/data/000000421531.jpg,train,mllm_selection,000000421531
coco-rem,000000414954,/home/felix/fiftyone/coco-2017/train/data/000000414954.jpg,train,mllm_selection,000000414954
coco-rem,000000388830,/home/felix/fiftyone/coco-2017/train/data/000000388830.jpg,train,mllm_selection,000000388830
coco-rem,000000540330,/home/felix/fiftyone/coco-2017/train/data/000000540330.jpg,train,mllm_selection,000000540330
coco-rem,000000499611,/home/felix/fiftyone/coco-2017/train/data/000000499611.jpg,train,mllm_selection,000000499611
coco-rem,000000359853,/home/felix/fiftyone/coco-2017/train/data/000000359853.jpg,train,mllm_selection,000000359853
coco-rem,000000371143,/home/felix/fiftyone/coco-2017/train/data/000000371143.jpg,train,mllm_selection,000000371143
coco-rem,000000031288,/home/felix/fiftyone/coco-2017/train/data/000000031288.jpg,train,mllm_selection,000000031288
coco-rem,000000472309,/home/felix/fiftyone/coco-2017/train/data/000000472309.jpg,train,mllm_selection,000000472309
coco-rem,000000183329,/home/felix/fiftyone/coco-2017/train/data/000000183329.jpg,train,mllm_selection,000000183329
coco-rem,000000043345,/home/felix/fiftyone/coco-2017/train/data/000000043345.jpg,train,mllm_selection,000000043345
coco-rem,000000494404,/home/felix/fiftyone/coco-2017/train/data/000000494404.jpg,train,mllm_selection,000000494404
coco-rem,000000019675,/home/felix/fiftyone/coco-2017/train/data/000000019675.jpg,train,mllm_selection,000000019675
coco-rem,000000547227,/home/felix/fiftyone/coco-2017/train/data/000000547227.jpg,train,mllm_selection,000000547227
coco-rem,000000490535,/home/felix/fiftyone/coco-2017/train/data/000000490535.jpg,train,mllm_selection,000000490535
coco-rem,000000005123,/home/felix/fiftyone/coco-2017/train/data/000000005123.jpg,train,mllm_selection,000000005123
coco-rem,000000085584,/home/felix/fiftyone/coco-2017/train/data/000000085584.jpg,train,mllm_selection,000000085584
coco-rem,000000542488,/home/felix/fiftyone/coco-2017/train/data/000000542488.jpg,train,mllm_selection,000000542488
coco-rem,000000292428,/home/felix/fiftyone/coco-2017/train/data/000000292428.jpg,train,mllm_selection,000000292428
coco-rem,000000066005,/home/felix/fiftyone/coco-2017/train/data/000000066005.jpg,train,mllm_selection,000000066005
coco-rem,000000152459,/home/felix/fiftyone/coco-2017/train/data/000000152459.jpg,train,mllm_selection,000000152459
coco-rem,000000389948,/home/felix/fiftyone/coco-2017/train/data/000000389948.jpg,train,mllm_selection,000000389948
coco-rem,000000225931,/home/felix/fiftyone/coco-2017/train/data/000000225931.jpg,train,mllm_selection,000000225931
coco-rem,000000337164,/home/felix/fiftyone/coco-2017/train/data/000000337164.jpg,train,mllm_selection,000000337164
coco-rem,000000351431,/home/felix/fiftyone/coco-2017/train/data/000000351431.jpg,train,mllm_selection,000000351431
coco-rem,000000335774,/home/felix/fiftyone/coco-2017/train/data/000000335774.jpg,train,mllm_selection,000000335774
coco-rem,000000490570,/home/felix/fiftyone/coco-2017/train/data/000000490570.jpg,train,mllm_selection,000000490570
coco-rem,000000124169,/home/felix/fiftyone/coco-2017/train/data/000000124169.jpg,train,mllm_selection,000000124169
coco-rem,000000219291,/home/felix/fiftyone/coco-2017/train/data/000000219291.jpg,train,mllm_selection,000000219291
coco-rem,000000441407,/home/felix/fiftyone/coco-2017/train/data/000000441407.jpg,train,mllm_selection,000000441407
coco-rem,000000395402,/home/felix/fiftyone/coco-2017/train/data/000000395402.jpg,train,mllm_selection,000000395402
coco-rem,000000304408,/home/felix/fiftyone/coco-2017/train/data/000000304408.jpg,train,mllm_selection,000000304408
coco-rem,000000265566,/home/felix/fiftyone/coco-2017/train/data/000000265566.jpg,train,mllm_selection,000000265566
coco-rem,000000375481,/home/felix/fiftyone/coco-2017/train/data/000000375481.jpg,train,mllm_selection,000000375481
coco-rem,000000066046,/home/felix/fiftyone/coco-2017/train/data/000000066046.jpg,train,mllm_selection,000000066046
