dataset,image_id,filepath,source_split,partition,source_group_id
coco-rem,000000260838,/home/felix/fiftyone/coco-2017/train/data/000000260838.jpg,train,calibration,000000260838
coco-rem,000000528756,/home/felix/fiftyone/coco-2017/train/data/000000528756.jpg,train,calibration,000000528756
coco-rem,000000452113,/home/felix/fiftyone/coco-2017/train/data/000000452113.jpg,train,calibration,000000452113
coco-rem,000000229975,/home/felix/fiftyone/coco-2017/train/data/000000229975.jpg,train,calibration,000000229975
coco-rem,000000041482,/home/felix/fiftyone/coco-2017/train/data/000000041482.jpg,train,calibration,000000041482
coco-rem,000000061734,/home/felix/fiftyone/coco-2017/train/data/000000061734.jpg,train,calibration,000000061734
coco-rem,000000538963,/home/felix/fiftyone/coco-2017/train/data/000000538963.jpg,train,calibration,000000538963
coco-rem,000000399939,/home/felix/fiftyone/coco-2017/train/data/000000399939.jpg,train,calibration,000000399939
coco-rem,000000162741,/home/felix/fiftyone/coco-2017/train/data/000000162741.jpg,train,calibration,000000162741
coco-rem,000000131300,/home/felix/fiftyone/coco-2017/train/data/000000131300.jpg,train,calibration,000000131300
coco-rem,000000203667,/home/felix/fiftyone/coco-2017/train/data/000000203667.jpg,train,calibration,000000203667
coco-rem,000000313097,/home/felix/fiftyone/coco-2017/train/data/000000313097.jpg,train,calibration,000000313097
coco-rem,000000410084,/home/felix/fiftyone/coco-2017/train/data/000000410084.jpg,train,calibration,000000410084
coco-rem,000000114784,/home/felix/fiftyone/coco-2017/train/data/000000114784.jpg,train,calibration,000000114784
coco-rem,000000351726,/home/felix/fiftyone/coco-2017/train/data/000000351726.jpg,train,calibration,000000351726
coco-rem,000000157032,/home/felix/fiftyone/coco-2017/train/data/000000157032.jpg,train,calibration,000000157032
coco-rem,000000270070,/home/felix/fiftyone/coco-2017/train/data/000000270070.jpg,train,calibration,000000270070
coco-rem,000000212675,/home/felix/fiftyone/coco-2017/train/data/000000212675.jpg,train,calibration,000000212675
coco-rem,000000529886,/home/felix/fiftyone/coco-2017/train/data/000000529886.jpg,train,calibration,000000529886
coco-rem,000000504099,/home/felix/fiftyone/coco-2017/train/data/000000504099.jpg,train,calibration,000000504099
coco-rem,000000057323,/home/felix/fiftyone/coco-2017/train/data/000000057323.jpg,train,calibration,000000057323
coco-rem,000000567949,/home/felix/fiftyone/coco-2017/train/data/000000567949.jpg,train,calibration,000000567949
coco-rem,000000548538,/home/felix/fiftyone/coco-2017/train/data/000000548538.jpg,train,calibration,000000548538
coco-rem,000000215357,/home/felix/fiftyone/coco-2017/train/data/000000215357.jpg,train,calibration,000000215357
coco-rem,000000287322,/home/felix/fiftyone/coco-2017/train/data/000000287322.jpg,train,calibration,000000287322
coco-rem,000000154656,/home/felix/fiftyone/coco-2017/train/data/000000154656.jpg,train,calibration,000000154656
coco-rem,000000568554,/home/felix/fiftyone/coco-2017/train/data/000000568554.jpg,train,calibration,000000568554
coco-rem,000000094859,/home/felix/fiftyone/coco-2017/train/data/000000094859.jpg,train,calibration,000000094859
coco-rem,000000470880,/home/felix/fiftyone/coco-2017/train/data/000000470880.jpg,train,calibration,000000470880
coco-rem,000000501299,/home/felix/fiftyone/coco-2017/train/data/000000501299.jpg,train,calibration,000000501299
coco-rem,000000522813,/home/felix/fiftyone/coco-2017/train/data/000000522813.jpg,train,calibration,000000522813
coco-rem,000000455808,/home/felix/fiftyone/coco-2017/train/data/000000455808.jpg,train,calibration,000000455808
coco-rem,000000166344,/home/felix/fiftyone/coco-2017/train/data/000000166344.jpg,train,calibration,000000166344
coco-rem,000000401336,/home/felix/fiftyone/coco-2017/train/data/000000401336.jpg,train,calibration,000000401336
coco-rem,000000192577,/home/felix/fiftyone/coco-2017/train/data/000000192577.jpg,train,calibration,000000192577
coco-rem,000000278763,/home/felix/fiftyone/coco-2017/train/data/000000278763.jpg,train,calibration,000000278763
coco-rem,000000205693,/home/felix/fiftyone/coco-2017/train/data/000000205693.jpg,train,calibration,000000205693
coco-rem,000000511341,/home/felix/fiftyone/coco-2017/train/data/000000511341.jpg,train,calibration,000000511341
coco-rem,000000261617,/home/felix/fiftyone/coco-2017/train/data/000000261617.jpg,train,calibration,000000261617
coco-rem,000000452783,/home/felix/fiftyone/coco-2017/train/data/000000452783.jpg,train,calibration,000000452783
coco-rem,000000435686,/home/felix/fiftyone/coco-2017/train/data/000000435686.jpg,train,calibration,000000435686
coco-rem,000000530417,/home/felix/fiftyone/coco-2017/train/data/000000530417.jpg,train,calibration,000000530417
coco-rem,000000262862,/home/felix/fiftyone/coco-2017/train/data/000000262862.jpg,train,calibration,000000262862
coco-rem,000000412365,/home/felix/fiftyone/coco-2017/train/data/000000412365.jpg,train,calibration,000000412365
coco-rem,000000072899,/home/felix/fiftyone/coco-2017/train/data/000000072899.jpg,train,calibration,000000072899
coco-rem,000000208479,/home/felix/fiftyone/coco-2017/train/data/000000208479.jpg,train,calibration,000000208479
coco-rem,000000502419,/home/felix/fiftyone/coco-2017/train/data/000000502419.jpg,train,calibration,000000502419
coco-rem,000000288654,/home/felix/fiftyone/coco-2017/train/data/000000288654.jpg,train,calibration,000000288654
coco-rem,000000301344,/home/felix/fiftyone/coco-2017/train/data/000000301344.jpg,train,calibration,000000301344
coco-rem,000000353694,/home/felix/fiftyone/coco-2017/train/data/000000353694.jpg,train,calibration,000000353694
coco-rem,000000359959,/home/felix/fiftyone/coco-2017/train/data/000000359959.jpg,train,calibration,000000359959
coco-rem,000000116708,/home/felix/fiftyone/coco-2017/train/data/000000116708.jpg,train,calibration,000000116708
coco-rem,000000062053,/home/felix/fiftyone/coco-2017/train/data/000000062053.jpg,train,calibration,000000062053
coco-rem,000000188515,/home/felix/fiftyone/coco-2017/train/data/000000188515.jpg,train,calibration,000000188515
coco-rem,000000128299,/home/felix/fiftyone/coco-2017/train/data/000000128299.jpg,train,calibration,000000128299
coco-rem,000000303144,/home/felix/fiftyone/coco-2017/train/data/000000303144.jpg,train,calibration,000000303144
coco-rem,000000342206,/home/felix/fiftyone/coco-2017/train/data/000000342206.jpg,train,calibration,000000342206
coco-rem,000000064629,/home/felix/fiftyone/coco-2017/train/data/000000064629.jpg,train,calibration,000000064629
coco-rem,000000119854,/home/felix/fiftyone/coco-2017/train/data/000000119854.jpg,train,calibration,000000119854
coco-rem,000000212197,/home/felix/fiftyone/coco-2017/train/data/000000212197.jpg,train,calibration,000000212197
coco-rem,000000473616,/home/felix/fiftyone/coco-2017/train/data/000000473616.jpg,train,calibration,000000473616
coco-rem,000000300580,/home/felix/fiftyone/coco-2017/train/data/000000300580.jpg,train,calibration,000000300580
coco-rem,000000221474,/home/felix/fiftyone/coco-2017/train/data/000000221474.jpg,train,calibration,000000221474
coco-rem,000000205308,/home/felix/fiftyone/coco-2017/train/data/000000205308.jpg,train,calibration,000000205308
coco-rem,000000580152,/home/felix/fiftyone/coco-2017/train/data/000000580152.jpg,train,calibration,000000580152
coco-rem,000000022420,/home/felix/fiftyone/coco-2017/train/data/000000022420.jpg,train,calibration,000000022420
coco-rem,000000126299,/home/felix/fiftyone/coco-2017/train/data/000000126299.jpg,train,calibration,000000126299
coco-rem,000000182773,/home/felix/fiftyone/coco-2017/train/data/000000182773.jpg,train,calibration,000000182773
coco-rem,000000490654,/home/felix/fiftyone/coco-2017/train/data/000000490654.jpg,train,calibration,000000490654
coco-rem,000000542755,/home/felix/fiftyone/coco-2017/train/data/000000542755.jpg,train,calibration,000000542755
coco-rem,000000426705,/home/felix/fiftyone/coco-2017/train/data/000000426705.jpg,train,calibration,000000426705
coco-rem,000000495079,/home/felix/fiftyone/coco-2017/train/data/000000495079.jpg,train,calibration,000000495079
coco-rem,000000443209,/home/felix/fiftyone/coco-2017/train/data/000000443209.jpg,train,calibration,000000443209
coco-rem,000000226374,/home/felix/fiftyone/coco-2017/train/data/000000226374.jpg,train,calibration,000000226374
coco-rem,000000164680,/home/felix/fiftyone/coco-2017/train/data/000000164680.jpg,train,calibration,000000164680
coco-rem,000000322212,/home/felix/fiftyone/coco-2017/train/data/000000322212.jpg,train,calibration,000000322212
coco-rem,000000187533,/home/felix/fiftyone/coco-2017/train/data/000000187533.jpg,train,calibration,000000187533
coco-rem,000000369331,/home/felix/fiftyone/coco-2017/train/data/000000369331.jpg,train,calibration,000000369331
coco-rem,000000534914,/home/felix/fiftyone/coco-2017/train/data/000000534914.jpg,train,calibration,000000534914
coco-rem,000000398183,/home/felix/fiftyone/coco-2017/train/data/000000398183.jpg,train,calibration,000000398183
coco-rem,000000216026,/home/felix/fiftyone/coco-2017/train/data/000000216026.jpg,train,calibration,000000216026
coco-rem,000000127751,/home/felix/fiftyone/coco-2017/train/data/000000127751.jpg,train,calibration,000000127751
coco-rem,000000573830,/home/felix/fiftyone/coco-2017/train/data/000000573830.jpg,train,calibration,000000573830
coco-rem,000000266273,/home/felix/fiftyone/coco-2017/train/data/000000266273.jpg,train,calibration,000000266273
coco-rem,000000053458,/home/felix/fiftyone/coco-2017/train/data/000000053458.jpg,train,calibration,000000053458
coco-rem,000000543618,/home/felix/fiftyone/coco-2017/train/data/000000543618.jpg,train,calibration,000000543618
coco-rem,000000261906,/home/felix/fiftyone/coco-2017/train/data/000000261906.jpg,train,calibration,000000261906
coco-rem,000000452470,/home/felix/fiftyone/coco-2017/train/data/000000452470.jpg,train,calibration,000000452470
coco-rem,000000223474,/home/felix/fiftyone/coco-2017/train/data/000000223474.jpg,train,calibration,000000223474
coco-rem,000000465693,/home/felix/fiftyone/coco-2017/train/data/000000465693.jpg,train,calibration,000000465693
coco-rem,000000053546,/home/felix/fiftyone/coco-2017/train/data/000000053546.jpg,train,calibration,000000053546
coco-rem,000000114177,/home/felix/fiftyone/coco-2017/train/data/000000114177.jpg,train,calibration,000000114177
coco-rem,000000161771,/home/felix/fiftyone/coco-2017/train/data/000000161771.jpg,train,calibration,000000161771
coco-rem,000000039998,/home/felix/fiftyone/coco-2017/train/data/000000039998.jpg,train,calibration,000000039998
coco-rem,000000352814,/home/felix/fiftyone/coco-2017/train/data/000000352814.jpg,train,calibration,000000352814
coco-rem,000000321262,/home/felix/fiftyone/coco-2017/train/data/000000321262.jpg,train,calibration,000000321262
coco-rem,000000374062,/home/felix/fiftyone/coco-2017/train/data/000000374062.jpg,train,calibration,000000374062
coco-rem,000000345658,/home/felix/fiftyone/coco-2017/train/data/000000345658.jpg,train,calibration,000000345658
coco-rem,000000130740,/home/felix/fiftyone/coco-2017/train/data/000000130740.jpg,train,calibration,000000130740
coco-rem,000000101431,/home/felix/fiftyone/coco-2017/train/data/000000101431.jpg,train,calibration,000000101431
coco-rem,000000526732,/home/felix/fiftyone/coco-2017/train/data/000000526732.jpg,train,calibration,000000526732
coco-rem,000000288347,/home/felix/fiftyone/coco-2017/train/data/000000288347.jpg,train,calibration,000000288347
coco-rem,000000369153,/home/felix/fiftyone/coco-2017/train/data/000000369153.jpg,train,calibration,000000369153
coco-rem,000000569742,/home/felix/fiftyone/coco-2017/train/data/000000569742.jpg,train,calibration,000000569742
coco-rem,000000141330,/home/felix/fiftyone/coco-2017/train/data/000000141330.jpg,train,calibration,000000141330
coco-rem,000000117028,/home/felix/fiftyone/coco-2017/train/data/000000117028.jpg,train,calibration,000000117028
coco-rem,000000253784,/home/felix/fiftyone/coco-2017/train/data/000000253784.jpg,train,calibration,000000253784
coco-rem,000000080260,/home/felix/fiftyone/coco-2017/train/data/000000080260.jpg,train,calibration,000000080260
coco-rem,000000212714,/home/felix/fiftyone/coco-2017/train/data/000000212714.jpg,train,calibration,000000212714
coco-rem,000000096466,/home/felix/fiftyone/coco-2017/train/data/000000096466.jpg,train,calibration,000000096466
coco-rem,000000524500,/home/felix/fiftyone/coco-2017/train/data/000000524500.jpg,train,calibration,000000524500
coco-rem,000000325369,/home/felix/fiftyone/coco-2017/train/data/000000325369.jpg,train,calibration,000000325369
coco-rem,000000235319,/home/felix/fiftyone/coco-2017/train/data/000000235319.jpg,train,calibration,000000235319
coco-rem,000000339793,/home/felix/fiftyone/coco-2017/train/data/000000339793.jpg,train,calibration,000000339793
coco-rem,000000536575,/home/felix/fiftyone/coco-2017/train/data/000000536575.jpg,train,calibration,000000536575
coco-rem,000000189425,/home/felix/fiftyone/coco-2017/train/data/000000189425.jpg,train,calibration,000000189425
coco-rem,000000456708,/home/felix/fiftyone/coco-2017/train/data/000000456708.jpg,train,calibration,000000456708
coco-rem,000000521361,/home/felix/fiftyone/coco-2017/train/data/000000521361.jpg,train,calibration,000000521361
coco-rem,000000400710,/home/felix/fiftyone/coco-2017/train/data/000000400710.jpg,train,calibration,000000400710
coco-rem,000000412491,/home/felix/fiftyone/coco-2017/train/data/000000412491.jpg,train,calibration,000000412491
coco-rem,000000279957,/home/felix/fiftyone/coco-2017/train/data/000000279957.jpg,train,calibration,000000279957
coco-rem,000000226348,/home/felix/fiftyone/coco-2017/train/data/000000226348.jpg,train,calibration,000000226348
coco-rem,000000089128,/home/felix/fiftyone/coco-2017/train/data/000000089128.jpg,train,calibration,000000089128
coco-rem,000000003386,/home/felix/fiftyone/coco-2017/train/data/000000003386.jpg,train,calibration,000000003386
coco-rem,000000089378,/home/felix/fiftyone/coco-2017/train/data/000000089378.jpg,train,calibration,000000089378
coco-rem,000000276634,/home/felix/fiftyone/coco-2017/train/data/000000276634.jpg,train,calibration,000000276634
coco-rem,000000029751,/home/felix/fiftyone/coco-2017/train/data/000000029751.jpg,train,calibration,000000029751
coco-rem,000000366179,/home/felix/fiftyone/coco-2017/train/data/000000366179.jpg,train,calibration,000000366179
coco-rem,000000288639,/home/felix/fiftyone/coco-2017/train/data/000000288639.jpg,train,calibration,000000288639
coco-rem,000000110002,/home/felix/fiftyone/coco-2017/train/data/000000110002.jpg,train,calibration,000000110002
coco-rem,000000063408,/home/felix/fiftyone/coco-2017/train/data/000000063408.jpg,train,calibration,000000063408
coco-rem,000000115043,/home/felix/fiftyone/coco-2017/train/data/000000115043.jpg,train,calibration,000000115043
coco-rem,000000351621,/home/felix/fiftyone/coco-2017/train/data/000000351621.jpg,train,calibration,000000351621
coco-rem,000000442414,/home/felix/fiftyone/coco-2017/train/data/000000442414.jpg,train,calibration,000000442414
coco-rem,000000192437,/home/felix/fiftyone/coco-2017/train/data/000000192437.jpg,train,calibration,000000192437
coco-rem,000000289107,/home/felix/fiftyone/coco-2017/train/data/000000289107.jpg,train,calibration,000000289107
coco-rem,000000179811,/home/felix/fiftyone/coco-2017/train/data/000000179811.jpg,train,calibration,000000179811
coco-rem,000000341752,/home/felix/fiftyone/coco-2017/train/data/000000341752.jpg,train,calibration,000000341752
coco-rem,000000215223,/home/felix/fiftyone/coco-2017/train/data/000000215223.jpg,train,calibration,000000215223
coco-rem,000000485710,/home/felix/fiftyone/coco-2017/train/data/000000485710.jpg,train,calibration,000000485710
coco-rem,000000223776,/home/felix/fiftyone/coco-2017/train/data/000000223776.jpg,train,calibration,000000223776
coco-rem,000000236279,/home/felix/fiftyone/coco-2017/train/data/000000236279.jpg,train,calibration,000000236279
coco-rem,000000316181,/home/felix/fiftyone/coco-2017/train/data/000000316181.jpg,train,calibration,000000316181
coco-rem,000000250599,/home/felix/fiftyone/coco-2017/train/data/000000250599.jpg,train,calibration,000000250599
coco-rem,000000046473,/home/felix/fiftyone/coco-2017/train/data/000000046473.jpg,train,calibration,000000046473
coco-rem,000000389445,/home/felix/fiftyone/coco-2017/train/data/000000389445.jpg,train,calibration,000000389445
coco-rem,000000528900,/home/felix/fiftyone/coco-2017/train/data/000000528900.jpg,train,calibration,000000528900
coco-rem,000000123975,/home/felix/fiftyone/coco-2017/train/data/000000123975.jpg,train,calibration,000000123975
coco-rem,000000225731,/home/felix/fiftyone/coco-2017/train/data/000000225731.jpg,train,calibration,000000225731
coco-rem,000000414754,/home/felix/fiftyone/coco-2017/train/data/000000414754.jpg,train,calibration,000000414754
coco-rem,000000512912,/home/felix/fiftyone/coco-2017/train/data/000000512912.jpg,train,calibration,000000512912
coco-rem,000000469912,/home/felix/fiftyone/coco-2017/train/data/000000469912.jpg,train,calibration,000000469912
coco-rem,000000137595,/home/felix/fiftyone/coco-2017/train/data/000000137595.jpg,train,calibration,000000137595
coco-rem,000000376046,/home/felix/fiftyone/coco-2017/train/data/000000376046.jpg,train,calibration,000000376046
coco-rem,000000536374,/home/felix/fiftyone/coco-2017/train/data/000000536374.jpg,train,calibration,000000536374
coco-rem,000000058021,/home/felix/fiftyone/coco-2017/train/data/000000058021.jpg,train,calibration,000000058021
coco-rem,000000507237,/home/felix/fiftyone/coco-2017/train/data/000000507237.jpg,train,calibration,000000507237
coco-rem,000000362722,/home/felix/fiftyone/coco-2017/train/data/000000362722.jpg,train,calibration,000000362722
coco-rem,000000252768,/home/felix/fiftyone/coco-2017/train/data/000000252768.jpg,train,calibration,000000252768
coco-rem,000000036547,/home/felix/fiftyone/coco-2017/train/data/000000036547.jpg,train,calibration,000000036547
coco-rem,000000271422,/home/felix/fiftyone/coco-2017/train/data/000000271422.jpg,train,calibration,000000271422
coco-rem,000000017967,/home/felix/fiftyone/coco-2017/train/data/000000017967.jpg,train,calibration,000000017967
coco-rem,000000504598,/home/felix/fiftyone/coco-2017/train/data/000000504598.jpg,train,calibration,000000504598
coco-rem,000000042347,/home/felix/fiftyone/coco-2017/train/data/000000042347.jpg,train,calibration,000000042347
coco-rem,000000389729,/home/felix/fiftyone/coco-2017/train/data/000000389729.jpg,train,calibration,000000389729
coco-rem,000000033408,/home/felix/fiftyone/coco-2017/train/data/000000033408.jpg,train,calibration,000000033408
coco-rem,000000501936,/home/felix/fiftyone/coco-2017/train/data/000000501936.jpg,train,calibration,000000501936
coco-rem,000000388123,/home/felix/fiftyone/coco-2017/train/data/000000388123.jpg,train,calibration,000000388123
coco-rem,000000224537,/home/felix/fiftyone/coco-2017/train/data/000000224537.jpg,train,calibration,000000224537
coco-rem,000000424823,/home/felix/fiftyone/coco-2017/train/data/000000424823.jpg,train,calibration,000000424823
coco-rem,000000203965,/home/felix/fiftyone/coco-2017/train/data/000000203965.jpg,train,calibration,000000203965
coco-rem,000000129037,/home/felix/fiftyone/coco-2017/train/data/000000129037.jpg,train,calibration,000000129037
coco-rem,000000381972,/home/felix/fiftyone/coco-2017/train/data/000000381972.jpg,train,calibration,000000381972
coco-rem,000000024402,/home/felix/fiftyone/coco-2017/train/data/000000024402.jpg,train,calibration,000000024402
coco-rem,000000121929,/home/felix/fiftyone/coco-2017/train/data/000000121929.jpg,train,calibration,000000121929
coco-rem,000000091460,/home/felix/fiftyone/coco-2017/train/data/000000091460.jpg,train,calibration,000000091460
coco-rem,000000500650,/home/felix/fiftyone/coco-2017/train/data/000000500650.jpg,train,calibration,000000500650
coco-rem,000000504868,/home/felix/fiftyone/coco-2017/train/data/000000504868.jpg,train,calibration,000000504868
coco-rem,000000004392,/home/felix/fiftyone/coco-2017/train/data/000000004392.jpg,train,calibration,000000004392
coco-rem,000000205604,/home/felix/fiftyone/coco-2017/train/data/000000205604.jpg,train,calibration,000000205604
coco-rem,000000400286,/home/felix/fiftyone/coco-2017/train/data/000000400286.jpg,train,calibration,000000400286
coco-rem,000000331409,/home/felix/fiftyone/coco-2017/train/data/000000331409.jpg,train,calibration,000000331409
coco-rem,000000015518,/home/felix/fiftyone/coco-2017/train/data/000000015518.jpg,train,calibration,000000015518
coco-rem,000000099299,/home/felix/fiftyone/coco-2017/train/data/000000099299.jpg,train,calibration,000000099299
coco-rem,000000509700,/home/felix/fiftyone/coco-2017/train/data/000000509700.jpg,train,calibration,000000509700
coco-rem,000000472432,/home/felix/fiftyone/coco-2017/train/data/000000472432.jpg,train,calibration,000000472432
coco-rem,000000224670,/home/felix/fiftyone/coco-2017/train/data/000000224670.jpg,train,calibration,000000224670
coco-rem,000000532414,/home/felix/fiftyone/coco-2017/train/data/000000532414.jpg,train,calibration,000000532414
coco-rem,000000091911,/home/felix/fiftyone/coco-2017/train/data/000000091911.jpg,train,calibration,000000091911
coco-rem,000000019136,/home/felix/fiftyone/coco-2017/train/data/000000019136.jpg,train,calibration,000000019136
coco-rem,000000544260,/home/felix/fiftyone/coco-2017/train/data/000000544260.jpg,train,calibration,000000544260
coco-rem,000000335844,/home/felix/fiftyone/coco-2017/train/data/000000335844.jpg,train,calibration,000000335844
coco-rem,000000164183,/home/felix/fiftyone/coco-2017/train/data/000000164183.jpg,train,calibration,000000164183
coco-rem,000000288227,/home/felix/fiftyone/coco-2017/train/data/000000288227.jpg,train,calibration,000000288227
coco-rem,000000367005,/home/felix/fiftyone/coco-2017/train/data/000000367005.jpg,train,calibration,000000367005
coco-rem,000000385687,/home/felix/fiftyone/coco-2017/train/data/000000385687.jpg,train,calibration,000000385687
coco-rem,000000038572,/home/felix/fiftyone/coco-2017/train/data/000000038572.jpg,train,calibration,000000038572
coco-rem,000000154783,/home/felix/fiftyone/coco-2017/train/data/000000154783.jpg,train,calibration,000000154783
coco-rem,000000205547,/home/felix/fiftyone/coco-2017/train/data/000000205547.jpg,train,calibration,000000205547
coco-rem,000000510150,/home/felix/fiftyone/coco-2017/train/data/000000510150.jpg,train,calibration,000000510150
coco-rem,000000561814,/home/felix/fiftyone/coco-2017/train/data/000000561814.jpg,train,calibration,000000561814
coco-rem,000000082844,/home/felix/fiftyone/coco-2017/train/data/000000082844.jpg,train,calibration,000000082844
coco-rem,000000296099,/home/felix/fiftyone/coco-2017/train/data/000000296099.jpg,train,calibration,000000296099
coco-rem,000000528882,/home/felix/fiftyone/coco-2017/train/data/000000528882.jpg,train,calibration,000000528882
coco-rem,000000413079,/home/felix/fiftyone/coco-2017/train/data/000000413079.jpg,train,calibration,000000413079
coco-rem,000000130163,/home/felix/fiftyone/coco-2017/train/data/000000130163.jpg,train,calibration,000000130163
coco-rem,000000064103,/home/felix/fiftyone/coco-2017/train/data/000000064103.jpg,train,calibration,000000064103
coco-rem,000000046038,/home/felix/fiftyone/coco-2017/train/data/000000046038.jpg,train,calibration,000000046038
coco-rem,000000273841,/home/felix/fiftyone/coco-2017/train/data/000000273841.jpg,train,calibration,000000273841
coco-rem,000000127235,/home/felix/fiftyone/coco-2017/train/data/000000127235.jpg,train,calibration,000000127235
coco-rem,000000206909,/home/felix/fiftyone/coco-2017/train/data/000000206909.jpg,train,calibration,000000206909
coco-rem,000000241559,/home/felix/fiftyone/coco-2017/train/data/000000241559.jpg,train,calibration,000000241559
coco-rem,000000527899,/home/felix/fiftyone/coco-2017/train/data/000000527899.jpg,train,calibration,000000527899
coco-rem,000000106834,/home/felix/fiftyone/coco-2017/train/data/000000106834.jpg,train,calibration,000000106834
coco-rem,000000046869,/home/felix/fiftyone/coco-2017/train/data/000000046869.jpg,train,calibration,000000046869
coco-rem,000000071596,/home/felix/fiftyone/coco-2017/train/data/000000071596.jpg,train,calibration,000000071596
coco-rem,000000073141,/home/felix/fiftyone/coco-2017/train/data/000000073141.jpg,train,calibration,000000073141
coco-rem,000000433993,/home/felix/fiftyone/coco-2017/train/data/000000433993.jpg,train,calibration,000000433993
coco-rem,000000272970,/home/felix/fiftyone/coco-2017/train/data/000000272970.jpg,train,calibration,000000272970
coco-rem,000000157109,/home/felix/fiftyone/coco-2017/train/data/000000157109.jpg,train,calibration,000000157109
coco-rem,000000405283,/home/felix/fiftyone/coco-2017/train/data/000000405283.jpg,train,calibration,000000405283
coco-rem,000000190884,/home/felix/fiftyone/coco-2017/train/data/000000190884.jpg,train,calibration,000000190884
coco-rem,000000111235,/home/felix/fiftyone/coco-2017/train/data/000000111235.jpg,train,calibration,000000111235
coco-rem,000000107108,/home/felix/fiftyone/coco-2017/train/data/000000107108.jpg,train,calibration,000000107108
coco-rem,000000065616,/home/felix/fiftyone/coco-2017/train/data/000000065616.jpg,train,calibration,000000065616
coco-rem,000000405531,/home/felix/fiftyone/coco-2017/train/data/000000405531.jpg,train,calibration,000000405531
coco-rem,000000513900,/home/felix/fiftyone/coco-2017/train/data/000000513900.jpg,train,calibration,000000513900
coco-rem,000000412876,/home/felix/fiftyone/coco-2017/train/data/000000412876.jpg,train,calibration,000000412876
coco-rem,000000071301,/home/felix/fiftyone/coco-2017/train/data/000000071301.jpg,train,calibration,000000071301
coco-rem,000000122981,/home/felix/fiftyone/coco-2017/train/data/000000122981.jpg,train,calibration,000000122981
coco-rem,000000344703,/home/felix/fiftyone/coco-2017/train/data/000000344703.jpg,train,calibration,000000344703
coco-rem,000000056132,/home/felix/fiftyone/coco-2017/train/data/000000056132.jpg,train,calibration,000000056132
coco-rem,000000017438,/home/felix/fiftyone/coco-2017/train/data/000000017438.jpg,train,calibration,000000017438
coco-rem,000000576944,/home/felix/fiftyone/coco-2017/train/data/000000576944.jpg,train,calibration,000000576944
coco-rem,000000324866,/home/felix/fiftyone/coco-2017/train/data/000000324866.jpg,train,calibration,000000324866
coco-rem,000000576749,/home/felix/fiftyone/coco-2017/train/data/000000576749.jpg,train,calibration,000000576749
coco-rem,000000511075,/home/felix/fiftyone/coco-2017/train/data/000000511075.jpg,train,calibration,000000511075
