image_id,level,dataset,partition,prompt_strategy
1478021895589675596_jpg.rf.911d628556f192f2ab3f8292c303f1b9,2.0,driving,calibration,zeroshot
1478732560669481246_jpg.rf.2a92adfd849d8ea5ae1cdcdd4de80e27,3.0,driving,calibration,zeroshot
1478732878953069466_jpg.rf.982fb0d356f01bd3aab3641b7da71644,3.0,driving,calibration,zeroshot
1478732545185761365_jpg.rf.ccf059e91c7da50ef8832cba5bc2e3cf,2.0,driving,calibration,zeroshot
1478732218300367215_jpg.rf.7f612651b4413e92063d2f6857bf3424,2.0,driving,calibration,zeroshot
1478732454575020673_jpg.rf.d913be7de568744e090049b54c25ceb5,3.0,driving,calibration,zeroshot
1478021674087982506_jpg.rf.cf94b6c8925ebc48d3f22ab4294b2c1e,2.0,driving,calibration,zeroshot
1478732120807834732_jpg.rf.24781eba88e90bb5a2c0d855c2c20596,3.0,driving,calibration,zeroshot
1478732620311731280_jpg.rf.32a365568478d7cf77481601711560fa,3.0,driving,calibration,zeroshot
1478731899442537536_jpg.rf.017566535990be17b47029aaa3d4a609,3.0,driving,calibration,zeroshot
1478022257094515079_jpg.rf.b9e827930df30b3438416cfe5a7ce58e,2.0,driving,calibration,zeroshot
1478732255576503336_jpg.rf.ae8e939b7296c6246a5e7718eadc2dc8,3.0,driving,calibration,zeroshot
1478732158657462786_jpg.rf.7b687c25d01cece9c7bb0746bad174fd,3.0,driving,calibration,zeroshot
1478732219446093339_jpg.rf.401d7656aa7768f755257a67bfc6287a,2.0,driving,calibration,zeroshot
1478731940733614158_jpg.rf.79475d6c0807056ad7dfcc3beb7c8840,2.0,driving,calibration,zeroshot
1478732593931462094_jpg.rf.7f9ce8735be63369e9601ea8cafe32b7,3.0,driving,calibration,zeroshot
1478732273928083175_jpg.rf.1e9f506313fcbbfa55558664117f5221,3.0,driving,calibration,zeroshot
1478731960805192328_jpg.rf.add85ee9672cc3db819adcfc03157730,2.0,driving,calibration,zeroshot
1478732182170119349_jpg.rf.15e08dbd0f4458f4dde76a014c004ae5,3.0,driving,calibration,zeroshot
1478732930565778737_jpg.rf.047158bd6ee0ca5b8bdb16a1b28e83c8,3.0,driving,calibration,zeroshot
1478731978582814616_jpg.rf.583fcf871c553f2ddbb75f3d72b6889c,3.0,driving,calibration,zeroshot
1478732174714401204_jpg.rf.b221e86ba18157b5eaa873b1306ab542,3.0,driving,calibration,zeroshot
1478731909191741345_jpg.rf.666824827ec4d70692ca069022bbbaa0,3.0,driving,calibration,zeroshot
1478732445973813827_jpg.rf.c033410665b61db9ce4c214e78448c38,2.0,driving,calibration,zeroshot
1478732431635317174_jpg.rf.4334571fb19dd835a6fc7cd2c7ebd0f5,4.0,driving,calibration,zeroshot
1478732276794935134_jpg.rf.1ab0ffc7f720562eceef872052869d69,3.0,driving,calibration,zeroshot
1478732548626164810_jpg.rf.bcb6943ac10d3a6d5e7410fb67618daf,3.0,driving,calibration,zeroshot
1478733032646038409_jpg.rf.53b6a937cae8a8da5164b06a42a5ff8b,3.0,driving,calibration,zeroshot
1478731928690218695_jpg.rf.c1a6d928be19c912ffbc75bdeefd924a,3.0,driving,calibration,zeroshot
1478732135144244639_jpg.rf.e8a5835f5a8ae158b9694f003fc923e0,2.0,driving,calibration,zeroshot
1478732004963457051_jpg.rf.b630b3511cf0dab31162044c1cea04d7,3.0,driving,calibration,zeroshot
1478732642105203429_jpg.rf.433859c04f3e9be1ccae88dec6f853ec,3.0,driving,calibration,zeroshot
1478021664575111223_jpg.rf.498c65a7b55c28c2d80b916c30b52ef6,1.0,driving,calibration,zeroshot
1478731938439228892_jpg.rf.27b7cbda16b9b81e19657fefbabcc4cc,3.0,driving,calibration,zeroshot
1478732221740337109_jpg.rf.d760f77304490d514492e011e0c40b99,2.0,driving,calibration,zeroshot
1478732806120732474_jpg.rf.9f3bf211096a45375a580e8d5d9d5952,2.0,driving,calibration,zeroshot
1478732947197548304_jpg.rf.2a79be50de52d71679bc2b9d5181a403,3.0,driving,calibration,zeroshot
1478732558375657688_jpg.rf.4d38d7d3801e4acde93c02f0de7d10b9,3.0,driving,calibration,zeroshot
1478732917951164424_jpg.rf.c0a0327647bd3de3c698594daa3ad9d9,3.0,driving,calibration,zeroshot
1478732274501133519_jpg.rf.a83a36648d10e35901212e25bbe77920,3.0,driving,calibration,zeroshot
1478732123675433804_jpg.rf.e70c3f6c6c17b2dae0dcb734b9bb291b,2.0,driving,calibration,zeroshot
1478732036505365522_jpg.rf.b126655295849fed6774b95a5138644c,2.0,driving,calibration,zeroshot
1478021915084703119_jpg.rf.8c33ea4754d357bdc72f4ad6de0d63f9,3.0,driving,calibration,zeroshot
1478019978180101986_jpg.rf.3d92a472d272a790186239af4f9cf02d,2.0,driving,calibration,zeroshot
1478732059444249484_jpg.rf.b791d18009e68358fb7be753e1384850,2.0,driving,calibration,zeroshot
1478732692570327315_jpg.rf.25c56deaafdc5f5ef7fe5748dac94a42,3.0,driving,calibration,zeroshot
1478732552067879979_jpg.rf.11e696adf68a8aff8959242dc09f182a,3.0,driving,calibration,zeroshot
1478732397226781531_jpg.rf.93f200dba84f9fc00b26b36e06e6ab80,3.0,driving,calibration,zeroshot
1478732923684235247_jpg.rf.a0bc3faba60d936275de97da52691e54,2.0,driving,calibration,zeroshot
1478731921235239838_jpg.rf.bc099057fca090ae42a6a4f789218b97,3.0,driving,calibration,zeroshot
1478732557228855027_jpg.rf.4effabde960c2ac0322015974ac76ac3,3.0,driving,calibration,zeroshot
1478021916584998829_jpg.rf.4b74362a1b652307eabe26c1f9e37568,3.0,driving,calibration,zeroshot
1478732136291396585_jpg.rf.a29c05ce2777de1d0ef234c66d3a762b,2.0,driving,calibration,zeroshot
1478732100736443255_jpg.rf.eb0629dab5e9ba30a740d0bd24896fcc,2.0,driving,calibration,zeroshot
1478732191919357430_jpg.rf.aaec32470e7fe01ab4dbf2c14e536b25,2.0,driving,calibration,zeroshot
1478021923584082689_jpg.rf.d1aeefc2385eccd988e61c59207a291d,3.0,driving,calibration,zeroshot
1478731958511529161_jpg.rf.cf59743cff4edaac373a5de485b4be59,3.0,driving,calibration,zeroshot
1478733028058176878_jpg.rf.066cfc768de4020f9ae6a47e84fb1dac,3.0,driving,calibration,zeroshot
1478021657578491497_jpg.rf.410eb41b67a82e166a1fdd33e96c45c4,2.0,driving,calibration,zeroshot
1478732677086480386_jpg.rf.7c7ee61030814a1d2cf860ed27ec73b0,3.0,driving,calibration,zeroshot
1478732822751088041_jpg.rf.8d5aa58414df56d27f94828df76f77af,3.0,driving,calibration,zeroshot
1478732119087799805_jpg.rf.4322376a8a6d728f18e3f95710049ec1,3.0,driving,calibration,zeroshot
1478732252135499717_jpg.rf.244a6cf26840864c18a2a5c64ec373c7,3.0,driving,calibration,zeroshot
1478732683394422753_jpg.rf.b917bc2fe457e0b8ba7b1322f7d70e52,3.0,driving,calibration,zeroshot
1478732129409795345_jpg.rf.f2ed8a2ea30179e6f3eeb14b35be482c,3.0,driving,calibration,zeroshot
1478732704040480944_jpg.rf.174c5b81524e74c253023e0babc7b2e2,3.0,driving,calibration,zeroshot
1478732646692520740_jpg.rf.584c7f2dafde0a6028f71572695cc8d9,3.0,driving,calibration,zeroshot
1478732506188160517_jpg.rf.0c97070c2af35cc6e032649f53319528,3.0,driving,calibration,zeroshot
1478732414431443671_jpg.rf.7a199f8737cb64d46d3faec0c7a42a6b,3.0,driving,calibration,zeroshot
1478732194788632552_jpg.rf.26aea58948647f5d76ebb5895db316a9,3.0,driving,calibration,zeroshot
1478732457442720557_jpg.rf.1388b1bd724a097f3643e4948d822428,3.0,driving,calibration,zeroshot
1478732492424962081_jpg.rf.6ec40f184f3746e21e196a464fba32e9,3.0,driving,calibration,zeroshot
1478732943757668692_jpg.rf.52d274ac92ef78006f86be0cd11ab0dc,3.0,driving,calibration,zeroshot
1478731889693455924_jpg.rf.fa94d346c2a34cec490e9adcea2015a3,3.0,driving,calibration,zeroshot
1478021901082031357_jpg.rf.395bbeb779f2045b619b992162f31c97,2.0,driving,calibration,zeroshot
1478021899590261070_jpg.rf.dce68f665f60c7cbdff61001a86231a9,2.0,driving,calibration,zeroshot
1478731894281334793_jpg.rf.5cb253b70995147747a8a121438bb205,2.0,driving,calibration,zeroshot
1478732864615326818_jpg.rf.ea73678e744d899f9fe7902898e7175d,2.0,driving,calibration,zeroshot
1478021916084320491_jpg.rf.c010506961d805781e09cb1508c49e97,3.0,driving,calibration,zeroshot
1478021658078176013_jpg.rf.0cfa02a23692717e614997ae9a101a3f,2.0,driving,calibration,zeroshot
1478019961182003465_jpg.rf.4aa129b5de132937570234b19b46f69f,2.0,driving,calibration,zeroshot
1478732479234521481_jpg.rf.2fdef1951b142012a35a2c049d5e55b4,3.0,driving,calibration,zeroshot
1478732139158215854_jpg.rf.a24549dce204dd8274de576703fdb055,3.0,driving,calibration,zeroshot
1478731955070637542_jpg.rf.3bdd4bbcd898b0709b2aca7c745436be,2.0,driving,calibration,zeroshot
1478732006683834568_jpg.rf.d5109553ef987caa7dbe1eded96e45bd,3.0,driving,calibration,zeroshot
1478732016433033404_jpg.rf.fcd0b6efb75e0f1d9933329f80061533,2.0,driving,calibration,zeroshot
1478732795224941822_jpg.rf.7976462987ca94668e14b3039015845e,2.0,driving,calibration,zeroshot
1478732105325952881_jpg.rf.a7609864fde779787a3d7b2c9a9884cc,2.0,driving,calibration,zeroshot
1478021673578299942_jpg.rf.a6b49da1f2c3260072107257c6cb2b27,2.0,driving,calibration,zeroshot
1478732693718428072_jpg.rf.1024d752e4f6d322c2942a29610dcada,3.0,driving,calibration,zeroshot
1478732957520281591_jpg.rf.f191a68018b7fe8bfc8cf1b79e8c966d,2.0,driving,calibration,zeroshot
1478021911583182192_jpg.rf.9a7baa825ef4e76ed1b0ce1ba6289b73,,driving,calibration,zeroshot
1478732982179218754_jpg.rf.ea9daaef6d63f74a3b870c20a4e43061,2.0,driving,calibration,zeroshot
1478732458590756903_jpg.rf.7bbaf04c0360b938af766796fe71f593,3.0,driving,calibration,zeroshot
1478732724111782355_jpg.rf.23fccf3b2f5e90f9b305cbc5af0962e9,2.0,driving,calibration,zeroshot
1478732543466859344_jpg.rf.d75e98a8b8c75482cbeeb26a9bc007ef,4.0,driving,calibration,zeroshot
1478021910084240317_jpg.rf.6d9e655f7b19b7857872a1fea9a6af77,3.0,driving,calibration,zeroshot
1478021662583339540_jpg.rf.ffb62aeb77f86bda8ba5b38c6d303237,3.0,driving,calibration,zeroshot
1478021629076724554_jpg.rf.d77aa9b60e345a1c9a9d89519e995b42,3.0,driving,calibration,zeroshot
1478732847411121539_jpg.rf.94f38b22a0b4345dce1cb45aa03bdbff,3.0,driving,calibration,zeroshot
1478732208551198848_jpg.rf.00057739c1fb90a2b1aeed364e61db1e,3.0,driving,calibration,zeroshot
1478732069193987995_jpg.rf.4eaf5418ad4a6f24d84b62b10a992475,3.0,driving,calibration,zeroshot
1478732010698897814_jpg.rf.b22b8ca46a4f28d9633150075a60e256,2.0,driving,calibration,zeroshot
1478732388051568047_jpg.rf.a79633b83bfe250862323ec7e1c8015f,3.0,driving,calibration,zeroshot
1478732148907992970_jpg.rf.22d4e26b460f0427c265833bdb375d74,2.0,driving,calibration,zeroshot
1478732085250968796_jpg.rf.17706c58da186269254542b752db043d,3.0,driving,calibration,zeroshot
1478732283676902282_jpg.rf.3d7b01cbe0e370332c354a269e01e217,3.0,driving,calibration,zeroshot
1478732323247595657_jpg.rf.5d64aac38a16198aab13120131fae83d,3.0,driving,calibration,zeroshot
1478732991928741610_jpg.rf.33a3a0c691c37347df86230b5d9046a2,4.0,driving,calibration,zeroshot
1478732993076240684_jpg.rf.da0f68c900b0fbae6bd27fc4a1785ff3,3.0,driving,calibration,zeroshot
1478732202241690280_jpg.rf.e10826255f2bdcc93df061485ac2b671,2.0,driving,calibration,zeroshot
1478731908618341836_jpg.rf.df15f8bc294df4b5d48f4c83c4ae85a7,3.0,driving,calibration,zeroshot
1478732121955021871_jpg.rf.cc510e112a3bc4194524ab84b914e1ef,2.0,driving,calibration,zeroshot
1478021638075304862_jpg.rf.2b7d3b979a0fe6af9e15ebf167f6977e,3.0,driving,calibration,zeroshot
1478732732714230207_jpg.rf.00e7f3ede70bdc097087dde3753767eb,3.0,driving,calibration,zeroshot
1478732267046209383_jpg.rf.39ec8da95342cb06d60ecd19bf7d54ea,3.0,driving,calibration,zeroshot
1478732651280039510_jpg.rf.d6e64234609967158a892a22de0760d8,3.0,driving,calibration,zeroshot
1478731890267339725_jpg.rf.c7cc8be5b5557d8c1e6af22a3c20620b,3.0,driving,calibration,zeroshot
1478021852080302653_jpg.rf.4d05bebd30c11672011153c2b83a165e,3.0,driving,calibration,zeroshot
1478732703466624753_jpg.rf.8a6d438d80de18fdbba8c99ab1df1e56,3.0,driving,calibration,zeroshot
1478732912214565066_jpg.rf.e847a4cff5d218242594edd626d0bbf4,3.0,driving,calibration,zeroshot
1478732369127643683_jpg.rf.7214779c5711542fbeade77a64e1b261,3.0,driving,calibration,zeroshot
1478732887556135464_jpg.rf.19fd33084ee9a821608b84e38cba90da,3.0,driving,calibration,zeroshot
1478732365111639143_jpg.rf.acc54175dce2897c92cf0596966df7c5,3.0,driving,calibration,zeroshot
1478021922093174717_jpg.rf.836cb4948f8b8a639bab3723c8d6edec,3.0,driving,calibration,zeroshot
1478732377154826222_jpg.rf.3ac540beb1d093be2551a5dd68e21cf1,3.0,driving,calibration,zeroshot
1478732464324624814_jpg.rf.a2c8b5812c5130cd25fc212c07da0d6b,3.0,driving,calibration,zeroshot
1478021898082006380_jpg.rf.781301fc4b7005886537a25ed11063f6,2.0,driving,calibration,zeroshot
1478019971185917857_jpg.rf.cf43d08d94aeae2567c50ca7de3738da,3.0,driving,calibration,zeroshot
1478732506761872239_jpg.rf.920c61e4ff1c7e4636365a47016ca001,3.0,driving,calibration,zeroshot
1478732865762441896_jpg.rf.6291a7f57a949bd4d49bd97f7a120175,3.0,driving,calibration,zeroshot
1478732156363542383_jpg.rf.ba3ee35b3eb6fc6e2d2b7ea90cc194f3,2.0,driving,calibration,zeroshot
1478021653578993027_jpg.rf.36703eb569bcab75315a103429d8a9e6,3.0,driving,calibration,zeroshot
1478732080090015975_jpg.rf.bf31f87bbf8e7e2e08658832e46c29d3,2.0,driving,calibration,zeroshot
1478732650132764068_jpg.rf.53f7b6b0349ae00f22491429344e6ba2,3.0,driving,calibration,zeroshot
1478732042240289685_jpg.rf.31d3a507afa89f17bcb9949d4ec05cca,2.0,driving,calibration,zeroshot
1478732110484852087_jpg.rf.0df827e065903d45ee3c2abb9711c23e,3.0,driving,calibration,zeroshot
1478732827339196763_jpg.rf.c3eb1917cf3cbcf04d1dac2d86930934,2.0,driving,calibration,zeroshot
1478021853580207224_jpg.rf.132249c5c5ae96fca36af8534e9b7818,2.0,driving,calibration,zeroshot
1478732220594925377_jpg.rf.c8a5ced50c993d814080b78cd08f4158,3.0,driving,calibration,zeroshot
1478732370846720398_jpg.rf.39c13c995c9050662089c5cce29139aa,3.0,driving,calibration,zeroshot
1478731924676018250_jpg.rf.8565c645134e357cf206387a4b627b86,3.0,driving,calibration,zeroshot
1478021890583179357_jpg.rf.4978c4859feb349edec9d50ed282888f,2.0,driving,calibration,zeroshot
1478732819883578057_jpg.rf.c9361cf1a2c3cd21e55cf8c0c6a8fb56,2.0,driving,calibration,zeroshot
1478732468912550934_jpg.rf.d7a9676d5941576f292e63da6376f423,4.0,driving,calibration,zeroshot
1478732533716169378_jpg.rf.69dfbaa47ca907d5ad52ba017bf57b02,3.0,driving,calibration,zeroshot
1478021932584159417_jpg.rf.c8403d212ad2fea16a7ec5e86aa8d971,3.0,driving,calibration,zeroshot
1478732868056798030_jpg.rf.152179c19495849e6d469be34472bb5d,3.0,driving,calibration,zeroshot
1478732360523239037_jpg.rf.85fc2cf7cbea97c76a6e3408cf7fb7d4,3.0,driving,calibration,zeroshot
1478732890995807581_jpg.rf.8a28f3c4ce15b02b6aa33716db40130f,2.0,driving,calibration,zeroshot
1478731984892040358_jpg.rf.785541347499f694051ab36e565dfdb2,2.0,driving,calibration,zeroshot
1478732540597759622_jpg.rf.a89b932758149d9a03479c7e18296226,2.0,driving,calibration,zeroshot
1478732244679343423_jpg.rf.71ac3b9c7b57a07d629f22ab2dd43898,3.0,driving,calibration,zeroshot
1478732559522779568_jpg.rf.c57aa76bdb00693b923bd00526f21f93,3.0,driving,calibration,zeroshot
1478732812428176788_jpg.rf.87f7588a1e78b71eaf6c55e3c3823632,3.0,driving,calibration,zeroshot
1478732833075245578_jpg.rf.c30a8467c4a26fdb8ec44630326cc44a,3.0,driving,calibration,zeroshot
1478021635576168358_jpg.rf.d3ab46e589531438a09ebafc2709446f,3.0,driving,calibration,zeroshot
1478733002251254879_jpg.rf.d3448611e5d37e412fc12b1b49b5f275,4.0,driving,calibration,zeroshot
1478732161525744189_jpg.rf.302b856808858375f483bc8ec44f4260,3.0,driving,calibration,zeroshot
1478732401241125964_jpg.rf.db22d570b6eebc8c3fcdec1348b751fc,3.0,driving,calibration,zeroshot
1478019964181479375_jpg.rf.e5c4f0a68382606568688f7ea716253a,2.0,driving,calibration,zeroshot
1478019965181415731_jpg.rf.86a346b5bb67e48006195255af27306a,3.0,driving,calibration,zeroshot
1478732278515840131_jpg.rf.193966ee55aba8bbd824d9f6b3bdbea4,3.0,driving,calibration,zeroshot
1478732949490930331_jpg.rf.63d4157fca1f176aba38c0bb87220f82,3.0,driving,calibration,zeroshot
1478732033638516219_jpg.rf.84909d301d005a231a7eaa9154c748d9,3.0,driving,calibration,zeroshot
1478021145222518662_jpg.rf.994f581d9148ef70b947420dbf68d0fa,2.0,driving,calibration,zeroshot
1478732073781545699_jpg.rf.134a38c0d97b0763bab0af9c9faba49f,2.0,driving,calibration,zeroshot
1478732581316487888_jpg.rf.b3515859912b5d185ff2568ff43186a7,2.0,driving,calibration,zeroshot
1478732386903714615_jpg.rf.0158acb04a3ee8289eab06ddca27c22f,3.0,driving,calibration,zeroshot
1478732496440776039_jpg.rf.a86635dda05ed28881234ec126d44975,2.0,driving,calibration,zeroshot
1478732578448373772_jpg.rf.7e182f05d0d628660cc1bc6f0f89b82b,3.0,driving,calibration,zeroshot
1478732573860043602_jpg.rf.165b86adff7d22f25e356eb63f8f7707,2.0,driving,calibration,zeroshot
1478732806693525992_jpg.rf.ba4b44e2f6358b0d063870d71d56d69a,2.0,driving,calibration,zeroshot
1478021131727796823_jpg.rf.c55fd77777da9bd5d30389b68efb82bf,2.0,driving,calibration,zeroshot
1478732614004157522_jpg.rf.f1df7fa3728d3f869d7b20bf75c9c2bb,3.0,driving,calibration,zeroshot
1478021864080939917_jpg.rf.7ce0aab50aa594fc23bf513af8296206,2.0,driving,calibration,zeroshot
1478732144893411228_jpg.rf.a9a103a80fe9564360088308dbbd8e4f,3.0,driving,calibration,zeroshot
1478021654080006253_jpg.rf.2dc0c4d83edbd12d6ac00d9041d87555,2.0,driving,calibration,zeroshot
1478021932084438297_jpg.rf.7f09cbaacbf7ecc487f2c9c7a6cd15cf,3.0,driving,calibration,zeroshot
1478732018154575657_jpg.rf.e290bc900623fedeb94cec8774e9e63f,3.0,driving,calibration,zeroshot
1478732655868325124_jpg.rf.60564d3c9becac814430e7e95875b0c0,3.0,driving,calibration,zeroshot
1478732924258588041_jpg.rf.310352ba68bde66f4df475d2856830ce,3.0,driving,calibration,zeroshot
1478732017580366970_jpg.rf.7765984c4142db940e45e321923621fa,3.0,driving,calibration,zeroshot
1478732287691769026_jpg.rf.3d453b570a262b6f34d9a328d1aebe37,3.0,driving,calibration,zeroshot
1478732824471419775_jpg.rf.6767c6c9ad036c42f6b92917df7d063a,2.0,driving,calibration,zeroshot
1478021886588889032_jpg.rf.137d54a92d71fa9852bfd7cf5aff7a34,2.0,driving,calibration,zeroshot
1478732725258961944_jpg.rf.d10c0e8a436c14dc0c3423240df331ff,2.0,driving,calibration,zeroshot
1478732187904984905_jpg.rf.31c42b748af1c9470bf5855cac1551be,2.0,driving,calibration,zeroshot
1478732471205957759_jpg.rf.766c0f61b4cd676557b50fbd3990019d,3.0,driving,calibration,zeroshot
1478732090413422773_jpg.rf.7496fb2a52183702bbae95b5e05580f3,3.0,driving,calibration,zeroshot
1478732901891837012_jpg.rf.3c1eaf0b256ec74ce3f1b0c4638ffafb,3.0,driving,calibration,zeroshot
1478021880588764226_jpg.rf.4a97ceff1819fc22546ad8e4b32cd610,2.0,driving,calibration,zeroshot
1478732654720666346_jpg.rf.67d3acb80be04b6abac1c84f4b458274,3.0,driving,calibration,zeroshot
1478019966187511711_jpg.rf.9035713ac5d3299e98eab3055ca2bc8c,2.0,driving,calibration,zeroshot
1478021893090310206_jpg.rf.3b80b8be2b660f528d29bdce5d8fe8f5,2.0,driving,calibration,zeroshot
1478732459163299944_jpg.rf.5398413f8c96ac1ba7525676b4fd5b4f,3.0,driving,calibration,zeroshot
1478732878379099954_jpg.rf.81a8431bd881e533b863fa3d5802471a,2.0,driving,calibration,zeroshot
1478021936090213448_jpg.rf.b170aab2b3639b1655a934b6a6f0c402,3.0,driving,calibration,zeroshot
1478732956945881235_jpg.rf.58bd0276c23da73909c6fda1d6faad76,2.0,driving,calibration,zeroshot
1478732031917724152_jpg.rf.8d145bb509c424b949d6f9b03117f5bb,3.0,driving,calibration,zeroshot
1478731934998178734_jpg.rf.60eb220f6c7f793927a23b6c11a3308a,3.0,driving,calibration,zeroshot
1478732138011956261_jpg.rf.01c94ad1a5d7820c3ec03e8a785da0b7,3.0,driving,calibration,zeroshot
1478732152921960261_jpg.rf.8c6c525d59097713ea46a24c84158b35,3.0,driving,calibration,zeroshot
1478732203389684251_jpg.rf.aea849e48f7a83d2173e0ed82c7f2631,3.0,driving,calibration,zeroshot
1478733016015122614_jpg.rf.bfb5e983a6a6e745db7b2a5081c0f710,3.0,driving,calibration,zeroshot
1478732439091567989_jpg.rf.686fdf49ee1dee01890b813825949e43,3.0,driving,calibration,zeroshot
1478732315791463099_jpg.rf.ee9e95a499d02704047e1368492abe24,3.0,driving,calibration,zeroshot
1478732767696902734_jpg.rf.f322903721c6e90cb531e4c46d683dc7,3.0,driving,calibration,zeroshot
1478021653077436787_jpg.rf.bc0bb8f6dd8f6d8b7f1edd09e3dd3b20,3.0,driving,calibration,zeroshot
1478732019300713970_jpg.rf.512acbc6cf38dd622788ad1249ed18cb,3.0,driving,calibration,zeroshot
1478732366258885299_jpg.rf.46381f2a50e625566addd30fb29be864,3.0,driving,calibration,zeroshot
1478732897877374318_jpg.rf.c5750489088bf76edb529c9be4731688,3.0,driving,calibration,zeroshot
1478732502174192699_jpg.rf.85e9ce67e96b59386d53ca5280b97c22,2.0,driving,calibration,zeroshot
1478732595651312201_jpg.rf.4d5ea054ed29438883b7717fc1dc7daf,3.0,driving,calibration,zeroshot
1478731957364188751_jpg.rf.ff0d23b176d9a09a062ae7df542c3f8d,3.0,driving,calibration,zeroshot
1478732978739758635_jpg.rf.e99c0bbd14fbe5fa3563ec3999e3e2df,3.0,driving,calibration,zeroshot
1478732472926144730_jpg.rf.e3bfe0efa65cf7fd6f18b301e5f27081,4.0,driving,calibration,zeroshot
1478732585905075587_jpg.rf.ee41f417ee321e19e243a52576fe1115,3.0,driving,calibration,zeroshot
1478021132226369481_jpg.rf.26172d0ac14fc045185f385a7d49444d,2.0,driving,calibration,zeroshot
1478733010853417259_jpg.rf.56344d5d9e7589a84dab319909ae1d12,3.0,driving,calibration,zeroshot
1478732327261112831_jpg.rf.ffd1d7635c6933b2d8b3def970b61f0f,2.0,driving,calibration,zeroshot
1478732771138463945_jpg.rf.a046ff5e04a95d3e536a2329071dec5a,3.0,driving,calibration,zeroshot
1478731904030543284_jpg.rf.bb6c7d3024f03a501463b94082067b22,2.0,driving,calibration,zeroshot
1478021597582001575_jpg.rf.4db078f9ea6fbf2b611ea70d58d53f25,3.0,driving,calibration,zeroshot
1478732686262642329_jpg.rf.4500c3f069c3d2536d4fc297903b61e8,3.0,driving,calibration,zeroshot
1478732565257340608_jpg.rf.f42e8df445daa1ad597b5b7ea9fabe4b,2.0,driving,calibration,zeroshot
1478732579594132465_jpg.rf.6a6757d31b13c4f3b4c199e05f94191f,3.0,driving,calibration,zeroshot
1478732808987244744_jpg.rf.46f48eedc7cf16898ffaf038e1490c0f,3.0,driving,calibration,zeroshot
1478732737302056588_jpg.rf.c4f4a10683d27b01e745a264b982877f,2.0,driving,calibration,zeroshot
1478021877589495672_jpg.rf.537ea22c0abae62547654ae85da55e0b,2.0,driving,calibration,zeroshot
1478732749918850002_jpg.rf.09ba9849d84df15be394d29d19f3edba,3.0,driving,calibration,zeroshot
1478732560098363220_jpg.rf.c2d71f40222affc7d55b193d0e6ab6a6,3.0,driving,calibration,zeroshot
1478019962181150666_jpg.rf.2b9efbc932726c7533e39b0576e91018,3.0,driving,calibration,zeroshot
1478732603680530662_jpg.rf.5e9b2bf60dd4130b98431da42eca4b08,3.0,driving,calibration,zeroshot
1478732915655555323_jpg.rf.c7b23f110c9b7a743e870c672318570b,3.0,driving,calibration,zeroshot
1478732127688645808_jpg.rf.82266a7b2f301345fda79e3ef9f7e1da,3.0,driving,calibration,zeroshot
1478732256722906607_jpg.rf.1e32c592dc873b1ec7e61e99839935ea,3.0,driving,calibration,zeroshot
1478019960680764792_jpg.rf.22cc1eff63636071c15d08c48693da8b,2.0,driving,calibration,zeroshot
1478731994641822838_jpg.rf.32cdbbe9a23e3877b9e129afea615faf,3.0,driving,calibration,zeroshot
1478021159224541189_jpg.rf.d68581b3bef4b5e44f536e934889e7c6,3.0,driving,calibration,zeroshot
1478732667911355521_jpg.rf.2d2155ca0d721f6fa12f9776af3bee7a,3.0,driving,calibration,zeroshot
1478732351347590096_jpg.rf.33e2f12652d8f109e56c1fdc3b2f0e3d,3.0,driving,calibration,zeroshot
1478021600575439791_jpg.rf.b544d64fa59c09c58962ad5bb0241bd1,2.0,driving,calibration,zeroshot
1478731985465277461_jpg.rf.4a3b35afc14e46f5894fe7942dcdfc04,3.0,driving,calibration,zeroshot
1478732353641204043_jpg.rf.a5333f6cc555cce67988c29faadf1983,3.0,driving,calibration,zeroshot
1478732325540929126_jpg.rf.a9e4c3fa7ecb0f9655f30683201afe18,2.0,driving,calibration,zeroshot
1478732699452261049_jpg.rf.2e64ee93b4f9cf29b5065401d8a4b012,3.0,driving,calibration,zeroshot
1478732685688715601_jpg.rf.83d10ff1c148ea141e52abb7eff17406,3.0,driving,calibration,zeroshot
1478732776873131607_jpg.rf.2c350012b5aeb59a4ce286ab200a7bee,2.0,driving,calibration,zeroshot
1478021853086493872_jpg.rf.6cb5a7927bd28ab99a8abb98a8a106a6,3.0,driving,calibration,zeroshot
1478021624575854138_jpg.rf.0dc4ef60548a62991f8a245b1279a78c,3.0,driving,calibration,zeroshot
1478732634075542035_jpg.rf.38731f4f9d87c719e0bab91ca1492463,2.0,driving,calibration,zeroshot
1478021138220530911_jpg.rf.962dc051c6af22de8c8800dfb52d079c,2.0,driving,calibration,zeroshot
1478732754506977202_jpg.rf.c2868f267669893f5df53b4151957cd0,2.0,driving,calibration,zeroshot
1478731917793786620_jpg.rf.8ea6a59b38747d2267f8a1afc777f18a,3.0,driving,calibration,zeroshot
1478732412137259887_jpg.rf.0632918c5676d2c884a766c315e8ffba,3.0,driving,calibration,zeroshot
1478732124247855938_jpg.rf.54c94fd1b43d7124f75c5b9f4a6524d7,3.0,driving,calibration,zeroshot
1478019959187829768_jpg.rf.4f19680c63e68e17f93c2dcea51d0268,2.0,driving,calibration,zeroshot
1478732967269142021_jpg.rf.ba0b2cb8674e9987164bb2aced16d694,2.0,driving,calibration,zeroshot
