image_id,level,dataset,partition,prompt_strategy
000000260129,2,coco-rem,calibration,zeroshot
000000460370,3,coco-rem,calibration,zeroshot
000000250877,3,coco-rem,calibration,zeroshot
000000004904,3,coco-rem,calibration,zeroshot
000000400596,2,coco-rem,calibration,zeroshot
000000557811,2,coco-rem,calibration,zeroshot
000000506388,3,coco-rem,calibration,zeroshot
000000340804,3,coco-rem,calibration,zeroshot
000000081826,1,coco-rem,calibration,zeroshot
000000193972,2,coco-rem,calibration,zeroshot
000000292227,2,coco-rem,calibration,zeroshot
000000171536,3,coco-rem,calibration,zeroshot
000000221317,3,coco-rem,calibration,zeroshot
000000043933,3,coco-rem,calibration,zeroshot
000000565245,3,coco-rem,calibration,zeroshot
000000241390,3,coco-rem,calibration,zeroshot
000000563301,2,coco-rem,calibration,zeroshot
000000336167,4,coco-rem,calibration,zeroshot
000000067577,3,coco-rem,calibration,zeroshot
000000464602,2,coco-rem,calibration,zeroshot
000000478922,2,coco-rem,calibration,zeroshot
000000568155,3,coco-rem,calibration,zeroshot
000000487970,2,coco-rem,calibration,zeroshot
000000302489,3,coco-rem,calibration,zeroshot
000000573622,2,coco-rem,calibration,zeroshot
000000436511,3,coco-rem,calibration,zeroshot
000000013900,2,coco-rem,calibration,zeroshot
000000551170,2,coco-rem,calibration,zeroshot
000000135797,3,coco-rem,calibration,zeroshot
000000031653,2,coco-rem,calibration,zeroshot
000000503569,3,coco-rem,calibration,zeroshot
000000007735,3,coco-rem,calibration,zeroshot
000000471039,3,coco-rem,calibration,zeroshot
000000438539,3,coco-rem,calibration,zeroshot
000000213694,2,coco-rem,calibration,zeroshot
000000442811,4,coco-rem,calibration,zeroshot
000000221536,2,coco-rem,calibration,zeroshot
000000049819,2,coco-rem,calibration,zeroshot
000000332943,2,coco-rem,calibration,zeroshot
000000489900,3,coco-rem,calibration,zeroshot
000000001903,2,coco-rem,calibration,zeroshot
000000505188,2,coco-rem,calibration,zeroshot
000000264962,3,coco-rem,calibration,zeroshot
000000301965,3,coco-rem,calibration,zeroshot
000000069311,3,coco-rem,calibration,zeroshot
000000392320,3,coco-rem,calibration,zeroshot
000000347292,3,coco-rem,calibration,zeroshot
000000186968,3,coco-rem,calibration,zeroshot
000000546352,3,coco-rem,calibration,zeroshot
000000038053,3,coco-rem,calibration,zeroshot
000000006409,3,coco-rem,calibration,zeroshot
000000046085,2,coco-rem,calibration,zeroshot
000000378872,2,coco-rem,calibration,zeroshot
000000065900,3,coco-rem,calibration,zeroshot
000000118471,3,coco-rem,calibration,zeroshot
000000183445,2,coco-rem,calibration,zeroshot
000000269306,3,coco-rem,calibration,zeroshot
000000096070,2,coco-rem,calibration,zeroshot
000000380271,3,coco-rem,calibration,zeroshot
000000467686,3,coco-rem,calibration,zeroshot
000000522061,2,coco-rem,calibration,zeroshot
000000034097,4,coco-rem,calibration,zeroshot
000000310633,3,coco-rem,calibration,zeroshot
000000496339,2,coco-rem,calibration,zeroshot
000000284333,1,coco-rem,calibration,zeroshot
000000205967,3,coco-rem,calibration,zeroshot
000000211593,3,coco-rem,calibration,zeroshot
000000076001,3,coco-rem,calibration,zeroshot
000000186844,2,coco-rem,calibration,zeroshot
000000348602,2,coco-rem,calibration,zeroshot
000000478005,4,coco-rem,calibration,zeroshot
000000224595,2,coco-rem,calibration,zeroshot
000000436571,3,coco-rem,calibration,zeroshot
000000428786,2,coco-rem,calibration,zeroshot
000000211722,2,coco-rem,calibration,zeroshot
000000188068,1,coco-rem,calibration,zeroshot
000000346997,3,coco-rem,calibration,zeroshot
000000087105,3,coco-rem,calibration,zeroshot
000000467939,3,coco-rem,calibration,zeroshot
000000455481,3,coco-rem,calibration,zeroshot
000000158887,2,coco-rem,calibration,zeroshot
000000018819,2,coco-rem,calibration,zeroshot
000000338980,1,coco-rem,calibration,zeroshot
000000173229,1,coco-rem,calibration,zeroshot
000000106287,2,coco-rem,calibration,zeroshot
000000527518,2,coco-rem,calibration,zeroshot
000000011349,3,coco-rem,calibration,zeroshot
000000120509,3,coco-rem,calibration,zeroshot
000000246656,2,coco-rem,calibration,zeroshot
000000381334,3,coco-rem,calibration,zeroshot
000000492215,2,coco-rem,calibration,zeroshot
000000491211,2,coco-rem,calibration,zeroshot
000000269168,1,coco-rem,calibration,zeroshot
000000373648,4,coco-rem,calibration,zeroshot
000000472054,3,coco-rem,calibration,zeroshot
000000392753,2,coco-rem,calibration,zeroshot
000000166828,3,coco-rem,calibration,zeroshot
000000284324,2,coco-rem,calibration,zeroshot
000000403150,3,coco-rem,calibration,zeroshot
000000090255,3,coco-rem,calibration,zeroshot
000000050025,3,coco-rem,calibration,zeroshot
000000297273,4,coco-rem,calibration,zeroshot
000000070724,3,coco-rem,calibration,zeroshot
000000120524,2,coco-rem,calibration,zeroshot
000000044488,3,coco-rem,calibration,zeroshot
000000008599,3,coco-rem,calibration,zeroshot
000000550597,3,coco-rem,calibration,zeroshot
000000338121,2,coco-rem,calibration,zeroshot
000000335940,3,coco-rem,calibration,zeroshot
000000145163,2,coco-rem,calibration,zeroshot
000000259491,2,coco-rem,calibration,zeroshot
000000153136,3,coco-rem,calibration,zeroshot
000000483611,3,coco-rem,calibration,zeroshot
000000255093,3,coco-rem,calibration,zeroshot
000000340060,2,coco-rem,calibration,zeroshot
000000495692,3,coco-rem,calibration,zeroshot
000000338018,2,coco-rem,calibration,zeroshot
000000513574,4,coco-rem,calibration,zeroshot
000000420490,3,coco-rem,calibration,zeroshot
000000342874,2,coco-rem,calibration,zeroshot
000000231466,3,coco-rem,calibration,zeroshot
000000447448,4,coco-rem,calibration,zeroshot
000000437209,2,coco-rem,calibration,zeroshot
000000002179,3,coco-rem,calibration,zeroshot
000000386589,2,coco-rem,calibration,zeroshot
000000352524,2,coco-rem,calibration,zeroshot
000000486513,3,coco-rem,calibration,zeroshot
000000574537,3,coco-rem,calibration,zeroshot
000000199688,3,coco-rem,calibration,zeroshot
000000305093,3,coco-rem,calibration,zeroshot
000000286760,3,coco-rem,calibration,zeroshot
000000315062,3,coco-rem,calibration,zeroshot
000000482984,2,coco-rem,calibration,zeroshot
000000008006,2,coco-rem,calibration,zeroshot
000000022403,3,coco-rem,calibration,zeroshot
000000026512,2,coco-rem,calibration,zeroshot
000000318386,3,coco-rem,calibration,zeroshot
000000540342,3,coco-rem,calibration,zeroshot
000000385770,3,coco-rem,calibration,zeroshot
000000063140,2,coco-rem,calibration,zeroshot
000000083716,4,coco-rem,calibration,zeroshot
000000390183,3,coco-rem,calibration,zeroshot
000000347976,3,coco-rem,calibration,zeroshot
000000191690,3,coco-rem,calibration,zeroshot
000000121112,3,coco-rem,calibration,zeroshot
000000525813,3,coco-rem,calibration,zeroshot
000000073634,3,coco-rem,calibration,zeroshot
000000212733,3,coco-rem,calibration,zeroshot
000000028588,3,coco-rem,calibration,zeroshot
000000294943,3,coco-rem,calibration,zeroshot
000000361030,2,coco-rem,calibration,zeroshot
000000136415,2,coco-rem,calibration,zeroshot
000000426128,3,coco-rem,calibration,zeroshot
000000559039,3,coco-rem,calibration,zeroshot
000000015826,3,coco-rem,calibration,zeroshot
000000087249,3,coco-rem,calibration,zeroshot
000000155386,2,coco-rem,calibration,zeroshot
000000471330,2,coco-rem,calibration,zeroshot
000000317130,3,coco-rem,calibration,zeroshot
000000042044,2,coco-rem,calibration,zeroshot
000000398209,3,coco-rem,calibration,zeroshot
000000097696,2,coco-rem,calibration,zeroshot
000000368727,2,coco-rem,calibration,zeroshot
000000047898,3,coco-rem,calibration,zeroshot
000000203481,3,coco-rem,calibration,zeroshot
000000556360,3,coco-rem,calibration,zeroshot
000000157938,3,coco-rem,calibration,zeroshot
000000527994,2,coco-rem,calibration,zeroshot
000000508004,3,coco-rem,calibration,zeroshot
000000092219,2,coco-rem,calibration,zeroshot
000000208144,2,coco-rem,calibration,zeroshot
000000310553,3,coco-rem,calibration,zeroshot
000000424637,3,coco-rem,calibration,zeroshot
000000242745,3,coco-rem,calibration,zeroshot
000000357966,3,coco-rem,calibration,zeroshot
000000024368,2,coco-rem,calibration,zeroshot
000000161060,3,coco-rem,calibration,zeroshot
000000123901,3,coco-rem,calibration,zeroshot
000000368081,3,coco-rem,calibration,zeroshot
000000417766,4,coco-rem,calibration,zeroshot
000000094920,4,coco-rem,calibration,zeroshot
000000216364,2,coco-rem,calibration,zeroshot
000000371791,4,coco-rem,calibration,zeroshot
000000424544,2,coco-rem,calibration,zeroshot
000000058102,3,coco-rem,calibration,zeroshot
000000292901,3,coco-rem,calibration,zeroshot
000000392099,3,coco-rem,calibration,zeroshot
000000439874,3,coco-rem,calibration,zeroshot
000000424554,2,coco-rem,calibration,zeroshot
000000222753,3,coco-rem,calibration,zeroshot
000000124924,3,coco-rem,calibration,zeroshot
000000386371,3,coco-rem,calibration,zeroshot
000000187286,3,coco-rem,calibration,zeroshot
000000369140,3,coco-rem,calibration,zeroshot
000000346469,4,coco-rem,calibration,zeroshot
000000378692,2,coco-rem,calibration,zeroshot
000000280814,3,coco-rem,calibration,zeroshot
000000246540,2,coco-rem,calibration,zeroshot
000000228261,3,coco-rem,calibration,zeroshot
000000207740,2,coco-rem,calibration,zeroshot
000000410590,3,coco-rem,calibration,zeroshot
000000384422,3,coco-rem,calibration,zeroshot
000000563258,3,coco-rem,calibration,zeroshot
000000033476,2,coco-rem,calibration,zeroshot
000000579303,3,coco-rem,calibration,zeroshot
000000503860,2,coco-rem,calibration,zeroshot
000000470442,3,coco-rem,calibration,zeroshot
000000458401,3,coco-rem,calibration,zeroshot
000000012096,2,coco-rem,calibration,zeroshot
000000491384,4,coco-rem,calibration,zeroshot
000000493707,2,coco-rem,calibration,zeroshot
000000334840,3,coco-rem,calibration,zeroshot
000000405605,2,coco-rem,calibration,zeroshot
000000378618,3,coco-rem,calibration,zeroshot
000000151492,3,coco-rem,calibration,zeroshot
000000027539,3,coco-rem,calibration,zeroshot
000000191283,3,coco-rem,calibration,zeroshot
000000513434,2,coco-rem,calibration,zeroshot
000000258327,4,coco-rem,calibration,zeroshot
000000118748,3,coco-rem,calibration,zeroshot
000000297370,3,coco-rem,calibration,zeroshot
000000463581,1,coco-rem,calibration,zeroshot
000000328346,3,coco-rem,calibration,zeroshot
000000536949,4,coco-rem,calibration,zeroshot
000000375425,3,coco-rem,calibration,zeroshot
000000307583,1,coco-rem,calibration,zeroshot
000000425000,3,coco-rem,calibration,zeroshot
000000549410,2,coco-rem,calibration,zeroshot
000000437892,3,coco-rem,calibration,zeroshot
000000432997,4,coco-rem,calibration,zeroshot
000000541783,4,coco-rem,calibration,zeroshot
000000306947,2,coco-rem,calibration,zeroshot
000000043611,3,coco-rem,calibration,zeroshot
000000243153,3,coco-rem,calibration,zeroshot
000000461365,2,coco-rem,calibration,zeroshot
000000438617,2,coco-rem,calibration,zeroshot
000000219179,2,coco-rem,calibration,zeroshot
000000070288,2,coco-rem,calibration,zeroshot
000000121349,3,coco-rem,calibration,zeroshot
000000136493,2,coco-rem,calibration,zeroshot
000000346702,2,coco-rem,calibration,zeroshot
000000580975,4,coco-rem,calibration,zeroshot
000000379067,3,coco-rem,calibration,zeroshot
000000338972,3,coco-rem,calibration,zeroshot
000000560976,2,coco-rem,calibration,zeroshot
000000020781,3,coco-rem,calibration,zeroshot
000000172886,3,coco-rem,calibration,zeroshot
000000226324,3,coco-rem,calibration,zeroshot
000000430489,4,coco-rem,calibration,zeroshot
000000498915,3,coco-rem,calibration,zeroshot
000000268579,2,coco-rem,calibration,zeroshot
000000417440,3,coco-rem,calibration,zeroshot
000000079992,3,coco-rem,calibration,zeroshot
000000117644,2,coco-rem,calibration,zeroshot
000000413970,3,coco-rem,calibration,zeroshot
000000021968,3,coco-rem,calibration,zeroshot
000000006426,2,coco-rem,calibration,zeroshot
000000439288,3,coco-rem,calibration,zeroshot
000000039399,1,coco-rem,calibration,zeroshot
000000365444,3,coco-rem,calibration,zeroshot
000000147753,4,coco-rem,calibration,zeroshot
000000579548,3,coco-rem,calibration,zeroshot
000000004489,4,coco-rem,calibration,zeroshot
000000230057,3,coco-rem,calibration,zeroshot
000000161738,3,coco-rem,calibration,zeroshot
000000149123,2,coco-rem,calibration,zeroshot
000000560158,4,coco-rem,calibration,zeroshot
000000193255,3,coco-rem,calibration,zeroshot
000000326811,2,coco-rem,calibration,zeroshot
000000144372,3,coco-rem,calibration,zeroshot
000000065353,4,coco-rem,calibration,zeroshot
000000475621,2,coco-rem,calibration,zeroshot
000000351808,3,coco-rem,calibration,zeroshot
000000393887,2,coco-rem,calibration,zeroshot
000000470112,3,coco-rem,calibration,zeroshot
000000176298,2,coco-rem,calibration,zeroshot
000000379760,3,coco-rem,calibration,zeroshot
000000579463,2,coco-rem,calibration,zeroshot
000000180779,3,coco-rem,calibration,zeroshot
000000491831,4,coco-rem,calibration,zeroshot
000000266533,3,coco-rem,calibration,zeroshot
000000011265,3,coco-rem,calibration,zeroshot
000000419767,3,coco-rem,calibration,zeroshot
000000240586,3,coco-rem,calibration,zeroshot
000000315868,2,coco-rem,calibration,zeroshot
000000003389,3,coco-rem,calibration,zeroshot
000000190722,3,coco-rem,calibration,zeroshot
000000145488,2,coco-rem,calibration,zeroshot
000000070336,3,coco-rem,calibration,zeroshot
000000416048,3,coco-rem,calibration,zeroshot
000000460858,2,coco-rem,calibration,zeroshot
000000188532,4,coco-rem,calibration,zeroshot
000000358795,2,coco-rem,calibration,zeroshot
000000355214,3,coco-rem,calibration,zeroshot
000000027343,3,coco-rem,calibration,zeroshot
000000413600,3,coco-rem,calibration,zeroshot
000000549797,3,coco-rem,calibration,zeroshot
000000097951,3,coco-rem,calibration,zeroshot
000000096582,3,coco-rem,calibration,zeroshot
000000179571,3,coco-rem,calibration,zeroshot
000000104594,3,coco-rem,calibration,zeroshot
000000483941,1,coco-rem,calibration,zeroshot
000000178901,4,coco-rem,calibration,zeroshot
000000161543,2,coco-rem,calibration,zeroshot
000000506371,4,coco-rem,calibration,zeroshot
000000209133,2,coco-rem,calibration,zeroshot
000000164499,3,coco-rem,calibration,zeroshot
000000532260,2,coco-rem,calibration,zeroshot
000000249226,3,coco-rem,calibration,zeroshot
000000376490,2,coco-rem,calibration,zeroshot
000000384967,3,coco-rem,calibration,zeroshot
000000306178,2,coco-rem,calibration,zeroshot
000000530863,3,coco-rem,calibration,zeroshot
000000478380,4,coco-rem,calibration,zeroshot
000000407990,1,coco-rem,calibration,zeroshot
000000160967,3,coco-rem,calibration,zeroshot
000000518027,3,coco-rem,calibration,zeroshot
000000143929,3,coco-rem,calibration,zeroshot
000000014857,2,coco-rem,calibration,zeroshot
000000521306,3,coco-rem,calibration,zeroshot
000000493760,3,coco-rem,calibration,zeroshot
000000436611,2,coco-rem,calibration,zeroshot
000000326531,3,coco-rem,calibration,zeroshot
000000420411,2,coco-rem,calibration,zeroshot
000000427802,4,coco-rem,calibration,zeroshot
000000019781,1,coco-rem,calibration,zeroshot
000000358421,2,coco-rem,calibration,zeroshot
000000357498,3,coco-rem,calibration,zeroshot
000000475808,3,coco-rem,calibration,zeroshot
000000367639,3,coco-rem,calibration,zeroshot
000000535179,3,coco-rem,calibration,zeroshot
000000401251,3,coco-rem,calibration,zeroshot
000000185091,3,coco-rem,calibration,zeroshot
000000383972,3,coco-rem,calibration,zeroshot
000000530758,3,coco-rem,calibration,zeroshot
000000156100,2,coco-rem,calibration,zeroshot
000000148409,2,coco-rem,calibration,zeroshot
000000092847,3,coco-rem,calibration,zeroshot
000000223481,3,coco-rem,calibration,zeroshot
000000398463,3,coco-rem,calibration,zeroshot
000000569769,3,coco-rem,calibration,zeroshot
000000118775,3,coco-rem,calibration,zeroshot
000000026654,3,coco-rem,calibration,zeroshot
000000349230,3,coco-rem,calibration,zeroshot
000000557812,2,coco-rem,calibration,zeroshot
000000253693,3,coco-rem,calibration,zeroshot
000000289245,3,coco-rem,calibration,zeroshot
000000505919,3,coco-rem,calibration,zeroshot
000000238448,3,coco-rem,calibration,zeroshot
000000516088,2,coco-rem,calibration,zeroshot
000000141862,2,coco-rem,calibration,zeroshot
000000401499,2,coco-rem,calibration,zeroshot
000000061660,3,coco-rem,calibration,zeroshot
000000319031,3,coco-rem,calibration,zeroshot
000000522452,2,coco-rem,calibration,zeroshot
000000427958,3,coco-rem,calibration,zeroshot
000000554643,3,coco-rem,calibration,zeroshot
000000190537,2,coco-rem,calibration,zeroshot
000000314082,3,coco-rem,calibration,zeroshot
000000348144,2,coco-rem,calibration,zeroshot
000000355304,3,coco-rem,calibration,zeroshot
000000206068,4,coco-rem,calibration,zeroshot
000000502978,2,coco-rem,calibration,zeroshot
000000457168,3,coco-rem,calibration,zeroshot
000000517748,3,coco-rem,calibration,zeroshot
000000480057,4,coco-rem,calibration,zeroshot
000000564936,3,coco-rem,calibration,zeroshot
000000530160,3,coco-rem,calibration,zeroshot
000000179011,2,coco-rem,calibration,zeroshot
000000504769,2,coco-rem,calibration,zeroshot
000000271364,3,coco-rem,calibration,zeroshot
000000532245,4,coco-rem,calibration,zeroshot
000000200735,3,coco-rem,calibration,zeroshot
000000075522,4,coco-rem,calibration,zeroshot
000000568256,1,coco-rem,calibration,zeroshot
000000115973,3,coco-rem,calibration,zeroshot
000000164224,3,coco-rem,calibration,zeroshot
000000321935,3,coco-rem,calibration,zeroshot
000000404579,2,coco-rem,calibration,zeroshot
000000143054,3,coco-rem,calibration,zeroshot
000000121420,3,coco-rem,calibration,zeroshot
000000004309,3,coco-rem,calibration,zeroshot
000000472630,2,coco-rem,calibration,zeroshot
000000403143,3,coco-rem,calibration,zeroshot
000000570963,3,coco-rem,calibration,zeroshot
000000118436,2,coco-rem,calibration,zeroshot
000000109558,1,coco-rem,calibration,zeroshot
000000272487,1,coco-rem,calibration,zeroshot
000000103697,4,coco-rem,calibration,zeroshot
000000283874,4,coco-rem,calibration,zeroshot
000000424370,2,coco-rem,calibration,zeroshot
000000019375,3,coco-rem,calibration,zeroshot
000000449712,3,coco-rem,calibration,zeroshot
000000071214,3,coco-rem,calibration,zeroshot
000000022741,4,coco-rem,calibration,zeroshot
000000144935,4,coco-rem,calibration,zeroshot
000000242828,3,coco-rem,calibration,zeroshot
000000016523,2,coco-rem,calibration,zeroshot
000000418297,3,coco-rem,calibration,zeroshot
000000324052,3,coco-rem,calibration,zeroshot
000000241836,2,coco-rem,calibration,zeroshot
000000253095,4,coco-rem,calibration,zeroshot
000000436605,3,coco-rem,calibration,zeroshot
000000508087,3,coco-rem,calibration,zeroshot
000000323827,3,coco-rem,calibration,zeroshot
000000014941,3,coco-rem,calibration,zeroshot
000000202372,4,coco-rem,calibration,zeroshot
000000575361,3,coco-rem,calibration,zeroshot
000000568459,2,coco-rem,calibration,zeroshot
000000466599,3,coco-rem,calibration,zeroshot
000000116031,3,coco-rem,calibration,zeroshot
000000435377,3,coco-rem,calibration,zeroshot
000000180966,3,coco-rem,calibration,zeroshot
000000428152,3,coco-rem,calibration,zeroshot
000000225490,3,coco-rem,calibration,zeroshot
000000214834,4,coco-rem,calibration,zeroshot
000000035725,4,coco-rem,calibration,zeroshot
000000072018,3,coco-rem,calibration,zeroshot
000000070863,3,coco-rem,calibration,zeroshot
000000275657,3,coco-rem,calibration,zeroshot
000000237632,3,coco-rem,calibration,zeroshot
000000396481,3,coco-rem,calibration,zeroshot
000000319690,4,coco-rem,calibration,zeroshot
000000490461,3,coco-rem,calibration,zeroshot
000000271490,2,coco-rem,calibration,zeroshot
000000227734,3,coco-rem,calibration,zeroshot
000000260230,3,coco-rem,calibration,zeroshot
000000133486,3,coco-rem,calibration,zeroshot
000000361572,4,coco-rem,calibration,zeroshot
000000197616,2,coco-rem,calibration,zeroshot
000000185025,3,coco-rem,calibration,zeroshot
000000225989,3,coco-rem,calibration,zeroshot
000000431660,3,coco-rem,calibration,zeroshot
000000526227,3,coco-rem,calibration,zeroshot
000000446670,2,coco-rem,calibration,zeroshot
000000054532,3,coco-rem,calibration,zeroshot
000000364299,3,coco-rem,calibration,zeroshot
000000440387,3,coco-rem,calibration,zeroshot
000000423717,2,coco-rem,calibration,zeroshot
000000365271,3,coco-rem,calibration,zeroshot
000000181223,3,coco-rem,calibration,zeroshot
000000295823,3,coco-rem,calibration,zeroshot
000000044178,3,coco-rem,calibration,zeroshot
000000286348,2,coco-rem,calibration,zeroshot
000000160101,3,coco-rem,calibration,zeroshot
000000472614,4,coco-rem,calibration,zeroshot
000000530384,3,coco-rem,calibration,zeroshot
000000339536,3,coco-rem,calibration,zeroshot
000000440891,4,coco-rem,calibration,zeroshot
000000521752,3,coco-rem,calibration,zeroshot
000000374829,3,coco-rem,calibration,zeroshot
000000482122,3,coco-rem,calibration,zeroshot
000000369296,3,coco-rem,calibration,zeroshot
000000443635,4,coco-rem,calibration,zeroshot
000000120380,2,coco-rem,calibration,zeroshot
000000190277,2,coco-rem,calibration,zeroshot
000000324497,1,coco-rem,calibration,zeroshot
000000365479,3,coco-rem,calibration,zeroshot
000000314188,2,coco-rem,calibration,zeroshot
000000331395,4,coco-rem,calibration,zeroshot
000000496097,3,coco-rem,calibration,zeroshot
000000033172,3,coco-rem,calibration,zeroshot
000000440329,3,coco-rem,calibration,zeroshot
000000543836,3,coco-rem,calibration,zeroshot
000000349485,3,coco-rem,calibration,zeroshot
000000490405,3,coco-rem,calibration,zeroshot
000000340217,3,coco-rem,calibration,zeroshot
000000127259,4,coco-rem,calibration,zeroshot
000000215196,2,coco-rem,calibration,zeroshot
000000127558,3,coco-rem,calibration,zeroshot
000000122302,4,coco-rem,calibration,zeroshot
000000258837,3,coco-rem,calibration,zeroshot
000000560511,3,coco-rem,calibration,zeroshot
000000063676,3,coco-rem,calibration,zeroshot
000000295655,3,coco-rem,calibration,zeroshot
000000507871,3,coco-rem,calibration,zeroshot
000000118330,3,coco-rem,calibration,zeroshot
000000237203,3,coco-rem,calibration,zeroshot
000000229539,3,coco-rem,calibration,zeroshot
000000244283,3,coco-rem,calibration,zeroshot
000000404471,3,coco-rem,calibration,zeroshot
000000426551,3,coco-rem,calibration,zeroshot
000000379188,2,coco-rem,calibration,zeroshot
000000523468,4,coco-rem,calibration,zeroshot
000000236176,3,coco-rem,calibration,zeroshot
000000563809,3,coco-rem,calibration,zeroshot
000000241402,3,coco-rem,calibration,zeroshot
000000344920,3,coco-rem,calibration,zeroshot
000000330701,3,coco-rem,calibration,zeroshot
000000499627,3,coco-rem,calibration,zeroshot
000000001591,3,coco-rem,calibration,zeroshot
000000131902,3,coco-rem,calibration,zeroshot
000000290379,3,coco-rem,calibration,zeroshot
000000273600,3,coco-rem,calibration,zeroshot
000000064342,3,coco-rem,calibration,zeroshot
000000000761,4,coco-rem,calibration,zeroshot
000000393617,3,coco-rem,calibration,zeroshot
000000208288,4,coco-rem,calibration,zeroshot
000000273808,3,coco-rem,calibration,zeroshot
000000238858,3,coco-rem,calibration,zeroshot
000000107519,3,coco-rem,calibration,zeroshot
000000185002,4,coco-rem,calibration,zeroshot
000000354070,3,coco-rem,calibration,zeroshot
000000108557,3,coco-rem,calibration,zeroshot
000000496313,3,coco-rem,calibration,zeroshot
000000052086,3,coco-rem,calibration,zeroshot
000000538187,4,coco-rem,calibration,zeroshot
000000552222,3,coco-rem,calibration,zeroshot
000000044523,2,coco-rem,calibration,zeroshot
000000265677,5,coco-rem,calibration,zeroshot
000000530599,3,coco-rem,calibration,zeroshot
000000045479,2,coco-rem,calibration,zeroshot
000000573357,3,coco-rem,calibration,zeroshot
000000474953,2,coco-rem,calibration,zeroshot
000000116872,2,coco-rem,calibration,zeroshot
000000426975,3,coco-rem,calibration,zeroshot
000000561589,3,coco-rem,calibration,zeroshot
000000089725,4,coco-rem,calibration,zeroshot
000000093604,3,coco-rem,calibration,zeroshot
000000253170,3,coco-rem,calibration,zeroshot
000000084454,3,coco-rem,calibration,zeroshot
000000521232,4,coco-rem,calibration,zeroshot
000000165455,3,coco-rem,calibration,zeroshot
000000421360,3,coco-rem,calibration,zeroshot
000000363986,4,coco-rem,calibration,zeroshot
000000326700,3,coco-rem,calibration,zeroshot
000000325220,4,coco-rem,calibration,zeroshot
000000214742,2,coco-rem,calibration,zeroshot
000000270330,3,coco-rem,calibration,zeroshot
000000127945,3,coco-rem,calibration,zeroshot
000000426377,3,coco-rem,calibration,zeroshot
000000027642,4,coco-rem,calibration,zeroshot
000000090343,3,coco-rem,calibration,zeroshot
000000348371,3,coco-rem,calibration,zeroshot
000000075932,3,coco-rem,calibration,zeroshot
000000534736,4,coco-rem,calibration,zeroshot
000000285457,3,coco-rem,calibration,zeroshot
000000019589,3,coco-rem,calibration,zeroshot
000000269325,3,coco-rem,calibration,zeroshot
000000261585,4,coco-rem,calibration,zeroshot
000000040874,3,coco-rem,calibration,zeroshot
000000137301,3,coco-rem,calibration,zeroshot
000000458935,3,coco-rem,calibration,zeroshot
000000025123,4,coco-rem,calibration,zeroshot
000000043393,4,coco-rem,calibration,zeroshot
000000307757,3,coco-rem,calibration,zeroshot
000000074407,3,coco-rem,calibration,zeroshot
000000113556,3,coco-rem,calibration,zeroshot
000000568396,3,coco-rem,calibration,zeroshot
000000275450,3,coco-rem,calibration,zeroshot
000000209286,2,coco-rem,calibration,zeroshot
000000086292,3,coco-rem,calibration,zeroshot
000000108701,3,coco-rem,calibration,zeroshot
000000419216,3,coco-rem,calibration,zeroshot
000000574623,2,coco-rem,calibration,zeroshot
000000041913,4,coco-rem,calibration,zeroshot
000000518889,3,coco-rem,calibration,zeroshot
000000539793,3,coco-rem,calibration,zeroshot
000000521620,3,coco-rem,calibration,zeroshot
000000523754,3,coco-rem,calibration,zeroshot
000000026833,3,coco-rem,calibration,zeroshot
000000150444,3,coco-rem,calibration,zeroshot
000000322094,2,coco-rem,calibration,zeroshot
000000328066,2,coco-rem,calibration,zeroshot
000000485447,4,coco-rem,calibration,zeroshot
000000325371,3,coco-rem,calibration,zeroshot
000000263008,2,coco-rem,calibration,zeroshot
000000269346,3,coco-rem,calibration,zeroshot
000000250790,3,coco-rem,calibration,zeroshot
000000126229,3,coco-rem,calibration,zeroshot
000000399540,3,coco-rem,calibration,zeroshot
000000566668,3,coco-rem,calibration,zeroshot
000000396420,4,coco-rem,calibration,zeroshot
000000297220,3,coco-rem,calibration,zeroshot
000000236282,4,coco-rem,calibration,zeroshot
000000207995,2,coco-rem,calibration,zeroshot
000000175437,3,coco-rem,calibration,zeroshot
000000136683,3,coco-rem,calibration,zeroshot
000000049175,2,coco-rem,calibration,zeroshot
000000061899,4,coco-rem,calibration,zeroshot
000000382101,2,coco-rem,calibration,zeroshot
000000560123,3,coco-rem,calibration,zeroshot
000000012455,3,coco-rem,calibration,zeroshot
000000472690,4,coco-rem,calibration,zeroshot
000000517032,2,coco-rem,calibration,zeroshot
000000361670,3,coco-rem,calibration,zeroshot
000000246014,4,coco-rem,calibration,zeroshot
000000419483,4,coco-rem,calibration,zeroshot
000000401785,4,coco-rem,calibration,zeroshot
000000366789,4,coco-rem,calibration,zeroshot
000000163985,3,coco-rem,calibration,zeroshot
000000131364,3,coco-rem,calibration,zeroshot
000000435076,4,coco-rem,calibration,zeroshot
000000298067,3,coco-rem,calibration,zeroshot
000000253212,3,coco-rem,calibration,zeroshot
000000157519,3,coco-rem,calibration,zeroshot
000000024923,2,coco-rem,calibration,zeroshot
000000345880,3,coco-rem,calibration,zeroshot
000000380828,3,coco-rem,calibration,zeroshot
000000359131,1,coco-rem,calibration,zeroshot
000000545022,3,coco-rem,calibration,zeroshot
000000232279,3,coco-rem,calibration,zeroshot
000000551515,2,coco-rem,calibration,zeroshot
000000209428,3,coco-rem,calibration,zeroshot
000000223020,3,coco-rem,calibration,zeroshot
000000500071,3,coco-rem,calibration,zeroshot
000000100519,3,coco-rem,calibration,zeroshot
