dataset,image_id,predicted_score
coco-rem,000000271495,0.43188580870628357
coco-rem,000000271897,0.5777993202209473
coco-rem,000000271943,0.6865440607070923
coco-rem,000000272487,0.6005676984786987
coco-rem,000000273600,0.6223211288452148
coco-rem,000000273808,0.4222961664199829
coco-rem,000000274753,0.5664132833480835
coco-rem,000000275450,0.537805438041687
coco-rem,000000275631,0.4893778860569
coco-rem,000000275657,0.49866601824760437
coco-rem,000000275930,0.566257119178772
coco-rem,000000276169,0.6153241991996765
coco-rem,000000277089,0.5887240171432495
coco-rem,000000279373,0.5894405245780945
coco-rem,000000280087,0.67976975440979
coco-rem,000000280814,0.4582828879356384
coco-rem,000000281210,0.5982162356376648
coco-rem,000000281431,0.6531140208244324
coco-rem,000000281679,0.5782344341278076
coco-rem,000000283874,0.24984657764434814
coco-rem,000000284324,0.6584262847900391
coco-rem,000000284333,0.5988113880157471
coco-rem,000000284366,0.648899257183075
coco-rem,000000284386,0.47193050384521484
coco-rem,000000285457,0.4533032774925232
coco-rem,000000285603,0.39058876037597656
coco-rem,000000286348,0.6578319072723389
coco-rem,000000286450,0.6096526980400085
coco-rem,000000286760,0.5599228143692017
coco-rem,000000287228,0.5984581708908081
coco-rem,000000287235,0.5987029075622559
coco-rem,000000288114,0.5334111452102661
coco-rem,000000288219,0.6074529886245728
coco-rem,000000288724,0.5872063636779785
coco-rem,000000288906,0.33177345991134644
coco-rem,000000289245,0.5399332642555237
coco-rem,000000289510,0.5153385400772095
coco-rem,000000290282,0.6494182348251343
coco-rem,000000290379,0.5313147902488708
coco-rem,000000290400,0.675428032875061
coco-rem,000000291788,0.6869150400161743
coco-rem,000000291898,0.4701174199581146
coco-rem,000000292227,0.48086902499198914
coco-rem,000000292257,0.6511617302894592
coco-rem,000000292901,0.6706077456474304
coco-rem,000000293072,0.5192430019378662
coco-rem,000000293165,0.42397987842559814
coco-rem,000000293946,0.7420152425765991
coco-rem,000000294943,0.6484538912773132
coco-rem,000000295269,0.455006867647171
coco-rem,000000295334,0.6046295762062073
coco-rem,000000295655,0.5701473355293274
coco-rem,000000295823,0.6099123954772949
coco-rem,000000297175,0.5489426851272583
coco-rem,000000297220,0.567941427230835
coco-rem,000000297273,0.33017703890800476
coco-rem,000000297370,0.5788275599479675
coco-rem,000000298004,0.6309579610824585
coco-rem,000000298067,0.5197111368179321
coco-rem,000000298225,0.6194296479225159
coco-rem,000000298405,0.43093088269233704
coco-rem,000000298540,0.5852631330490112
coco-rem,000000298657,0.5110577940940857
coco-rem,000000299764,0.6321358680725098
coco-rem,000000300501,0.44333168864250183
coco-rem,000000300782,0.6499806046485901
coco-rem,000000300786,0.39012885093688965
coco-rem,000000301110,0.4692205488681793
coco-rem,000000301950,0.5937371850013733
coco-rem,000000301965,0.5297749042510986
coco-rem,000000301977,0.5781975984573364
coco-rem,000000302489,0.5245707631111145
coco-rem,000000303520,0.5408515930175781
coco-rem,000000304523,0.5348110795021057
coco-rem,000000304530,0.3269069790840149
coco-rem,000000304789,0.5914609432220459
coco-rem,000000305093,0.5205053091049194
coco-rem,000000305501,0.6448250412940979
coco-rem,000000306178,0.5803847312927246
coco-rem,000000306947,0.6478222608566284
coco-rem,000000307272,0.5174012184143066
coco-rem,000000307583,0.7066327333450317
coco-rem,000000307757,0.4455057382583618
coco-rem,000000310390,0.5407986640930176
coco-rem,000000310538,0.4328272044658661
coco-rem,000000310553,0.587001621723175
coco-rem,000000310633,0.5659062266349792
coco-rem,000000310772,0.5814805626869202
coco-rem,000000310906,0.530728816986084
coco-rem,000000313465,0.4961867928504944
coco-rem,000000313872,0.7702273726463318
coco-rem,000000314082,0.6948100924491882
coco-rem,000000314188,0.7404330968856812
coco-rem,000000314693,0.5173578262329102
coco-rem,000000315062,0.7826387882232666
coco-rem,000000315487,0.7015523910522461
coco-rem,000000315868,0.6171531677246094
coco-rem,000000317130,0.6893069744110107
coco-rem,000000317595,0.5251687169075012
coco-rem,000000317935,0.6437086462974548
coco-rem,000000318200,0.44101279973983765
coco-rem,000000318240,0.6940603256225586
coco-rem,000000318386,0.49493208527565
coco-rem,000000318637,0.6343455910682678
coco-rem,000000319031,0.6440420150756836
coco-rem,000000319142,0.6920921206474304
coco-rem,000000319494,0.5271970629692078
coco-rem,000000319591,0.6963478326797485
coco-rem,000000319690,0.30095893144607544
coco-rem,000000320137,0.5138667821884155
coco-rem,000000320374,0.6068997383117676
coco-rem,000000321935,0.5541304349899292
coco-rem,000000322094,0.6961843967437744
coco-rem,000000322222,0.6718524098396301
coco-rem,000000323599,0.6200194954872131
coco-rem,000000323827,0.48759710788726807
coco-rem,000000324052,0.4378715753555298
coco-rem,000000324497,0.5863261222839355
coco-rem,000000324962,0.6864858269691467
coco-rem,000000325220,0.30693119764328003
coco-rem,000000325328,0.5611432790756226
coco-rem,000000325371,0.6965992450714111
coco-rem,000000325836,0.5213764905929565
coco-rem,000000326408,0.43663594126701355
coco-rem,000000326531,0.5605357885360718
coco-rem,000000326700,0.585594654083252
coco-rem,000000326811,0.5993132591247559
coco-rem,000000327368,0.5368425250053406
coco-rem,000000327532,0.5643922686576843
coco-rem,000000328066,0.6292012333869934
coco-rem,000000328346,0.596584141254425
coco-rem,000000328412,0.7049678564071655
coco-rem,000000329097,0.565775454044342
coco-rem,000000329304,0.7036058902740479
coco-rem,000000329343,0.40304499864578247
coco-rem,000000329613,0.43112125992774963
coco-rem,000000329752,0.5811898112297058
coco-rem,000000330140,0.48876163363456726
coco-rem,000000330701,0.5762361884117126
coco-rem,000000331162,0.5883910059928894
coco-rem,000000331395,0.5501242876052856
coco-rem,000000332420,0.6315006613731384
coco-rem,000000332943,0.5284597873687744
coco-rem,000000333124,0.6280327439308167
coco-rem,000000333654,0.27959129214286804
coco-rem,000000334752,0.4654640257358551
coco-rem,000000334840,0.5471183657646179
coco-rem,000000334916,0.708875834941864
coco-rem,000000335874,0.707859992980957
coco-rem,000000335940,0.5908379554748535
coco-rem,000000336167,0.547639012336731
coco-rem,000000337146,0.4583115577697754
coco-rem,000000338018,0.6774594783782959
coco-rem,000000338086,0.5815954208374023
coco-rem,000000338121,0.7054870128631592
coco-rem,000000338156,0.6374441385269165
coco-rem,000000338972,0.6282528638839722
coco-rem,000000338980,0.7731668949127197
coco-rem,000000339105,0.7073529362678528
coco-rem,000000339536,0.4976412355899811
coco-rem,000000340060,0.7086259126663208
coco-rem,000000340217,0.4696492552757263
coco-rem,000000340488,0.4931137263774872
coco-rem,000000340804,0.5136157274246216
coco-rem,000000341111,0.622737467288971
coco-rem,000000341189,0.6868889331817627
coco-rem,000000341232,0.472795307636261
coco-rem,000000342639,0.5952941179275513
coco-rem,000000342874,0.5387253165245056
coco-rem,000000342996,0.460427850484848
coco-rem,000000343349,0.3147164285182953
coco-rem,000000343619,0.6553955674171448
coco-rem,000000344190,0.6239234805107117
coco-rem,000000344920,0.5746898651123047
coco-rem,000000345880,0.6288954019546509
coco-rem,000000346469,0.5624218583106995
coco-rem,000000346702,0.5780163407325745
coco-rem,000000346997,0.45218998193740845
coco-rem,000000347292,0.600208580493927
coco-rem,000000347976,0.6586653590202332
coco-rem,000000348144,0.717217743396759
coco-rem,000000348314,0.5280943512916565
coco-rem,000000348371,0.4803925156593323
coco-rem,000000348602,0.7493734359741211
coco-rem,000000348702,0.3652098774909973
coco-rem,000000349230,0.611979603767395
coco-rem,000000349344,0.5342434644699097
coco-rem,000000349485,0.36335980892181396
coco-rem,000000350514,0.45460087060928345
coco-rem,000000351148,0.6260779500007629
coco-rem,000000351268,0.5707998871803284
coco-rem,000000351554,0.6408464908599854
coco-rem,000000351621,0.6244993209838867
coco-rem,000000351808,0.5098133087158203
coco-rem,000000352091,0.5096559524536133
coco-rem,000000352480,0.5615241527557373
coco-rem,000000352524,0.6505935788154602
coco-rem,000000352965,0.6295588612556458
coco-rem,000000353981,0.5477923154830933
coco-rem,000000354070,0.40114718675613403
coco-rem,000000354402,0.7337451577186584
coco-rem,000000354827,0.4414013922214508
coco-rem,000000355214,0.6316806077957153
coco-rem,000000355304,0.526177167892456
coco-rem,000000355425,0.5510861873626709
coco-rem,000000355685,0.36093994975090027
coco-rem,000000355737,0.4338575601577759
coco-rem,000000356153,0.6151697039604187
coco-rem,000000356733,0.5690340399742126
coco-rem,000000357498,0.5738816261291504
coco-rem,000000357805,0.7071875333786011
coco-rem,000000357966,0.8057241439819336
coco-rem,000000358421,0.6733108162879944
coco-rem,000000358429,0.5729003548622131
coco-rem,000000358795,0.6738282442092896
coco-rem,000000359131,0.6260382533073425
coco-rem,000000359232,0.6305336356163025
coco-rem,000000359357,0.45847272872924805
coco-rem,000000361030,0.6704434156417847
coco-rem,000000361572,0.2512192130088806
coco-rem,000000361670,0.43953293561935425
coco-rem,000000362314,0.49979037046432495
coco-rem,000000362373,0.45410627126693726
coco-rem,000000363344,0.6921448707580566
coco-rem,000000363986,0.31234461069107056
coco-rem,000000364010,0.7112805247306824
coco-rem,000000364079,0.6561770439147949
coco-rem,000000364299,0.6299722194671631
coco-rem,000000364436,0.6178743839263916
coco-rem,000000364683,0.6172369718551636
coco-rem,000000365131,0.6799020171165466
coco-rem,000000365205,0.6511280536651611
coco-rem,000000365271,0.4497838616371155
coco-rem,000000365353,0.7207739949226379
coco-rem,000000365444,0.6866157650947571
coco-rem,000000365479,0.5273408889770508
coco-rem,000000365652,0.5538146495819092
coco-rem,000000366648,0.5208768248558044
coco-rem,000000366651,0.696434736251831
coco-rem,000000366789,0.5611532330513
coco-rem,000000367639,0.709047794342041
coco-rem,000000368081,0.7294198870658875
coco-rem,000000368541,0.557531476020813
coco-rem,000000368727,0.6851304173469543
coco-rem,000000369140,0.5181800723075867
coco-rem,000000369296,0.6057478189468384
coco-rem,000000370121,0.588040828704834
coco-rem,000000370310,0.6288940906524658
coco-rem,000000370831,0.5590853691101074
coco-rem,000000371791,0.553673267364502
coco-rem,000000372464,0.7321785092353821
coco-rem,000000372536,0.6247441172599792
coco-rem,000000372548,0.6702624559402466
coco-rem,000000372625,0.6190237998962402
coco-rem,000000373648,0.45229285955429077
coco-rem,000000373758,0.47061049938201904
coco-rem,000000374829,0.6280902028083801
coco-rem,000000375321,0.6042811870574951
coco-rem,000000375425,0.4877493977546692
coco-rem,000000376490,0.5848696231842041
coco-rem,000000376911,0.5530721545219421
coco-rem,000000377155,0.7379728555679321
coco-rem,000000377432,0.6089795827865601
coco-rem,000000377910,0.4694632887840271
coco-rem,000000378618,0.5941998958587646
coco-rem,000000378692,0.6358835101127625
coco-rem,000000378872,0.5757162570953369
coco-rem,000000379067,0.5155356526374817
coco-rem,000000379188,0.6438151001930237
coco-rem,000000379630,0.512387752532959
coco-rem,000000379672,0.541068971157074
coco-rem,000000379760,0.6350532174110413
coco-rem,000000380122,0.6428340077400208
coco-rem,000000380271,0.4726884663105011
coco-rem,000000380828,0.5968895554542542
coco-rem,000000381334,0.6738982200622559
coco-rem,000000382101,0.635827362537384
coco-rem,000000382345,0.5829780101776123
coco-rem,000000382563,0.6017051935195923
coco-rem,000000382715,0.4654199481010437
coco-rem,000000382729,0.7404307723045349
coco-rem,000000383210,0.6758831143379211
coco-rem,000000383389,0.5887653231620789
coco-rem,000000383972,0.5702826976776123
coco-rem,000000384422,0.6405216455459595
coco-rem,000000384641,0.565617561340332
coco-rem,000000384967,0.5507003664970398
coco-rem,000000384998,0.6673350930213928
coco-rem,000000385098,0.39761292934417725
coco-rem,000000385272,0.6667404174804688
coco-rem,000000385577,0.6252632737159729
coco-rem,000000385705,0.572870671749115
coco-rem,000000385770,0.5236108303070068
coco-rem,000000386371,0.5595253109931946
coco-rem,000000386589,0.6167917847633362
coco-rem,000000386945,0.6966940760612488
coco-rem,000000387421,0.6070108413696289
coco-rem,000000388880,0.46046721935272217
coco-rem,000000389036,0.658781886100769
coco-rem,000000389159,0.4671604335308075
coco-rem,000000390179,0.590351939201355
coco-rem,000000390183,0.5886515974998474
coco-rem,000000390782,0.5642029047012329
coco-rem,000000392099,0.6309431791305542
coco-rem,000000392320,0.4541829824447632
coco-rem,000000392753,0.5856283903121948
coco-rem,000000392871,0.6735908389091492
coco-rem,000000392985,0.659286618232727
coco-rem,000000393317,0.5296633243560791
coco-rem,000000393493,0.5470096468925476
coco-rem,000000393617,0.5725746750831604
coco-rem,000000393735,0.6080551743507385
coco-rem,000000393887,0.5484474301338196
coco-rem,000000395321,0.5701701641082764
coco-rem,000000395527,0.5967748165130615
coco-rem,000000395749,0.6271800994873047
coco-rem,000000396420,0.4105483293533325
coco-rem,000000396481,0.6072374582290649
coco-rem,000000396661,0.5836673378944397
coco-rem,000000396862,0.37175703048706055
coco-rem,000000397241,0.617679238319397
coco-rem,000000397365,0.669529914855957
coco-rem,000000397685,0.5828992128372192
coco-rem,000000398209,0.5365580320358276
coco-rem,000000398419,0.37582188844680786
coco-rem,000000398463,0.6003435254096985
coco-rem,000000399288,0.49534252285957336
coco-rem,000000399540,0.5549579858779907
coco-rem,000000400567,0.5398663878440857
coco-rem,000000400596,0.6007253527641296
coco-rem,000000400975,0.782924473285675
coco-rem,000000401251,0.6900676488876343
coco-rem,000000401398,0.5923118591308594
coco-rem,000000401416,0.604049563407898
coco-rem,000000401499,0.5929632186889648
coco-rem,000000401785,0.5822246074676514
coco-rem,000000402378,0.5105721950531006
coco-rem,000000402420,0.5370392799377441
coco-rem,000000402671,0.5824964046478271
coco-rem,000000402759,0.3674779534339905
coco-rem,000000402806,0.6183687448501587
coco-rem,000000402855,0.5157619714736938
coco-rem,000000403143,0.7348552942276001
coco-rem,000000403150,0.7272148728370667
coco-rem,000000403830,0.6122173070907593
coco-rem,000000403853,0.6268836855888367
coco-rem,000000404222,0.653340756893158
coco-rem,000000404271,0.53612220287323
coco-rem,000000404471,0.5503688454627991
coco-rem,000000404579,0.6013967990875244
coco-rem,000000404929,0.6214457154273987
coco-rem,000000405271,0.5344956517219543
coco-rem,000000405605,0.5683004856109619
coco-rem,000000406908,0.592705249786377
coco-rem,000000407990,0.7128046154975891
coco-rem,000000409239,0.5885301232337952
coco-rem,000000409364,0.6810680627822876
coco-rem,000000409707,0.5709894299507141
coco-rem,000000409956,0.5747311115264893
coco-rem,000000410373,0.6580662727355957
coco-rem,000000410590,0.5036177039146423
coco-rem,000000411343,0.7116612195968628
coco-rem,000000412510,0.6395062804222107
coco-rem,000000412914,0.4874761998653412
coco-rem,000000413600,0.5697709321975708
coco-rem,000000413626,0.3799837827682495
coco-rem,000000413970,0.5837307572364807
coco-rem,000000415856,0.713334321975708
coco-rem,000000416048,0.6188652515411377
coco-rem,000000416188,0.5908070802688599
coco-rem,000000416202,0.727979302406311
coco-rem,000000416705,0.4976257085800171
coco-rem,000000417219,0.5597051382064819
coco-rem,000000417440,0.7460261583328247
coco-rem,000000417766,0.5303536653518677
coco-rem,000000418297,0.6927481293678284
coco-rem,000000418653,0.5662311315536499
coco-rem,000000418692,0.4329882860183716
coco-rem,000000419216,0.35943806171417236
coco-rem,000000419483,0.36608487367630005
coco-rem,000000419767,0.6803940534591675
coco-rem,000000419819,0.5700333118438721
coco-rem,000000420411,0.5485050082206726
coco-rem,000000420490,0.36262500286102295
coco-rem,000000421360,0.40849676728248596
coco-rem,000000421889,0.5767739415168762
coco-rem,000000422279,0.5356035828590393
coco-rem,000000423161,0.5348982214927673
coco-rem,000000423165,0.6428602933883667
coco-rem,000000423534,0.4692252278327942
coco-rem,000000423717,0.731596052646637
coco-rem,000000424370,0.6446876525878906
coco-rem,000000424544,0.7885056138038635
coco-rem,000000424554,0.5931141972541809
coco-rem,000000424637,0.4577457308769226
coco-rem,000000424989,0.7476258277893066
coco-rem,000000425000,0.6863380074501038
coco-rem,000000426064,0.6989757418632507
coco-rem,000000426128,0.6146522164344788
coco-rem,000000426252,0.6271806359291077
coco-rem,000000426377,0.46341633796691895
coco-rem,000000426551,0.4001152515411377
coco-rem,000000426975,0.6684699654579163
coco-rem,000000427232,0.5343180894851685
coco-rem,000000427382,0.5022746920585632
coco-rem,000000427449,0.6055551171302795
coco-rem,000000427802,0.5967690944671631
coco-rem,000000427958,0.6253042817115784
coco-rem,000000428079,0.6042956709861755
coco-rem,000000428152,0.5541373491287231
coco-rem,000000428263,0.5785627365112305
coco-rem,000000428391,0.7143182158470154
coco-rem,000000428440,0.5269911885261536
coco-rem,000000428786,0.7168515920639038
coco-rem,000000429741,0.5529356598854065
coco-rem,000000429990,0.5725147128105164
coco-rem,000000430281,0.648429811000824
coco-rem,000000430319,0.6750108003616333
coco-rem,000000430489,0.6215457916259766
coco-rem,000000430583,0.643100917339325
coco-rem,000000430660,0.5437670350074768
coco-rem,000000431660,0.6849455833435059
coco-rem,000000431853,0.5023002028465271
coco-rem,000000432120,0.5868856906890869
coco-rem,000000432417,0.51731276512146
coco-rem,000000432569,0.5651329159736633
coco-rem,000000432615,0.7655116319656372
coco-rem,000000432796,0.576745867729187
coco-rem,000000432997,0.482012003660202
coco-rem,000000433446,0.4770970344543457
coco-rem,000000433968,0.6640378832817078
coco-rem,000000434326,0.6342741847038269
coco-rem,000000435076,0.39136558771133423
coco-rem,000000435377,0.507290244102478
coco-rem,000000435750,0.6556232571601868
coco-rem,000000435764,0.583649754524231
coco-rem,000000436511,0.6790719032287598
coco-rem,000000436571,0.5754290223121643
coco-rem,000000436605,0.5990104079246521
coco-rem,000000436611,0.6877678036689758
coco-rem,000000437209,0.6303133964538574
coco-rem,000000437892,0.5371969938278198
coco-rem,000000438539,0.7390353083610535
coco-rem,000000438617,0.7199084758758545
coco-rem,000000439288,0.750001847743988
coco-rem,000000439486,0.7001047134399414
coco-rem,000000439837,0.4611164629459381
coco-rem,000000439874,0.7514394521713257
coco-rem,000000440329,0.5006846189498901
coco-rem,000000440387,0.5060195922851562
coco-rem,000000440891,0.4474033713340759
coco-rem,000000441473,0.5820544958114624
coco-rem,000000441824,0.6851025819778442
coco-rem,000000442232,0.5888023972511292
coco-rem,000000442811,0.5015842914581299
coco-rem,000000443635,0.5508360862731934
coco-rem,000000443964,0.6234728693962097
coco-rem,000000445087,0.5713517665863037
coco-rem,000000445745,0.6038113832473755
coco-rem,000000446354,0.469851553440094
coco-rem,000000446500,0.6124885678291321
coco-rem,000000446670,0.5588184595108032
coco-rem,000000447224,0.6870784759521484
coco-rem,000000447448,0.339160293340683
coco-rem,000000447983,0.7225757241249084
coco-rem,000000448759,0.6655886769294739
coco-rem,000000448826,0.6474117040634155
coco-rem,000000448944,0.5591636896133423
coco-rem,000000449598,0.7192032337188721
coco-rem,000000449712,0.5149326324462891
coco-rem,000000450107,0.5376518368721008
coco-rem,000000450543,0.8069554567337036
coco-rem,000000450724,0.5630717873573303
coco-rem,000000450800,0.6514600515365601
coco-rem,000000452783,0.5845447778701782
coco-rem,000000453352,0.6306714415550232
coco-rem,000000454867,0.5118522644042969
coco-rem,000000455363,0.6070249676704407
coco-rem,000000455481,0.7463563680648804
coco-rem,000000455548,0.6993193030357361
coco-rem,000000456833,0.6028240919113159
coco-rem,000000457168,0.4727948009967804
coco-rem,000000458156,0.7476848363876343
coco-rem,000000458361,0.4880877137184143
coco-rem,000000458401,0.7433300614356995
coco-rem,000000458611,0.5913209319114685
coco-rem,000000458802,0.6240257620811462
coco-rem,000000458870,0.6964564323425293
coco-rem,000000458935,0.5371318459510803
coco-rem,000000459537,0.6589764952659607
coco-rem,000000459566,0.6221003532409668
coco-rem,000000459585,0.6352965831756592
coco-rem,000000460038,0.7043408751487732
coco-rem,000000460370,0.37291961908340454
coco-rem,000000460496,0.5851492881774902
coco-rem,000000460858,0.6947677731513977
coco-rem,000000461365,0.5617347359657288
coco-rem,000000462565,0.4984598755836487
coco-rem,000000463452,0.67440265417099
coco-rem,000000463581,0.6106699705123901
coco-rem,000000464296,0.5094585418701172
coco-rem,000000464602,0.6573998928070068
coco-rem,000000466197,0.6538763642311096
coco-rem,000000466599,0.554654061794281
coco-rem,000000466665,0.6373727917671204
coco-rem,000000467145,0.3542822003364563
coco-rem,000000467432,0.4619278311729431
coco-rem,000000467686,0.5802083015441895
coco-rem,000000467939,0.6848961114883423
coco-rem,000000468346,0.4654555022716522
coco-rem,000000469195,0.5313699841499329
coco-rem,000000469300,0.6082266569137573
coco-rem,000000469896,0.6180091500282288
coco-rem,000000470004,0.531099796295166
coco-rem,000000470112,0.5910648107528687
coco-rem,000000470442,0.5288757681846619
coco-rem,000000470516,0.6300833225250244
coco-rem,000000470770,0.48025640845298767
coco-rem,000000471039,0.47020530700683594
coco-rem,000000471330,0.5611180067062378
coco-rem,000000471895,0.7019433379173279
coco-rem,000000472054,0.5151610374450684
coco-rem,000000472253,0.3651587963104248
coco-rem,000000472405,0.5284462571144104
coco-rem,000000472614,0.5404958724975586
coco-rem,000000472630,0.6319925785064697
coco-rem,000000472690,0.4739765524864197
coco-rem,000000474031,0.4948725700378418
coco-rem,000000474953,0.6745634078979492
coco-rem,000000475403,0.5894509553909302
coco-rem,000000475621,0.6009735465049744
coco-rem,000000475808,0.6331741213798523
coco-rem,000000476080,0.3399430811405182
coco-rem,000000477259,0.424874484539032
coco-rem,000000477622,0.6039002537727356
coco-rem,000000477718,0.6655275225639343
coco-rem,000000478005,0.527009129524231
coco-rem,000000478380,0.5457610487937927
coco-rem,000000478805,0.4756350517272949
coco-rem,000000478922,0.5178684592247009
coco-rem,000000480014,0.5253773331642151
coco-rem,000000480057,0.3297773003578186
coco-rem,000000480576,0.6026873588562012
coco-rem,000000482122,0.5348690748214722
coco-rem,000000482984,0.6002009510993958
coco-rem,000000483047,0.6376351714134216
coco-rem,000000483611,0.47951558232307434
coco-rem,000000483923,0.6188180446624756
coco-rem,000000483941,0.7316927909851074
coco-rem,000000484579,0.47688764333724976
coco-rem,000000485142,0.648406982421875
coco-rem,000000485447,0.3293720483779907
coco-rem,000000485946,0.6912426948547363
coco-rem,000000486503,0.6892714500427246
coco-rem,000000486513,0.4390086829662323
coco-rem,000000486571,0.5240383148193359
coco-rem,000000487612,0.6134924292564392
coco-rem,000000487970,0.5896211266517639
coco-rem,000000488731,0.746945321559906
coco-rem,000000488796,0.6392037272453308
coco-rem,000000489900,0.49196624755859375
coco-rem,000000490044,0.27859580516815186
coco-rem,000000490244,0.6233309507369995
coco-rem,000000490405,0.29946672916412354
coco-rem,000000490461,0.503005862236023
coco-rem,000000491211,0.6714416742324829
coco-rem,000000491384,0.31368663907051086
coco-rem,000000491681,0.6861906051635742
coco-rem,000000491831,0.6475379467010498
coco-rem,000000491872,0.6704962253570557
coco-rem,000000492183,0.5494458079338074
coco-rem,000000492215,0.5312058925628662
coco-rem,000000492817,0.6413210034370422
coco-rem,000000493294,0.648614764213562
coco-rem,000000493707,0.5059804320335388
coco-rem,000000493760,0.6093476414680481
coco-rem,000000493840,0.5389076471328735
coco-rem,000000495356,0.5815619826316833
coco-rem,000000495692,0.6529000401496887
coco-rem,000000496097,0.37812116742134094
coco-rem,000000496274,0.6608586311340332
coco-rem,000000496313,0.48705190420150757
coco-rem,000000496339,0.6205266714096069
coco-rem,000000496430,0.6641664505004883
coco-rem,000000496687,0.6583803296089172
coco-rem,000000497273,0.4985358417034149
coco-rem,000000497873,0.5487784743309021
coco-rem,000000498022,0.508657693862915
coco-rem,000000498371,0.7253344058990479
coco-rem,000000498436,0.5595288276672363
coco-rem,000000498915,0.6410521268844604
coco-rem,000000498988,0.635549008846283
coco-rem,000000499168,0.7159619331359863
coco-rem,000000499274,0.714453935623169
coco-rem,000000499627,0.6268950700759888
coco-rem,000000500071,0.5837171673774719
coco-rem,000000501054,0.687593400478363
coco-rem,000000502126,0.5758729577064514
coco-rem,000000502197,0.5615599155426025
coco-rem,000000502712,0.6444800496101379
coco-rem,000000502978,0.6398237943649292
coco-rem,000000503569,0.6445530652999878
coco-rem,000000503860,0.6244578957557678
coco-rem,000000504769,0.5735512971878052
coco-rem,000000505188,0.4589088559150696
coco-rem,000000505520,0.5192855596542358
coco-rem,000000505919,0.6812780499458313
coco-rem,000000506371,0.6176783442497253
coco-rem,000000506388,0.6548558473587036
coco-rem,000000507263,0.43419507145881653
coco-rem,000000507871,0.562576949596405
coco-rem,000000508004,0.7394493818283081
coco-rem,000000508087,0.4408419132232666
coco-rem,000000508430,0.702872097492218
coco-rem,000000509811,0.5222888588905334
coco-rem,000000511026,0.29739880561828613
coco-rem,000000511639,0.6276854276657104
coco-rem,000000511774,0.62056565284729
coco-rem,000000511929,0.7095798254013062
coco-rem,000000512380,0.6803754568099976
coco-rem,000000512436,0.507373571395874
coco-rem,000000512845,0.6272591352462769
coco-rem,000000512864,0.655951201915741
coco-rem,000000513434,0.48338940739631653
coco-rem,000000513574,0.3629067540168762
coco-rem,000000513690,0.5969378352165222
coco-rem,000000513899,0.4789518415927887
coco-rem,000000513946,0.6746761798858643
coco-rem,000000514016,0.5484868884086609
coco-rem,000000514321,0.5772191286087036
coco-rem,000000515392,0.7764860987663269
coco-rem,000000515837,0.4296708405017853
coco-rem,000000516088,0.5267353057861328
coco-rem,000000516782,0.6434482336044312
coco-rem,000000517007,0.6354906558990479
coco-rem,000000517032,0.7104209661483765
coco-rem,000000517748,0.4719421863555908
coco-rem,000000518027,0.7145652770996094
coco-rem,000000518858,0.610389769077301
coco-rem,000000518889,0.569159746170044
coco-rem,000000518932,0.471856027841568
coco-rem,000000519035,0.6442548632621765
coco-rem,000000519076,0.580977201461792
coco-rem,000000519707,0.4236758351325989
coco-rem,000000521232,0.5065897703170776
coco-rem,000000521306,0.7413232326507568
coco-rem,000000521533,0.6451350450515747
coco-rem,000000521620,0.5684572458267212
coco-rem,000000521652,0.48229941725730896
coco-rem,000000521752,0.42187559604644775
coco-rem,000000522061,0.5705500841140747
coco-rem,000000522452,0.5598019957542419
coco-rem,000000522930,0.5089738368988037
coco-rem,000000523468,0.5025026798248291
coco-rem,000000523754,0.5256184339523315
coco-rem,000000524059,0.612494945526123
coco-rem,000000524956,0.47020432353019714
coco-rem,000000525087,0.6672701239585876
coco-rem,000000525615,0.5173544883728027
coco-rem,000000525813,0.6389099955558777
coco-rem,000000525880,0.6822711825370789
coco-rem,000000526085,0.35654011368751526
coco-rem,000000526227,0.5920993089675903
coco-rem,000000526432,0.5243406295776367
coco-rem,000000527219,0.5673910975456238
coco-rem,000000527518,0.6138013005256653
coco-rem,000000527906,0.5601696372032166
coco-rem,000000527994,0.48025235533714294
coco-rem,000000528341,0.5892608165740967
coco-rem,000000528957,0.5072574615478516
coco-rem,000000529061,0.6185691356658936
coco-rem,000000529787,0.6074442267417908
coco-rem,000000530160,0.5846536755561829
coco-rem,000000530313,0.5612337589263916
coco-rem,000000530384,0.47811731696128845
coco-rem,000000530599,0.5502922534942627
coco-rem,000000530631,0.5230545997619629
coco-rem,000000530758,0.5073468685150146
coco-rem,000000530863,0.7240992784500122
coco-rem,000000532245,0.45526376366615295
coco-rem,000000532260,0.6666790843009949
coco-rem,000000532817,0.3726799488067627
coco-rem,000000533137,0.5661193132400513
coco-rem,000000533677,0.5545762181282043
coco-rem,000000534736,0.48355698585510254
coco-rem,000000535013,0.5477178692817688
coco-rem,000000535151,0.4984436631202698
coco-rem,000000535179,0.6081409454345703
coco-rem,000000536200,0.6459171772003174
coco-rem,000000536237,0.5667272210121155
coco-rem,000000536366,0.747058629989624
coco-rem,000000536605,0.6611365079879761
coco-rem,000000536949,0.5931950211524963
coco-rem,000000537248,0.5399982333183289
coco-rem,000000537337,0.611787736415863
coco-rem,000000538187,0.5118045806884766
coco-rem,000000539793,0.5337945222854614
coco-rem,000000540068,0.5838049650192261
coco-rem,000000540342,0.4950404763221741
coco-rem,000000541493,0.5858590602874756
coco-rem,000000541783,0.7348924279212952
coco-rem,000000541999,0.5294784307479858
coco-rem,000000542325,0.5004401803016663
