dataset,image_id,filepath,source_split,partition,source_group_id,object_count,median_relative_box_area,overlap_fraction,category_count,crowd_present,selection_group
coco-rem,000000163118,/home/felix/fiftyone/coco-2017/validation/data/000000163118.jpg,validation,locked_confirmation,000000163118,3,0.1402288732394366,0.0,2,False,all_validation
coco-rem,000000163155,/home/felix/fiftyone/coco-2017/validation/data/000000163155.jpg,validation,locked_confirmation,000000163155,1,0.48897467798594846,0.0,1,False,all_validation
coco-rem,000000163257,/home/felix/fiftyone/coco-2017/validation/data/000000163257.jpg,validation,locked_confirmation,000000163257,3,0.03416176470588235,0.6666666666666666,2,False,all_validation
coco-rem,000000163258,/home/felix/fiftyone/coco-2017/validation/data/000000163258.jpg,validation,locked_confirmation,000000163258,2,0.07983072916666667,0.0,2,False,all_validation
coco-rem,000000163290,/home/felix/fiftyone/coco-2017/validation/data/000000163290.jpg,validation,locked_confirmation,000000163290,3,0.035807291666666664,0.0,2,False,all_validation
coco-rem,000000163314,/home/felix/fiftyone/coco-2017/validation/data/000000163314.jpg,validation,locked_confirmation,000000163314,21,0.0036253776435045317,0.6666666666666666,4,True,all_validation
coco-rem,000000163562,/home/felix/fiftyone/coco-2017/validation/data/000000163562.jpg,validation,locked_confirmation,000000163562,2,0.3351711711711712,1.0,2,False,all_validation
coco-rem,000000163611,/home/felix/fiftyone/coco-2017/validation/data/000000163611.jpg,validation,locked_confirmation,000000163611,6,0.08310546875,1.0,5,False,all_validation
coco-rem,000000163640,/home/felix/fiftyone/coco-2017/validation/data/000000163640.jpg,validation,locked_confirmation,000000163640,8,0.01599425601750547,0.5,4,False,all_validation
coco-rem,000000163682,/home/felix/fiftyone/coco-2017/validation/data/000000163682.jpg,validation,locked_confirmation,000000163682,3,0.15811621779859486,1.0,3,False,all_validation
coco-rem,000000163746,/home/felix/fiftyone/coco-2017/validation/data/000000163746.jpg,validation,locked_confirmation,000000163746,13,0.004466572745901639,0.3076923076923077,2,False,all_validation
coco-rem,000000163951,/home/felix/fiftyone/coco-2017/validation/data/000000163951.jpg,validation,locked_confirmation,000000163951,2,0.10803571428571429,0.0,2,False,all_validation
coco-rem,000000164115,/home/felix/fiftyone/coco-2017/validation/data/000000164115.jpg,validation,locked_confirmation,000000164115,2,0.105092,0.0,2,False,all_validation
coco-rem,000000164363,/home/felix/fiftyone/coco-2017/validation/data/000000164363.jpg,validation,locked_confirmation,000000164363,1,0.6545115894039735,0.0,1,False,all_validation
coco-rem,000000164602,/home/felix/fiftyone/coco-2017/validation/data/000000164602.jpg,validation,locked_confirmation,000000164602,6,0.01703125,1.0,3,False,all_validation
coco-rem,000000164637,/home/felix/fiftyone/coco-2017/validation/data/000000164637.jpg,validation,locked_confirmation,000000164637,1,0.043225911458333335,0.0,1,False,all_validation
coco-rem,000000164883,/home/felix/fiftyone/coco-2017/validation/data/000000164883.jpg,validation,locked_confirmation,000000164883,4,0.28701333333333334,1.0,3,False,all_validation
coco-rem,000000164885,/home/felix/fiftyone/coco-2017/validation/data/000000164885.jpg,validation,locked_confirmation,000000164885,9,0.0007172131147540983,0.2222222222222222,2,False,all_validation
coco-rem,000000164969,/home/felix/fiftyone/coco-2017/validation/data/000000164969.jpg,validation,locked_confirmation,000000164969,1,0.6046436915887851,0.0,1,False,all_validation
coco-rem,000000165039,/home/felix/fiftyone/coco-2017/validation/data/000000165039.jpg,validation,locked_confirmation,000000165039,24,0.0021699355971896957,0.4166666666666667,4,False,all_validation
coco-rem,000000165257,/home/felix/fiftyone/coco-2017/validation/data/000000165257.jpg,validation,locked_confirmation,000000165257,1,0.010336873259052925,0.0,1,False,all_validation
coco-rem,000000165336,/home/felix/fiftyone/coco-2017/validation/data/000000165336.jpg,validation,locked_confirmation,000000165336,2,0.12859375,0.0,1,False,all_validation
coco-rem,000000165351,/home/felix/fiftyone/coco-2017/validation/data/000000165351.jpg,validation,locked_confirmation,000000165351,6,0.09154598658635568,0.6666666666666666,2,False,all_validation
coco-rem,000000165500,/home/felix/fiftyone/coco-2017/validation/data/000000165500.jpg,validation,locked_confirmation,000000165500,3,0.00333984375,0.0,1,False,all_validation
coco-rem,000000165518,/home/felix/fiftyone/coco-2017/validation/data/000000165518.jpg,validation,locked_confirmation,000000165518,2,0.12272923875432526,1.0,2,False,all_validation
coco-rem,000000165681,/home/felix/fiftyone/coco-2017/validation/data/000000165681.jpg,validation,locked_confirmation,000000165681,40,0.0045361768018018014,0.6,5,True,all_validation
coco-rem,000000165713,/home/felix/fiftyone/coco-2017/validation/data/000000165713.jpg,validation,locked_confirmation,000000165713,1,0.24704411764705883,0.0,1,False,all_validation
coco-rem,000000165831,/home/felix/fiftyone/coco-2017/validation/data/000000165831.jpg,validation,locked_confirmation,000000165831,22,0.019908854166666667,1.0,5,True,all_validation
coco-rem,000000166165,/home/felix/fiftyone/coco-2017/validation/data/000000166165.jpg,validation,locked_confirmation,000000166165,4,0.08766014928698752,1.0,2,False,all_validation
coco-rem,000000166166,/home/felix/fiftyone/coco-2017/validation/data/000000166166.jpg,validation,locked_confirmation,000000166166,24,0.001264,0.375,6,False,all_validation
coco-rem,000000166259,/home/felix/fiftyone/coco-2017/validation/data/000000166259.jpg,validation,locked_confirmation,000000166259,4,0.036039959016393446,0.5,1,False,all_validation
coco-rem,000000166277,/home/felix/fiftyone/coco-2017/validation/data/000000166277.jpg,validation,locked_confirmation,000000166277,4,0.0920458984375,0.5,2,False,all_validation
coco-rem,000000166287,/home/felix/fiftyone/coco-2017/validation/data/000000166287.jpg,validation,locked_confirmation,000000166287,30,0.0009537760416666667,0.13333333333333333,2,False,all_validation
coco-rem,000000166391,/home/felix/fiftyone/coco-2017/validation/data/000000166391.jpg,validation,locked_confirmation,000000166391,31,0.0010611826697892273,0.06451612903225806,3,True,all_validation
coco-rem,000000166426,/home/felix/fiftyone/coco-2017/validation/data/000000166426.jpg,validation,locked_confirmation,000000166426,11,0.023424190800681432,0.9090909090909091,6,False,all_validation
coco-rem,000000166478,/home/felix/fiftyone/coco-2017/validation/data/000000166478.jpg,validation,locked_confirmation,000000166478,8,0.011487676056338028,0.625,6,False,all_validation
coco-rem,000000166509,/home/felix/fiftyone/coco-2017/validation/data/000000166509.jpg,validation,locked_confirmation,000000166509,2,0.004560810810810811,0.0,1,False,all_validation
coco-rem,000000166521,/home/felix/fiftyone/coco-2017/validation/data/000000166521.jpg,validation,locked_confirmation,000000166521,16,0.001162705399061033,0.0,3,False,all_validation
coco-rem,000000166563,/home/felix/fiftyone/coco-2017/validation/data/000000166563.jpg,validation,locked_confirmation,000000166563,1,0.5558823529411765,0.0,1,False,all_validation
coco-rem,000000166642,/home/felix/fiftyone/coco-2017/validation/data/000000166642.jpg,validation,locked_confirmation,000000166642,1,0.41389322916666665,0.0,1,False,all_validation
coco-rem,000000166664,/home/felix/fiftyone/coco-2017/validation/data/000000166664.jpg,validation,locked_confirmation,000000166664,2,0.14634623829039814,0.0,2,False,all_validation
coco-rem,000000166747,/home/felix/fiftyone/coco-2017/validation/data/000000166747.jpg,validation,locked_confirmation,000000166747,16,0.006885333333333334,0.75,5,True,all_validation
coco-rem,000000166768,/home/felix/fiftyone/coco-2017/validation/data/000000166768.jpg,validation,locked_confirmation,000000166768,3,0.3521676936619718,1.0,2,False,all_validation
coco-rem,000000166918,/home/felix/fiftyone/coco-2017/validation/data/000000166918.jpg,validation,locked_confirmation,000000166918,44,0.0033544921875,0.6136363636363636,8,True,all_validation
coco-rem,000000167067,/home/felix/fiftyone/coco-2017/validation/data/000000167067.jpg,validation,locked_confirmation,000000167067,2,0.517568,1.0,2,False,all_validation
coco-rem,000000167122,/home/felix/fiftyone/coco-2017/validation/data/000000167122.jpg,validation,locked_confirmation,000000167122,6,0.003330078125,0.3333333333333333,3,False,all_validation
coco-rem,000000167128,/home/felix/fiftyone/coco-2017/validation/data/000000167128.jpg,validation,locked_confirmation,000000167128,3,0.39241803278688525,0.6666666666666666,1,False,all_validation
coco-rem,000000167159,/home/felix/fiftyone/coco-2017/validation/data/000000167159.jpg,validation,locked_confirmation,000000167159,2,0.559312,1.0,2,False,all_validation
coco-rem,000000167240,/home/felix/fiftyone/coco-2017/validation/data/000000167240.jpg,validation,locked_confirmation,000000167240,1,0.2468237704918033,0.0,1,False,all_validation
coco-rem,000000167353,/home/felix/fiftyone/coco-2017/validation/data/000000167353.jpg,validation,locked_confirmation,000000167353,1,0.6094466145833334,0.0,1,False,all_validation
coco-rem,000000167486,/home/felix/fiftyone/coco-2017/validation/data/000000167486.jpg,validation,locked_confirmation,000000167486,10,0.009913736979166667,0.8,3,False,all_validation
coco-rem,000000167540,/home/felix/fiftyone/coco-2017/validation/data/000000167540.jpg,validation,locked_confirmation,000000167540,1,0.288323331381733,0.0,1,False,all_validation
coco-rem,000000167572,/home/felix/fiftyone/coco-2017/validation/data/000000167572.jpg,validation,locked_confirmation,000000167572,14,0.05453492647058823,1.0,9,False,all_validation
coco-rem,000000167898,/home/felix/fiftyone/coco-2017/validation/data/000000167898.jpg,validation,locked_confirmation,000000167898,3,0.06578776041666666,0.0,3,False,all_validation
coco-rem,000000167902,/home/felix/fiftyone/coco-2017/validation/data/000000167902.jpg,validation,locked_confirmation,000000167902,1,0.3119093333333333,0.0,1,False,all_validation
coco-rem,000000168330,/home/felix/fiftyone/coco-2017/validation/data/000000168330.jpg,validation,locked_confirmation,000000168330,7,0.0030288461538461537,0.0,3,False,all_validation
coco-rem,000000168337,/home/felix/fiftyone/coco-2017/validation/data/000000168337.jpg,validation,locked_confirmation,000000168337,6,0.0146875,0.6666666666666666,4,False,all_validation
coco-rem,000000168458,/home/felix/fiftyone/coco-2017/validation/data/000000168458.jpg,validation,locked_confirmation,000000168458,2,0.057904411764705885,0.0,1,False,all_validation
coco-rem,000000168593,/home/felix/fiftyone/coco-2017/validation/data/000000168593.jpg,validation,locked_confirmation,000000168593,3,0.141572265625,0.0,2,False,all_validation
coco-rem,000000168619,/home/felix/fiftyone/coco-2017/validation/data/000000168619.jpg,validation,locked_confirmation,000000168619,1,0.005205078125,0.0,1,False,all_validation
coco-rem,000000168883,/home/felix/fiftyone/coco-2017/validation/data/000000168883.jpg,validation,locked_confirmation,000000168883,6,0.07933846555323591,1.0,3,False,all_validation
coco-rem,000000168974,/home/felix/fiftyone/coco-2017/validation/data/000000168974.jpg,validation,locked_confirmation,000000168974,3,0.04714666666666667,0.6666666666666666,3,False,all_validation
coco-rem,000000169076,/home/felix/fiftyone/coco-2017/validation/data/000000169076.jpg,validation,locked_confirmation,000000169076,6,0.03128604382929642,1.0,5,False,all_validation
coco-rem,000000169169,/home/felix/fiftyone/coco-2017/validation/data/000000169169.jpg,validation,locked_confirmation,000000169169,19,0.0036458333333333334,0.3157894736842105,4,True,all_validation
coco-rem,000000169356,/home/felix/fiftyone/coco-2017/validation/data/000000169356.jpg,validation,locked_confirmation,000000169356,2,0.14819661458333333,0.0,2,False,all_validation
coco-rem,000000169996,/home/felix/fiftyone/coco-2017/validation/data/000000169996.jpg,validation,locked_confirmation,000000169996,17,0.0052734375,0.5882352941176471,5,False,all_validation
coco-rem,000000170099,/home/felix/fiftyone/coco-2017/validation/data/000000170099.jpg,validation,locked_confirmation,000000170099,3,0.22751046025104602,0.6666666666666666,3,False,all_validation
coco-rem,000000170116,/home/felix/fiftyone/coco-2017/validation/data/000000170116.jpg,validation,locked_confirmation,000000170116,9,0.004557291666666667,1.0,2,False,all_validation
coco-rem,000000170191,/home/felix/fiftyone/coco-2017/validation/data/000000170191.jpg,validation,locked_confirmation,000000170191,3,0.2651983286252354,0.6666666666666666,3,False,all_validation
coco-rem,000000170278,/home/felix/fiftyone/coco-2017/validation/data/000000170278.jpg,validation,locked_confirmation,000000170278,2,0.6202566964285714,1.0,2,False,all_validation
coco-rem,000000170474,/home/felix/fiftyone/coco-2017/validation/data/000000170474.jpg,validation,locked_confirmation,000000170474,4,0.036410189075630255,0.5,4,False,all_validation
coco-rem,000000170545,/home/felix/fiftyone/coco-2017/validation/data/000000170545.jpg,validation,locked_confirmation,000000170545,11,0.0008463541666666667,0.0,2,False,all_validation
coco-rem,000000170595,/home/felix/fiftyone/coco-2017/validation/data/000000170595.jpg,validation,locked_confirmation,000000170595,2,0.4107955273612713,1.0,2,False,all_validation
coco-rem,000000170613,/home/felix/fiftyone/coco-2017/validation/data/000000170613.jpg,validation,locked_confirmation,000000170613,4,0.10854214123006833,1.0,2,False,all_validation
coco-rem,000000170670,/home/felix/fiftyone/coco-2017/validation/data/000000170670.jpg,validation,locked_confirmation,000000170670,22,0.027747212441314555,0.9090909090909091,7,False,all_validation
coco-rem,000000170739,/home/felix/fiftyone/coco-2017/validation/data/000000170739.jpg,validation,locked_confirmation,000000170739,4,0.2769455252918288,0.5,1,False,all_validation
coco-rem,000000170893,/home/felix/fiftyone/coco-2017/validation/data/000000170893.jpg,validation,locked_confirmation,000000170893,3,0.175,0.0,3,False,all_validation
coco-rem,000000170955,/home/felix/fiftyone/coco-2017/validation/data/000000170955.jpg,validation,locked_confirmation,000000170955,2,0.17864461358313818,1.0,2,False,all_validation
coco-rem,000000171050,/home/felix/fiftyone/coco-2017/validation/data/000000171050.jpg,validation,locked_confirmation,000000171050,1,0.3625,0.0,1,False,all_validation
coco-rem,000000171190,/home/felix/fiftyone/coco-2017/validation/data/000000171190.jpg,validation,locked_confirmation,000000171190,39,0.0054752604166666665,0.9230769230769231,7,False,all_validation
coco-rem,000000171298,/home/felix/fiftyone/coco-2017/validation/data/000000171298.jpg,validation,locked_confirmation,000000171298,3,0.20162760416666667,0.0,1,False,all_validation
coco-rem,000000171382,/home/felix/fiftyone/coco-2017/validation/data/000000171382.jpg,validation,locked_confirmation,000000171382,37,0.0019806338028169014,0.6216216216216216,8,True,all_validation
coco-rem,000000171611,/home/felix/fiftyone/coco-2017/validation/data/000000171611.jpg,validation,locked_confirmation,000000171611,5,0.031405191873589165,0.6,3,False,all_validation
coco-rem,000000171740,/home/felix/fiftyone/coco-2017/validation/data/000000171740.jpg,validation,locked_confirmation,000000171740,4,0.0032779947916666665,0.0,4,False,all_validation
coco-rem,000000171757,/home/felix/fiftyone/coco-2017/validation/data/000000171757.jpg,validation,locked_confirmation,000000171757,8,0.043416341145833336,0.625,4,False,all_validation
coco-rem,000000171788,/home/felix/fiftyone/coco-2017/validation/data/000000171788.jpg,validation,locked_confirmation,000000171788,3,0.0312865925058548,1.0,3,False,all_validation
coco-rem,000000172083,/home/felix/fiftyone/coco-2017/validation/data/000000172083.jpg,validation,locked_confirmation,000000172083,4,0.022317708333333332,0.5,1,False,all_validation
coco-rem,000000172330,/home/felix/fiftyone/coco-2017/validation/data/000000172330.jpg,validation,locked_confirmation,000000172330,4,0.16726399739583334,1.0,2,False,all_validation
coco-rem,000000172396,/home/felix/fiftyone/coco-2017/validation/data/000000172396.jpg,validation,locked_confirmation,000000172396,2,0.5997596153846154,1.0,2,False,all_validation
coco-rem,000000172547,/home/felix/fiftyone/coco-2017/validation/data/000000172547.jpg,validation,locked_confirmation,000000172547,7,0.000498046875,0.0,1,False,all_validation
coco-rem,000000172571,/home/felix/fiftyone/coco-2017/validation/data/000000172571.jpg,validation,locked_confirmation,000000172571,9,0.08585526315789474,0.7777777777777778,7,False,all_validation
coco-rem,000000172595,/home/felix/fiftyone/coco-2017/validation/data/000000172595.jpg,validation,locked_confirmation,000000172595,15,0.009583333333333333,0.4,9,False,all_validation
coco-rem,000000172617,/home/felix/fiftyone/coco-2017/validation/data/000000172617.jpg,validation,locked_confirmation,000000172617,12,0.024738666666666666,1.0,3,False,all_validation
coco-rem,000000172648,/home/felix/fiftyone/coco-2017/validation/data/000000172648.jpg,validation,locked_confirmation,000000172648,4,0.024353841145833333,0.5,3,False,all_validation
coco-rem,000000172649,/home/felix/fiftyone/coco-2017/validation/data/000000172649.jpg,validation,locked_confirmation,000000172649,2,0.034285348360655735,1.0,2,False,all_validation
coco-rem,000000172856,/home/felix/fiftyone/coco-2017/validation/data/000000172856.jpg,validation,locked_confirmation,000000172856,1,0.08720703125,0.0,1,False,all_validation
coco-rem,000000172877,/home/felix/fiftyone/coco-2017/validation/data/000000172877.jpg,validation,locked_confirmation,000000172877,8,0.007166341145833333,0.5,5,False,all_validation
coco-rem,000000172935,/home/felix/fiftyone/coco-2017/validation/data/000000172935.jpg,validation,locked_confirmation,000000172935,6,0.02703623221041254,0.3333333333333333,3,False,all_validation
coco-rem,000000172946,/home/felix/fiftyone/coco-2017/validation/data/000000172946.jpg,validation,locked_confirmation,000000172946,21,0.007227019906323185,0.9523809523809523,3,False,all_validation
coco-rem,000000172977,/home/felix/fiftyone/coco-2017/validation/data/000000172977.jpg,validation,locked_confirmation,000000172977,1,0.7465470679012346,0.0,1,False,all_validation
coco-rem,000000173004,/home/felix/fiftyone/coco-2017/validation/data/000000173004.jpg,validation,locked_confirmation,000000173004,15,0.03478515625,0.8666666666666667,7,False,all_validation
coco-rem,000000173008,/home/felix/fiftyone/coco-2017/validation/data/000000173008.jpg,validation,locked_confirmation,000000173008,20,0.003203125,0.5,9,False,all_validation
coco-rem,000000173033,/home/felix/fiftyone/coco-2017/validation/data/000000173033.jpg,validation,locked_confirmation,000000173033,2,0.11170084635416666,1.0,1,False,all_validation
coco-rem,000000173044,/home/felix/fiftyone/coco-2017/validation/data/000000173044.jpg,validation,locked_confirmation,000000173044,1,0.01088091922005571,0.0,1,False,all_validation
coco-rem,000000173057,/home/felix/fiftyone/coco-2017/validation/data/000000173057.jpg,validation,locked_confirmation,000000173057,19,0.00408203125,0.5263157894736842,4,True,all_validation
coco-rem,000000173091,/home/felix/fiftyone/coco-2017/validation/data/000000173091.jpg,validation,locked_confirmation,000000173091,4,0.24677474475629033,1.0,4,False,all_validation
coco-rem,000000173183,/home/felix/fiftyone/coco-2017/validation/data/000000173183.jpg,validation,locked_confirmation,000000173183,0,,0.0,0,False,all_validation
coco-rem,000000173302,/home/felix/fiftyone/coco-2017/validation/data/000000173302.jpg,validation,locked_confirmation,000000173302,25,0.0025330882352941177,0.28,7,False,all_validation
coco-rem,000000173371,/home/felix/fiftyone/coco-2017/validation/data/000000173371.jpg,validation,locked_confirmation,000000173371,10,0.04669144346191636,1.0,5,False,all_validation
coco-rem,000000173383,/home/felix/fiftyone/coco-2017/validation/data/000000173383.jpg,validation,locked_confirmation,000000173383,4,0.12423161764705883,0.5,4,False,all_validation
coco-rem,000000173799,/home/felix/fiftyone/coco-2017/validation/data/000000173799.jpg,validation,locked_confirmation,000000173799,15,0.012628220419847328,0.5333333333333333,2,True,all_validation
coco-rem,000000173830,/home/felix/fiftyone/coco-2017/validation/data/000000173830.jpg,validation,locked_confirmation,000000173830,3,0.020631323777403034,0.0,2,False,all_validation
coco-rem,000000174004,/home/felix/fiftyone/coco-2017/validation/data/000000174004.jpg,validation,locked_confirmation,000000174004,1,0.48794921875,0.0,1,False,all_validation
coco-rem,000000174018,/home/felix/fiftyone/coco-2017/validation/data/000000174018.jpg,validation,locked_confirmation,000000174018,2,0.5525242165242166,1.0,1,False,all_validation
coco-rem,000000174123,/home/felix/fiftyone/coco-2017/validation/data/000000174123.jpg,validation,locked_confirmation,000000174123,6,0.10173934837092732,1.0,5,False,all_validation
coco-rem,000000174231,/home/felix/fiftyone/coco-2017/validation/data/000000174231.jpg,validation,locked_confirmation,000000174231,3,0.22813333333333333,0.6666666666666666,3,False,all_validation
coco-rem,000000174371,/home/felix/fiftyone/coco-2017/validation/data/000000174371.jpg,validation,locked_confirmation,000000174371,8,0.11567392367906067,0.625,3,False,all_validation
coco-rem,000000174482,/home/felix/fiftyone/coco-2017/validation/data/000000174482.jpg,validation,locked_confirmation,000000174482,11,0.0027786726804123712,0.2727272727272727,4,False,all_validation
coco-rem,000000175251,/home/felix/fiftyone/coco-2017/validation/data/000000175251.jpg,validation,locked_confirmation,000000175251,2,0.42442142979196035,1.0,2,False,all_validation
coco-rem,000000175364,/home/felix/fiftyone/coco-2017/validation/data/000000175364.jpg,validation,locked_confirmation,000000175364,20,0.0017505493651388075,0.1,10,False,all_validation
coco-rem,000000175387,/home/felix/fiftyone/coco-2017/validation/data/000000175387.jpg,validation,locked_confirmation,000000175387,1,0.074752,0.0,1,False,all_validation
coco-rem,000000175438,/home/felix/fiftyone/coco-2017/validation/data/000000175438.jpg,validation,locked_confirmation,000000175438,22,0.003503939636752137,0.36363636363636365,4,False,all_validation
coco-rem,000000175443,/home/felix/fiftyone/coco-2017/validation/data/000000175443.jpg,validation,locked_confirmation,000000175443,3,0.01892578125,0.6666666666666666,3,False,all_validation
coco-rem,000000175535,/home/felix/fiftyone/coco-2017/validation/data/000000175535.jpg,validation,locked_confirmation,000000175535,7,0.10507322175732217,1.0,5,False,all_validation
coco-rem,000000176037,/home/felix/fiftyone/coco-2017/validation/data/000000176037.jpg,validation,locked_confirmation,000000176037,15,0.0012180974477958237,0.6666666666666666,5,False,all_validation
coco-rem,000000176232,/home/felix/fiftyone/coco-2017/validation/data/000000176232.jpg,validation,locked_confirmation,000000176232,2,0.0464453125,0.0,2,False,all_validation
coco-rem,000000176446,/home/felix/fiftyone/coco-2017/validation/data/000000176446.jpg,validation,locked_confirmation,000000176446,2,0.27102213541666664,0.0,2,False,all_validation
coco-rem,000000176606,/home/felix/fiftyone/coco-2017/validation/data/000000176606.jpg,validation,locked_confirmation,000000176606,4,0.016614583333333332,0.5,4,False,all_validation
coco-rem,000000176634,/home/felix/fiftyone/coco-2017/validation/data/000000176634.jpg,validation,locked_confirmation,000000176634,1,0.9180338541666667,0.0,1,False,all_validation
coco-rem,000000176701,/home/felix/fiftyone/coco-2017/validation/data/000000176701.jpg,validation,locked_confirmation,000000176701,0,,0.0,0,False,all_validation
coco-rem,000000176778,/home/felix/fiftyone/coco-2017/validation/data/000000176778.jpg,validation,locked_confirmation,000000176778,2,0.20511563231850116,0.0,2,False,all_validation
coco-rem,000000176799,/home/felix/fiftyone/coco-2017/validation/data/000000176799.jpg,validation,locked_confirmation,000000176799,6,0.006182144953051643,1.0,3,False,all_validation
coco-rem,000000176847,/home/felix/fiftyone/coco-2017/validation/data/000000176847.jpg,validation,locked_confirmation,000000176847,1,0.12451171875,0.0,1,False,all_validation
coco-rem,000000176857,/home/felix/fiftyone/coco-2017/validation/data/000000176857.jpg,validation,locked_confirmation,000000176857,16,0.009938666666666667,0.625,4,False,all_validation
coco-rem,000000176901,/home/felix/fiftyone/coco-2017/validation/data/000000176901.jpg,validation,locked_confirmation,000000176901,8,0.031332694986072426,0.625,2,False,all_validation
coco-rem,000000177015,/home/felix/fiftyone/coco-2017/validation/data/000000177015.jpg,validation,locked_confirmation,000000177015,6,0.19473795572916666,1.0,5,False,all_validation
coco-rem,000000177065,/home/felix/fiftyone/coco-2017/validation/data/000000177065.jpg,validation,locked_confirmation,000000177065,11,0.01552803634751773,0.8181818181818182,4,False,all_validation
coco-rem,000000177213,/home/felix/fiftyone/coco-2017/validation/data/000000177213.jpg,validation,locked_confirmation,000000177213,7,0.04734505571030641,0.8571428571428571,6,False,all_validation
coco-rem,000000177357,/home/felix/fiftyone/coco-2017/validation/data/000000177357.jpg,validation,locked_confirmation,000000177357,2,0.15630326704545455,0.0,2,False,all_validation
coco-rem,000000177383,/home/felix/fiftyone/coco-2017/validation/data/000000177383.jpg,validation,locked_confirmation,000000177383,1,0.5903529411764706,0.0,1,False,all_validation
coco-rem,000000177489,/home/felix/fiftyone/coco-2017/validation/data/000000177489.jpg,validation,locked_confirmation,000000177489,22,0.0028471495815899583,1.0,10,False,all_validation
coco-rem,000000177539,/home/felix/fiftyone/coco-2017/validation/data/000000177539.jpg,validation,locked_confirmation,000000177539,2,0.3587016978922717,0.0,2,False,all_validation
coco-rem,000000177714,/home/felix/fiftyone/coco-2017/validation/data/000000177714.jpg,validation,locked_confirmation,000000177714,12,0.007109566014669927,0.0,3,False,all_validation
coco-rem,000000177861,/home/felix/fiftyone/coco-2017/validation/data/000000177861.jpg,validation,locked_confirmation,000000177861,19,0.005390625,0.5789473684210527,8,False,all_validation
coco-rem,000000177893,/home/felix/fiftyone/coco-2017/validation/data/000000177893.jpg,validation,locked_confirmation,000000177893,3,0.003548481308411215,0.0,2,False,all_validation
coco-rem,000000177934,/home/felix/fiftyone/coco-2017/validation/data/000000177934.jpg,validation,locked_confirmation,000000177934,18,0.013388671875,0.8333333333333334,5,False,all_validation
coco-rem,000000177935,/home/felix/fiftyone/coco-2017/validation/data/000000177935.jpg,validation,locked_confirmation,000000177935,19,0.001845703125,0.6842105263157895,4,False,all_validation
coco-rem,000000178028,/home/felix/fiftyone/coco-2017/validation/data/000000178028.jpg,validation,locked_confirmation,000000178028,12,0.004872,0.4166666666666667,5,False,all_validation
coco-rem,000000178469,/home/felix/fiftyone/coco-2017/validation/data/000000178469.jpg,validation,locked_confirmation,000000178469,7,0.021337090163934425,0.5714285714285714,4,False,all_validation
coco-rem,000000178618,/home/felix/fiftyone/coco-2017/validation/data/000000178618.jpg,validation,locked_confirmation,000000178618,3,0.007560257847533633,0.0,1,False,all_validation
coco-rem,000000178744,/home/felix/fiftyone/coco-2017/validation/data/000000178744.jpg,validation,locked_confirmation,000000178744,10,0.0005877628504672897,1.0,2,False,all_validation
coco-rem,000000178982,/home/felix/fiftyone/coco-2017/validation/data/000000178982.jpg,validation,locked_confirmation,000000178982,9,0.0037324355971896954,0.4444444444444444,3,False,all_validation
coco-rem,000000179112,/home/felix/fiftyone/coco-2017/validation/data/000000179112.jpg,validation,locked_confirmation,000000179112,2,0.341704,1.0,2,False,all_validation
coco-rem,000000179141,/home/felix/fiftyone/coco-2017/validation/data/000000179141.jpg,validation,locked_confirmation,000000179141,7,0.12609049479166667,0.42857142857142855,4,False,all_validation
coco-rem,000000179174,/home/felix/fiftyone/coco-2017/validation/data/000000179174.jpg,validation,locked_confirmation,000000179174,57,0.005457797897196262,0.15789473684210525,3,False,all_validation
coco-rem,000000179214,/home/felix/fiftyone/coco-2017/validation/data/000000179214.jpg,validation,locked_confirmation,000000179214,1,0.3302058995327103,0.0,1,False,all_validation
coco-rem,000000179265,/home/felix/fiftyone/coco-2017/validation/data/000000179265.jpg,validation,locked_confirmation,000000179265,8,0.0017623973004694835,0.25,6,False,all_validation
coco-rem,000000179285,/home/felix/fiftyone/coco-2017/validation/data/000000179285.jpg,validation,locked_confirmation,000000179285,2,0.4838273948598131,1.0,2,False,all_validation
coco-rem,000000179392,/home/felix/fiftyone/coco-2017/validation/data/000000179392.jpg,validation,locked_confirmation,000000179392,5,0.0903125,0.6,4,False,all_validation
coco-rem,000000179487,/home/felix/fiftyone/coco-2017/validation/data/000000179487.jpg,validation,locked_confirmation,000000179487,15,0.0127655029296875,0.6,3,True,all_validation
coco-rem,000000179642,/home/felix/fiftyone/coco-2017/validation/data/000000179642.jpg,validation,locked_confirmation,000000179642,22,0.01759367681498829,0.6363636363636364,5,False,all_validation
coco-rem,000000179653,/home/felix/fiftyone/coco-2017/validation/data/000000179653.jpg,validation,locked_confirmation,000000179653,1,0.026363932291666666,0.0,1,False,all_validation
coco-rem,000000179765,/home/felix/fiftyone/coco-2017/validation/data/000000179765.jpg,validation,locked_confirmation,000000179765,1,0.5342610677083334,0.0,1,False,all_validation
coco-rem,000000179898,/home/felix/fiftyone/coco-2017/validation/data/000000179898.jpg,validation,locked_confirmation,000000179898,26,0.016795247395833334,0.8846153846153846,6,False,all_validation
coco-rem,000000180011,/home/felix/fiftyone/coco-2017/validation/data/000000180011.jpg,validation,locked_confirmation,000000180011,7,0.0927734375,0.7142857142857143,3,False,all_validation
coco-rem,000000180101,/home/felix/fiftyone/coco-2017/validation/data/000000180101.jpg,validation,locked_confirmation,000000180101,12,0.04710123697916667,0.9166666666666666,6,False,all_validation
