version,model,level,prediction,baseline,n_train,metric,prompt_strategy
17,rtdetr-v2-s-coco-torch,2,0.7168164801677118,0.6155301015768531,297,detection_quality,zeroshot
17,rtdetr-v2-s-coco-torch,3,0.5807762750245051,0.6155301015768531,593,detection_quality,zeroshot
17,rtdetr-v2-s-coco-torch,4,0.4511407009050874,0.6155301015768531,81,detection_quality,zeroshot
17,rtdetr-v2-s-coco-torch,5,0.4511407009050874,0.6155301015768531,0,detection_quality,zeroshot
17,rtdetr-x-coco-torch,1,0.7253331972125964,0.5631254461554502,29,detection_quality,zeroshot
17,rtdetr-x-coco-torch,2,0.6678241978520604,0.5631254461554502,297,detection_quality,zeroshot
17,rtdetr-x-coco-torch,3,0.5222098732757083,0.5631254461554502,593,detection_quality,zeroshot
17,rtdetr-x-coco-torch,4,0.4206980471818297,0.5631254461554502,81,detection_quality,zeroshot
17,rtdetr-x-coco-torch,5,0.4206980471818297,0.5631254461554502,0,detection_quality,zeroshot
17,yolo11l-coco-torch,1,0.8254820815864687,0.636470406586455,29,detection_quality,zeroshot
17,yolo11l-coco-torch,2,0.723768714737424,0.636470406586455,297,detection_quality,zeroshot
17,yolo11l-coco-torch,3,0.606742530295527,0.636470406586455,593,detection_quality,zeroshot
17,yolo11l-coco-torch,4,0.46634317874302167,0.636470406586455,81,detection_quality,zeroshot
17,yolo11l-coco-torch,5,0.46634317874302167,0.636470406586455,0,detection_quality,zeroshot
17,yolo11m-coco-torch,1,0.8035290170640483,0.6242442295508305,29,detection_quality,zeroshot
17,yolo11m-coco-torch,2,0.7166721279524547,0.6242442295508305,297,detection_quality,zeroshot
17,yolo11m-coco-torch,3,0.592818313752634,0.6242442295508305,593,detection_quality,zeroshot
17,yolo11m-coco-torch,4,0.4512222962812561,0.6242442295508305,81,detection_quality,zeroshot
17,yolo11m-coco-torch,5,0.4512222962812561,0.6242442295508305,0,detection_quality,zeroshot
17,yolo11n-coco-torch,1,0.7700480045048352,0.5117689875002543,29,detection_quality,zeroshot
17,yolo11n-coco-torch,2,0.6273113252821652,0.5117689875002543,297,detection_quality,zeroshot
17,yolo11n-coco-torch,3,0.4655900579240043,0.5117689875002543,593,detection_quality,zeroshot
17,yolo11n-coco-torch,4,0.3337188569367411,0.5117689875002543,81,detection_quality,zeroshot
17,yolo11n-coco-torch,5,0.3337188569367411,0.5117689875002543,0,detection_quality,zeroshot
17,yolo11s-coco-torch,1,0.8069294715600992,0.5900855775235758,29,detection_quality,zeroshot
17,yolo11s-coco-torch,2,0.6967782104320173,0.5900855775235758,297,detection_quality,zeroshot
17,yolo11s-coco-torch,3,0.5513684797094366,0.5900855775235758,593,detection_quality,zeroshot
17,yolo11s-coco-torch,4,0.40469118373244733,0.5900855775235758,81,detection_quality,zeroshot
17,yolo11s-coco-torch,5,0.40469118373244733,0.5900855775235758,0,detection_quality,zeroshot
17,yolo11x-coco-torch,1,0.8302279772723804,0.6659214923641869,29,detection_quality,zeroshot
17,yolo11x-coco-torch,2,0.7603576895629897,0.6659214923641869,297,detection_quality,zeroshot
17,yolo11x-coco-torch,3,0.6357222320689657,0.6659214923641869,593,detection_quality,zeroshot
17,yolo11x-coco-torch,4,0.48191806921212593,0.6659214923641869,81,detection_quality,zeroshot
17,yolo11x-coco-torch,5,0.48191806921212593,0.6659214923641869,0,detection_quality,zeroshot
17,yolov10l-coco-torch,1,0.8333382166878288,0.6400087830428302,29,detection_quality,zeroshot
17,yolov10l-coco-torch,2,0.7328046804461897,0.6400087830428302,297,detection_quality,zeroshot
17,yolov10l-coco-torch,3,0.6080624526251703,0.6400087830428302,593,detection_quality,zeroshot
17,yolov10l-coco-torch,4,0.4644191390078699,0.6400087830428302,81,detection_quality,zeroshot
17,yolov10l-coco-torch,5,0.4644191390078699,0.6400087830428302,0,detection_quality,zeroshot
17,yolov10m-coco-torch,1,0.8363966309690851,0.6282047846708179,29,detection_quality,zeroshot
17,yolov10m-coco-torch,2,0.7215000974341808,0.6282047846708179,297,detection_quality,zeroshot
17,yolov10m-coco-torch,3,0.5946088588502947,0.6282047846708179,593,detection_quality,zeroshot
17,yolov10m-coco-torch,4,0.45753950785849107,0.6282047846708179,81,detection_quality,zeroshot
17,yolov10m-coco-torch,5,0.45753950785849107,0.6282047846708179,0,detection_quality,zeroshot
17,yolov10n-coco-torch,1,0.7832098812631988,0.4890654610710212,29,detection_quality,zeroshot
17,yolov10n-coco-torch,2,0.6017729359724292,0.4890654610710212,297,detection_quality,zeroshot
17,yolov10n-coco-torch,3,0.44442381712380374,0.4890654610710212,593,detection_quality,zeroshot
17,yolov10n-coco-torch,4,0.29731467871803796,0.4890654610710212,81,detection_quality,zeroshot
17,yolov10n-coco-torch,5,0.29731467871803796,0.4890654610710212,0,detection_quality,zeroshot
17,yolov10s-coco-torch,1,0.8159133567996466,0.5993350060132541,29,detection_quality,zeroshot
17,yolov10s-coco-torch,2,0.7055033166103397,0.5993350060132541,297,detection_quality,zeroshot
17,yolov10s-coco-torch,3,0.5619758978279524,0.5993350060132541,593,detection_quality,zeroshot
17,yolov10s-coco-torch,4,0.40601637309651284,0.5993350060132541,81,detection_quality,zeroshot
17,yolov10s-coco-torch,5,0.40601637309651284,0.5993350060132541,0,detection_quality,zeroshot
17,yolov10x-coco-torch,1,0.8193728940763959,0.6498320514769445,29,detection_quality,zeroshot
17,yolov10x-coco-torch,2,0.7438936795852233,0.6498320514769445,297,detection_quality,zeroshot
17,yolov10x-coco-torch,3,0.6179800731335773,0.6498320514769445,593,detection_quality,zeroshot
17,yolov10x-coco-torch,4,0.47742754745315674,0.6498320514769445,81,detection_quality,zeroshot
17,yolov10x-coco-torch,5,0.47742754745315674,0.6498320514769445,0,detection_quality,zeroshot
17,yolov5l-coco-torch,1,0.8322115816698215,0.6277016110379896,29,detection_quality,zeroshot
17,yolov5l-coco-torch,2,0.7163831617856453,0.6277016110379896,297,detection_quality,zeroshot
17,yolov5l-coco-torch,3,0.5963176167014368,0.6277016110379896,593,detection_quality,zeroshot
17,yolov5l-coco-torch,4,0.45907814092934346,0.6277016110379896,81,detection_quality,zeroshot
17,yolov5l-coco-torch,5,0.45907814092934346,0.6277016110379896,0,detection_quality,zeroshot
17,yolov5m-coco-torch,1,0.8085362466873296,0.6025859636835019,29,detection_quality,zeroshot
17,yolov5m-coco-torch,2,0.6959855658605346,0.6025859636835019,297,detection_quality,zeroshot
17,yolov5m-coco-torch,3,0.5697871514364913,0.6025859636835019,593,detection_quality,zeroshot
17,yolov5m-coco-torch,4,0.4265051687302742,0.6025859636835019,81,detection_quality,zeroshot
17,yolov5m-coco-torch,5,0.4265051687302742,0.6025859636835019,0,detection_quality,zeroshot
17,yolov5n-coco-torch,1,0.6816097569484532,0.4540371390634687,29,detection_quality,zeroshot
17,yolov5n-coco-torch,2,0.5570853856051553,0.4540371390634687,297,detection_quality,zeroshot
17,yolov5n-coco-torch,3,0.4107999441407233,0.4540371390634687,593,detection_quality,zeroshot
17,yolov5n-coco-torch,4,0.3112559223676937,0.4540371390634687,81,detection_quality,zeroshot
17,yolov5n-coco-torch,5,0.3112559223676937,0.4540371390634687,0,detection_quality,zeroshot
17,yolov5s-coco-torch,1,0.8088158060338061,0.5764292704429405,29,detection_quality,zeroshot
17,yolov5s-coco-torch,2,0.6870206177077983,0.5764292704429405,297,detection_quality,zeroshot
17,yolov5s-coco-torch,3,0.5315266304483398,0.5764292704429405,593,detection_quality,zeroshot
17,yolov5s-coco-torch,4,0.41645921917133616,0.5764292704429405,81,detection_quality,zeroshot
17,yolov5s-coco-torch,5,0.41645921917133616,0.5764292704429405,0,detection_quality,zeroshot
17,yolov5x-coco-torch,1,0.8319018014661475,0.6479825033371316,29,detection_quality,zeroshot
17,yolov5x-coco-torch,2,0.7376074757579618,0.6479825033371316,297,detection_quality,zeroshot
17,yolov5x-coco-torch,3,0.6165797330150087,0.6479825033371316,593,detection_quality,zeroshot
17,yolov5x-coco-torch,4,0.4834092483530583,0.6479825033371316,81,detection_quality,zeroshot
17,yolov5x-coco-torch,5,0.4834092483530583,0.6479825033371316,0,detection_quality,zeroshot
17,yolov8l-coco-torch,1,0.8359044970035563,0.6529318209971942,29,detection_quality,zeroshot
17,yolov8l-coco-torch,2,0.7366913933484454,0.6529318209971942,297,detection_quality,zeroshot
17,yolov8l-coco-torch,3,0.6255763851200306,0.6529318209971942,593,detection_quality,zeroshot
17,yolov8l-coco-torch,4,0.48057346152374847,0.6529318209971942,81,detection_quality,zeroshot
17,yolov8l-coco-torch,5,0.48057346152374847,0.6529318209971942,0,detection_quality,zeroshot
17,yolov8m-coco-torch,1,0.8465551811706375,0.6191899998741878,29,detection_quality,zeroshot
17,yolov8m-coco-torch,2,0.7165759123227645,0.6191899998741878,297,detection_quality,zeroshot
17,yolov8m-coco-torch,3,0.581167034410406,0.6191899998741878,593,detection_quality,zeroshot
17,yolov8m-coco-torch,4,0.459071632777869,0.6191899998741878,81,detection_quality,zeroshot
17,yolov8m-coco-torch,5,0.459071632777869,0.6191899998741878,0,detection_quality,zeroshot
17,yolov8n-coco-torch,1,0.7704467032801079,0.4908516990474192,29,detection_quality,zeroshot
17,yolov8n-coco-torch,2,0.5987986535237755,0.4908516990474192,297,detection_quality,zeroshot
17,yolov8n-coco-torch,3,0.4469827625002502,0.4908516990474192,593,detection_quality,zeroshot
17,yolov8n-coco-torch,4,0.31610822707513186,0.4908516990474192,81,detection_quality,zeroshot
17,yolov8n-coco-torch,5,0.31610822707513186,0.4908516990474192,0,detection_quality,zeroshot
17,yolov8s-coco-torch,1,0.8090568266086229,0.5812603678534605,29,detection_quality,zeroshot
17,yolov8s-coco-torch,2,0.6765973330192347,0.5812603678534605,297,detection_quality,zeroshot
17,yolov8s-coco-torch,3,0.5448015198956734,0.5812603678534605,593,detection_quality,zeroshot
17,yolov8s-coco-torch,4,0.4170495145304146,0.5812603678534605,81,detection_quality,zeroshot
17,yolov8s-coco-torch,5,0.4170495145304146,0.5812603678534605,0,detection_quality,zeroshot
17,yolov8x-coco-torch,1,0.8474591258191089,0.656959509626136,29,detection_quality,zeroshot
17,yolov8x-coco-torch,2,0.7431573737602926,0.656959509626136,297,detection_quality,zeroshot
17,yolov8x-coco-torch,3,0.6275924033168743,0.656959509626136,593,detection_quality,zeroshot
17,yolov8x-coco-torch,4,0.4876933309094892,0.656959509626136,81,detection_quality,zeroshot
17,yolov8x-coco-torch,5,0.4876933309094892,0.656959509626136,0,detection_quality,zeroshot
17,yolov9c-coco-torch,1,0.8290544219127985,0.6320062026677671,29,detection_quality,zeroshot
17,yolov9c-coco-torch,2,0.7079421393383579,0.6320062026677671,297,detection_quality,zeroshot
17,yolov9c-coco-torch,3,0.6049929284316048,0.6320062026677671,593,detection_quality,zeroshot
17,yolov9c-coco-torch,4,0.4807901541834796,0.6320062026677671,81,detection_quality,zeroshot
17,yolov9c-coco-torch,5,0.4807901541834796,0.6320062026677671,0,detection_quality,zeroshot
17,yolov9e-coco-torch,1,0.8533497887844707,0.6669190177930158,29,detection_quality,zeroshot
17,yolov9e-coco-torch,2,0.754848561021812,0.6669190177930158,297,detection_quality,zeroshot
17,yolov9e-coco-torch,3,0.6365702652012613,0.6669190177930158,593,detection_quality,zeroshot
17,yolov9e-coco-torch,4,0.4999467164251804,0.6669190177930158,81,detection_quality,zeroshot
17,yolov9e-coco-torch,5,0.4999467164251804,0.6669190177930158,0,detection_quality,zeroshot
18,detection-transformer-torch,1,0.7207566494247771,0.40357565035641224,22,detection_quality,zeroshot
18,detection-transformer-torch,2,0.5091596481548082,0.40357565035641224,310,detection_quality,zeroshot
18,detection-transformer-torch,3,0.35342963664135485,0.40357565035641224,597,detection_quality,zeroshot
18,detection-transformer-torch,4,0.2659439445942012,0.40357565035641224,71,detection_quality,zeroshot
18,detection-transformer-torch,5,0.2659439445942012,0.40357565035641224,0,detection_quality,zeroshot
18,dfine-large-coco-torch,1,0.8508159560222989,0.6517205048711282,22,detection_quality,zeroshot
18,dfine-large-coco-torch,2,0.7441377346429355,0.6517205048711282,310,detection_quality,zeroshot
18,dfine-large-coco-torch,3,0.6161322371540519,0.6517205048711282,597,detection_quality,zeroshot
18,dfine-large-coco-torch,4,0.48575930307549275,0.6517205048711282,71,detection_quality,zeroshot
18,dfine-large-coco-torch,5,0.48575930307549275,0.6517205048711282,0,detection_quality,zeroshot
18,dfine-medium-coco-torch,1,0.9022630034125267,0.653429727477437,22,detection_quality,zeroshot
18,dfine-medium-coco-torch,2,0.7421083440590505,0.653429727477437,310,detection_quality,zeroshot
18,dfine-medium-coco-torch,3,0.6210486927980786,0.653429727477437,597,detection_quality,zeroshot
18,dfine-medium-coco-torch,4,0.46141246681129894,0.653429727477437,71,detection_quality,zeroshot
18,dfine-medium-coco-torch,5,0.46141246681129894,0.653429727477437,0,detection_quality,zeroshot
18,dfine-nano-coco-torch,1,0.8902212778850377,0.560848207125243,22,detection_quality,zeroshot
18,dfine-nano-coco-torch,2,0.6705921169325346,0.560848207125243,310,detection_quality,zeroshot
18,dfine-nano-coco-torch,3,0.5150901299168699,0.560848207125243,597,detection_quality,zeroshot
18,dfine-nano-coco-torch,4,0.3643799324269669,0.560848207125243,71,detection_quality,zeroshot
18,dfine-nano-coco-torch,5,0.3643799324269669,0.560848207125243,0,detection_quality,zeroshot
18,dfine-small-coco-torch,1,0.8648776824519171,0.6018565515938219,22,detection_quality,zeroshot
18,dfine-small-coco-torch,2,0.7039165991442805,0.6018565515938219,310,detection_quality,zeroshot
18,dfine-small-coco-torch,3,0.5618050515936369,0.6018565515938219,597,detection_quality,zeroshot
18,dfine-small-coco-torch,4,0.41151381751762356,0.6018565515938219,71,detection_quality,zeroshot
18,dfine-small-coco-torch,5,0.41151381751762356,0.6018565515938219,0,detection_quality,zeroshot
18,dfine-xlarge-coco-torch,1,0.8836357815552126,0.6745152423554631,22,detection_quality,zeroshot
18,dfine-xlarge-coco-torch,2,0.7593383104920083,0.6745152423554631,310,detection_quality,zeroshot
18,dfine-xlarge-coco-torch,3,0.6463192771725932,0.6745152423554631,597,detection_quality,zeroshot
18,dfine-xlarge-coco-torch,4,0.476447470939272,0.6745152423554631,71,detection_quality,zeroshot
18,dfine-xlarge-coco-torch,5,0.476447470939272,0.6745152423554631,0,detection_quality,zeroshot
18,faster-rcnn-resnet50-fpn-coco-torch,1,0.6562563795644233,0.4571821627712276,22,detection_quality,zeroshot
18,faster-rcnn-resnet50-fpn-coco-torch,2,0.5153981702814224,0.4571821627712276,310,detection_quality,zeroshot
18,faster-rcnn-resnet50-fpn-coco-torch,3,0.42629760134552713,0.4571821627712276,597,detection_quality,zeroshot
18,faster-rcnn-resnet50-fpn-coco-torch,4,0.4010059384547825,0.4571821627712276,71,detection_quality,zeroshot
18,faster-rcnn-resnet50-fpn-coco-torch,5,0.4010059384547825,0.4571821627712276,0,detection_quality,zeroshot
18,retinanet-resnet50-fpn-coco-torch,1,0.8765567848618513,0.5354168576162636,22,detection_quality,zeroshot
18,retinanet-resnet50-fpn-coco-torch,2,0.622148691761666,0.5354168576162636,310,detection_quality,zeroshot
18,retinanet-resnet50-fpn-coco-torch,3,0.49516160776391777,0.5354168576162636,597,detection_quality,zeroshot
18,retinanet-resnet50-fpn-coco-torch,4,0.3895075220863136,0.5354168576162636,71,detection_quality,zeroshot
18,retinanet-resnet50-fpn-coco-torch,5,0.3895075220863136,0.5354168576162636,0,detection_quality,zeroshot
18,rfdetr-base-coco-torch,1,0.8457986600134355,0.6102507714780702,22,detection_quality,zeroshot
18,rfdetr-base-coco-torch,2,0.7171390781727842,0.6102507714780702,310,detection_quality,zeroshot
18,rfdetr-base-coco-torch,3,0.5704475279687743,0.6102507714780702,597,detection_quality,zeroshot
18,rfdetr-base-coco-torch,4,0.4052522891106168,0.6102507714780702,71,detection_quality,zeroshot
18,rfdetr-base-coco-torch,5,0.4052522891106168,0.6102507714780702,0,detection_quality,zeroshot
18,rfdetr-large-coco-torch,1,0.8723833479391481,0.6255005349636037,22,detection_quality,zeroshot
18,rfdetr-large-coco-torch,2,0.7403001005342598,0.6255005349636037,310,detection_quality,zeroshot
18,rfdetr-large-coco-torch,3,0.5816038643322692,0.6255005349636037,597,detection_quality,zeroshot
18,rfdetr-large-coco-torch,4,0.416867086436011,0.6255005349636037,71,detection_quality,zeroshot
18,rfdetr-large-coco-torch,5,0.416867086436011,0.6255005349636037,0,detection_quality,zeroshot
18,rfdetr-medium-coco-torch,1,0.8706512444967814,0.6216880083487929,22,detection_quality,zeroshot
18,rfdetr-medium-coco-torch,2,0.7425208164252037,0.6216880083487929,310,detection_quality,zeroshot
18,rfdetr-medium-coco-torch,3,0.576910283197622,0.6216880083487929,597,detection_quality,zeroshot
18,rfdetr-medium-coco-torch,4,0.3934758987192856,0.6216880083487929,71,detection_quality,zeroshot
18,rfdetr-medium-coco-torch,5,0.3934758987192856,0.6216880083487929,0,detection_quality,zeroshot
18,rfdetr-nano-coco-torch,1,0.8633783643003567,0.5776083855206445,22,detection_quality,zeroshot
18,rfdetr-nano-coco-torch,2,0.7081982574598695,0.5776083855206445,310,detection_quality,zeroshot
18,rfdetr-nano-coco-torch,3,0.5288986906295854,0.5776083855206445,597,detection_quality,zeroshot
18,rfdetr-nano-coco-torch,4,0.328451878698813,0.5776083855206445,71,detection_quality,zeroshot
18,rfdetr-nano-coco-torch,5,0.328451878698813,0.5776083855206445,0,detection_quality,zeroshot
18,rfdetr-small-coco-torch,1,0.8637309782631838,0.6189969669318153,22,detection_quality,zeroshot
18,rfdetr-small-coco-torch,2,0.7348976229496476,0.6189969669318153,310,detection_quality,zeroshot
18,rfdetr-small-coco-torch,3,0.5763800329497356,0.6189969669318153,597,detection_quality,zeroshot
18,rfdetr-small-coco-torch,4,0.395461163727378,0.6189969669318153,71,detection_quality,zeroshot
18,rfdetr-small-coco-torch,5,0.395461163727378,0.6189969669318153,0,detection_quality,zeroshot
18,rtdetr-l-coco-torch,1,0.8244352026273184,0.5610279720078203,22,detection_quality,zeroshot
18,rtdetr-l-coco-torch,2,0.6615217591101686,0.5610279720078203,310,detection_quality,zeroshot
18,rtdetr-l-coco-torch,3,0.5171274518154048,0.5610279720078203,597,detection_quality,zeroshot
18,rtdetr-l-coco-torch,4,0.4097684998883152,0.5610279720078203,71,detection_quality,zeroshot
18,rtdetr-l-coco-torch,5,0.4097684998883152,0.5610279720078203,0,detection_quality,zeroshot
18,rtdetr-v2-l-coco-torch,1,0.8563626527457583,0.6551630257957263,22,detection_quality,zeroshot
18,rtdetr-v2-l-coco-torch,2,0.7571936602224055,0.6551630257957263,310,detection_quality,zeroshot
18,rtdetr-v2-l-coco-torch,3,0.6197563016336398,0.6551630257957263,597,detection_quality,zeroshot
18,rtdetr-v2-l-coco-torch,4,0.4450493055083253,0.6551630257957263,71,detection_quality,zeroshot
18,rtdetr-v2-l-coco-torch,5,0.4450493055083253,0.6551630257957263,0,detection_quality,zeroshot
18,rtdetr-v2-m-coco-torch,1,0.8788481919864104,0.6579062083636237,22,detection_quality,zeroshot
18,rtdetr-v2-m-coco-torch,2,0.7508876363033861,0.6579062083636237,310,detection_quality,zeroshot
18,rtdetr-v2-m-coco-torch,3,0.6246691031455045,0.6579062083636237,597,detection_quality,zeroshot
18,rtdetr-v2-m-coco-torch,4,0.4629426240564344,0.6579062083636237,71,detection_quality,zeroshot
18,rtdetr-v2-m-coco-torch,5,0.4629426240564344,0.6579062083636237,0,detection_quality,zeroshot
18,rtdetr-v2-s-coco-torch,1,0.8231177263544979,0.6155301015768531,22,detection_quality,zeroshot
18,rtdetr-v2-s-coco-torch,2,0.7130939943387881,0.6155301015768531,310,detection_quality,zeroshot
18,rtdetr-v2-s-coco-torch,3,0.5795145444328392,0.6155301015768531,597,detection_quality,zeroshot
18,rtdetr-v2-s-coco-torch,4,0.42805901867078205,0.6155301015768531,71,detection_quality,zeroshot
18,rtdetr-v2-s-coco-torch,5,0.42805901867078205,0.6155301015768531,0,detection_quality,zeroshot
18,rtdetr-x-coco-torch,1,0.8385879615416965,0.5631254461554502,22,detection_quality,zeroshot
18,rtdetr-x-coco-torch,2,0.6619266922903634,0.5631254461554502,310,detection_quality,zeroshot
18,rtdetr-x-coco-torch,3,0.5215164215722454,0.5631254461554502,597,detection_quality,zeroshot
18,rtdetr-x-coco-torch,4,0.3962525734209854,0.5631254461554502,71,detection_quality,zeroshot
18,rtdetr-x-coco-torch,5,0.3962525734209854,0.5631254461554502,0,detection_quality,zeroshot
18,yolo11l-coco-torch,1,0.9112498818579934,0.636470406586455,22,detection_quality,zeroshot
18,yolo11l-coco-torch,2,0.7244694532003414,0.636470406586455,310,detection_quality,zeroshot
18,yolo11l-coco-torch,3,0.6038296300625962,0.636470406586455,597,detection_quality,zeroshot
18,yolo11l-coco-torch,4,0.44156464149441066,0.636470406586455,71,detection_quality,zeroshot
18,yolo11l-coco-torch,5,0.44156464149441066,0.636470406586455,0,detection_quality,zeroshot
18,yolo11m-coco-torch,1,0.8634556671598009,0.6242442295508305,22,detection_quality,zeroshot
18,yolo11m-coco-torch,2,0.7166842045710498,0.6242442295508305,310,detection_quality,zeroshot
18,yolo11m-coco-torch,3,0.5898476558873234,0.6242442295508305,597,detection_quality,zeroshot
18,yolo11m-coco-torch,4,0.43573311114869423,0.6242442295508305,71,detection_quality,zeroshot
18,yolo11m-coco-torch,5,0.43573311114869423,0.6242442295508305,0,detection_quality,zeroshot
18,yolo11n-coco-torch,1,0.8286352229228027,0.5117689875002543,22,detection_quality,zeroshot
18,yolo11n-coco-torch,2,0.6295218958314137,0.5117689875002543,310,detection_quality,zeroshot
18,yolo11n-coco-torch,3,0.462066874900453,0.5117689875002543,597,detection_quality,zeroshot
18,yolo11n-coco-torch,4,0.3173704306006138,0.5117689875002543,71,detection_quality,zeroshot
18,yolo11n-coco-torch,5,0.3173704306006138,0.5117689875002543,0,detection_quality,zeroshot
18,yolo11s-coco-torch,1,0.8629904771013813,0.5900855775235758,22,detection_quality,zeroshot
18,yolo11s-coco-torch,2,0.6962103223401743,0.5900855775235758,310,detection_quality,zeroshot
18,yolo11s-coco-torch,3,0.5492829229728778,0.5900855775235758,597,detection_quality,zeroshot
18,yolo11s-coco-torch,4,0.3852490434800497,0.5900855775235758,71,detection_quality,zeroshot
18,yolo11s-coco-torch,5,0.3852490434800497,0.5900855775235758,0,detection_quality,zeroshot
18,yolo11x-coco-torch,1,0.8883803662422826,0.6659214923641869,22,detection_quality,zeroshot
18,yolo11x-coco-torch,2,0.7629570451165041,0.6659214923641869,310,detection_quality,zeroshot
18,yolo11x-coco-torch,3,0.6324886038627051,0.6659214923641869,597,detection_quality,zeroshot
18,yolo11x-coco-torch,4,0.4544330114747109,0.6659214923641869,71,detection_quality,zeroshot
18,yolo11x-coco-torch,5,0.4544330114747109,0.6659214923641869,0,detection_quality,zeroshot
18,yolov10l-coco-torch,1,0.894024737266352,0.6400087830428302,22,detection_quality,zeroshot
18,yolov10l-coco-torch,2,0.7403754266501643,0.6400087830428302,310,detection_quality,zeroshot
18,yolov10l-coco-torch,3,0.6024099628106755,0.6400087830428302,597,detection_quality,zeroshot
18,yolov10l-coco-torch,4,0.43922688399218207,0.6400087830428302,71,detection_quality,zeroshot
18,yolov10l-coco-torch,5,0.43922688399218207,0.6400087830428302,0,detection_quality,zeroshot
18,yolov10m-coco-torch,1,0.8995163747410185,0.6282047846708179,22,detection_quality,zeroshot
18,yolov10m-coco-torch,2,0.7286724228252802,0.6282047846708179,310,detection_quality,zeroshot
18,yolov10m-coco-torch,3,0.587727851754196,0.6282047846708179,597,detection_quality,zeroshot
18,yolov10m-coco-torch,4,0.44582318103413726,0.6282047846708179,71,detection_quality,zeroshot
18,yolov10m-coco-torch,5,0.44582318103413726,0.6282047846708179,0,detection_quality,zeroshot
18,yolov10n-coco-torch,1,0.8268200912094773,0.4890654610710212,22,detection_quality,zeroshot
18,yolov10n-coco-torch,2,0.6070319765773727,0.4890654610710212,310,detection_quality,zeroshot
18,yolov10n-coco-torch,3,0.4405981463416376,0.4890654610710212,597,detection_quality,zeroshot
18,yolov10n-coco-torch,4,0.2768790557671718,0.4890654610710212,71,detection_quality,zeroshot
18,yolov10n-coco-torch,5,0.2768790557671718,0.4890654610710212,0,detection_quality,zeroshot
18,yolov10s-coco-torch,1,0.8754327104026463,0.5993350060132541,22,detection_quality,zeroshot
18,yolov10s-coco-torch,2,0.702487827619038,0.5993350060132541,310,detection_quality,zeroshot
18,yolov10s-coco-torch,3,0.5588833999212593,0.5993350060132541,597,detection_quality,zeroshot
18,yolov10s-coco-torch,4,0.4035333812605917,0.5993350060132541,71,detection_quality,zeroshot
18,yolov10s-coco-torch,5,0.4035333812605917,0.5993350060132541,0,detection_quality,zeroshot
18,yolov10x-coco-torch,1,0.885595926187931,0.6498320514769445,22,detection_quality,zeroshot
18,yolov10x-coco-torch,2,0.7421089195364652,0.6498320514769445,310,detection_quality,zeroshot
18,yolov10x-coco-torch,3,0.6156823977483032,0.6498320514769445,597,detection_quality,zeroshot
18,yolov10x-coco-torch,4,0.4610251350530711,0.6498320514769445,71,detection_quality,zeroshot
18,yolov10x-coco-torch,5,0.4610251350530711,0.6498320514769445,0,detection_quality,zeroshot
18,yolov5l-coco-torch,1,0.8816370143881045,0.6277016110379896,22,detection_quality,zeroshot
18,yolov5l-coco-torch,2,0.7148399163813451,0.6277016110379896,310,detection_quality,zeroshot
18,yolov5l-coco-torch,3,0.5968897177956944,0.6277016110379896,597,detection_quality,zeroshot
18,yolov5l-coco-torch,4,0.42763466365078223,0.6277016110379896,71,detection_quality,zeroshot
18,yolov5l-coco-torch,5,0.42763466365078223,0.6277016110379896,0,detection_quality,zeroshot
18,yolov5m-coco-torch,1,0.8812301128119955,0.6025859636835019,22,detection_quality,zeroshot
18,yolov5m-coco-torch,2,0.6926976244570047,0.6025859636835019,310,detection_quality,zeroshot
18,yolov5m-coco-torch,3,0.5684261576472939,0.6025859636835019,597,detection_quality,zeroshot
18,yolov5m-coco-torch,4,0.41003128879624173,0.6025859636835019,71,detection_quality,zeroshot
18,yolov5m-coco-torch,5,0.41003128879624173,0.6025859636835019,0,detection_quality,zeroshot
18,yolov5n-coco-torch,1,0.7690074970339819,0.4540371390634687,22,detection_quality,zeroshot
18,yolov5n-coco-torch,2,0.5509756214734048,0.4540371390634687,310,detection_quality,zeroshot
18,yolov5n-coco-torch,3,0.40979893184725213,0.4540371390634687,597,detection_quality,zeroshot
18,yolov5n-coco-torch,4,0.30516294590360254,0.4540371390634687,71,detection_quality,zeroshot
18,yolov5n-coco-torch,5,0.30516294590360254,0.4540371390634687,0,detection_quality,zeroshot
18,yolov5s-coco-torch,1,0.8967698500553314,0.5764292704429405,22,detection_quality,zeroshot
18,yolov5s-coco-torch,2,0.6792589584701764,0.5764292704429405,310,detection_quality,zeroshot
18,yolov5s-coco-torch,3,0.5314602501494887,0.5764292704429405,597,detection_quality,zeroshot
18,yolov5s-coco-torch,4,0.4063139053059643,0.5764292704429405,71,detection_quality,zeroshot
18,yolov5s-coco-torch,5,0.4063139053059643,0.5764292704429405,0,detection_quality,zeroshot
18,yolov5x-coco-torch,1,0.9100271351905156,0.6479825033371316,22,detection_quality,zeroshot
18,yolov5x-coco-torch,2,0.7365856979291424,0.6479825033371316,310,detection_quality,zeroshot
18,yolov5x-coco-torch,3,0.6133707930520755,0.6479825033371316,597,detection_quality,zeroshot
18,yolov5x-coco-torch,4,0.47095741623684884,0.6479825033371316,71,detection_quality,zeroshot
18,yolov5x-coco-torch,5,0.47095741623684884,0.6479825033371316,0,detection_quality,zeroshot
18,yolov8l-coco-torch,1,0.9127926617641534,0.6529318209971942,22,detection_quality,zeroshot
